assembly	accession	organism	kingdom	gtdb_phylum	split	leakage_free	mock1_pct	n_contigs	bin_bp	bin_n50	ref_len	true_completeness	true_contamination	true_contamination_upper	magicc_completeness	magicc_contamination	checkm2_completeness	checkm2_contamination	cocopye_completeness	cocopye_contamination	deepcheck_completeness	deepcheck_contamination
minion	GCA_000016785.1	Thermotoga petrophila	Bacteria	Thermotogota	train	False	6.950263060905706	5	1763967	715450	1823511	95.915352	0.0	0.022813	98.279755	0.067994	58.13	4.2	94.57646860433856	25.307779855244828	54.26999282836914	5.0446085929870605
minion	GCA_000156375.1	Desulfovibrio piger	Bacteria	Desulfobacterota_I	none	True	4.387852857703976	30	2860418	164728	2867216	95.893508	2.757413	3.199375	99.74537	1.4905334	34.05	5.96	92.97858587981968	21.762802195282948	18.03669548034668	0.8048229217529297
minion	GCA_000006805.1	Halobacterium salinarum	Archaea	Halobacteriota	val	False	2.5322931915107527	6	2467653	2010471	2571010	94.502705	0.011591	0.022015	99.554924	0.1637578	48.75	0.15	98.85750559214996	24.75191363276981	41.85366821289063	3.416686773300171
minion	GCA_000012825.1	Phocaeicola vulgatus	Bacteria	Bacteroidota	none	True	0.4692441753857262	71	5006422	102416	5163189	94.448935	0.279827	0.690523	98.16138	0.26817322	24.68	3.96	90.256663663802	13.48188056316855	26.345497131347656	3.241457462310791
minion	GCA_000018865.1	Chloroflexus aurantiacus	Bacteria	Chloroflexota	val	False	0.2032657270148536	77	5061462	81912	5258541	94.190423	0.004678	0.894792	99.84908	0.33262074	57.39	3.74	87.33915312479095	12.22123452549819	30.870018005371094	0.8271210193634033
minion	GCA_000008665.1	Archaeoglobus fulgidus	Archaea	Halobacteriota	train	False	1.168267837618576	29	2030753	100494	2178400	92.746649	0.0	0.246603	91.67282	0.22163093	35.72	6.47	86.28938089128067	19.9320118010995	20.31647300720215	1.3184733390808103
minion	GCA_000010505.1	Porphyromonas gingivalis	Bacteria	Bacteroidota	train	False	2.17006694673482	36	2221824	90956	2354886	91.90568	0.026795	0.647165	91.354454	0.11948347	46.22	2.72	94.49461745916024	23.89997653211817	44.1973762512207	2.220854997634888
minion	GCA_000016125.1	Methanococcus maripaludis	Archaea	Methanobacteriota_A	train	False	1.1540467948482065	29	1685685	129276	1789046	85.068746	0.0	0.733743	86.25543	0.3017038	23.55	4.74	82.14298183701594	19.20262944024136	17.038530349731445	4.710428237915039
minion	GCA_000020325.1	Sulfurihydrogenibium sp000020325	Bacteria	Aquificota	train	False	0.6921505889417947	34	1542218	53982	1838442	81.230031	0.0	0.948412	72.91252	8.884287	15.19	3.67	75.66351176973109	28.76813618948627	49.06141662597656	10.276046752929688
minion	GCA_000013645.1	Paraburkholderia xenovorans	Bacteria	Proteobacteria (g)	none	True	0.5751132729787753	163	7486548	52556	9731138	75.287433	0.070999	0.527667	83.09882	1.4471084	52.7	3.46	77.36057587096343	23.70300586938751	22.465578079223636	1.400728464126587
minion	GCA_000009705.1	Trichormus sp000009705	Bacteria	Cyanobacteria	train	False	1.3714630261137666	127	5484315	53038	7211789	73.931142	0.717187	1.44304	66.60645	6.5595717	63.13	2.66	66.38211616035812	22.82148802873894	37.953887939453125	13.282357215881348
minion	GCA_000008185.1	Treponema denticola	Bacteria	Spirochaetota	train	False	1.267464756251801	52	2083156	43334	2843201	71.45499	0.0	1.021314	62.447426	6.3518405	29.51	6.41	67.44310153460096	23.71620685722354	44.2432975769043	14.426061630249023
minion	GCA_000007185.1	Methanopyrus kandleri	Archaea	Methanobacteriota_A	train	False	0.2102064650380613	25	1138242	52582	1694969	64.241352	0.30148	1.752539	62.7868	0.4685074	11.98	4.55	69.1633335832081	33.66711732692283	16.817813873291016	4.864681720733643
minion	GCA_000011585.1	Methanococcus maripaludis	Archaea	Methanobacteriota_A	train	False	0.4596159247507687	27	980159	86696	1661137	50.992964	0.0	0.337179	54.05907	0.028681755	13.43	4.87	57.58292740093039	31.48258568853789	13.683613777160645	4.014209747314453
minion	GCA_000018265.1	Micromonospora arenicola	Bacteria	Actinobacteriota	none	True	0.3905638725665548	71	2775728	49673	5786361	46.245058	0.304043	0.833443	52.478256	1.0390043	46.51	11.44	68.97563352402467	31.05676046921266	62.63154220581055	25.547075271606445
minion	GCA_000196135.1	Wolinella succinogenes	Bacteria	Campylobacterota	train	False	0.6560466917797272	29	908534	35858	2110355	42.556158	0.0	0.389792	51.228542	0.20960271	14.71	4.32	58.93889896163189	30.686243226100054	39.16118621826172	8.73257064819336
minion	GCA_000011065.1	Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	none	True	0.3235098144670962	59	2048636	42629	6293399	33.187885	0.0	0.197763	50.18334	0.07689297	51.02	2.42	58.63676582186624	30.812923557356196	45.04906845092773	14.11407470703125
minion	GCA_000015865.1	Ruminiclostridium thermocellum	Bacteria	Firmicutes_A	train	False	0.2688448965555986	46	1089172	28077	3843301	28.016619	0.0	0.191424	53.311172	7.020709	14.81	3.11	61.66745262631882	20.39110482107499	35.81996154785156	8.836087226867676
minion	GCA_000020785.1	Hydrogenobaculum sp000020785	Bacteria	Aquificota	train	False	1.6318937727031608	18	438136	25476	1559514	27.942359	0.0	0.208783	50.097317	0.03940165	10.34	1.42	60.286168151142505	13.67697243835247	30.61047744750977	3.759680986404419
minion	GCA_000016065.1	Shewanella loihica	Bacteria	Proteobacteria (g)	train	False	0.55325101249311	38	1206961	35154	4602594	25.527344	0.0	0.312758	50.199894	0.42206347	12.59	3.91	60.976766373827694	25.0070915719535	28.32500267028809	3.791006565093994
minion	GCA_000008565.1	Deinococcus radiodurans	Bacteria	Deinococcota	train	False	0.6198437959638331	18	817505	49664	3284156	24.174674	0.0	0.346938	50.01685	0.487718	8.83	0.04	59.77882116257279	8.57356671125332	37.59915542602539	20.57777404785156
minion	GCA_000017325.1	Shewanella baltica	Bacteria	Proteobacteria (g)	train	False	1.3566218977486435	52	711872	29097	5312910	13.184902	0.0	0.04171	50.01039	0.0014394522	14.77	1.75	60.15966678582026	0.0	10.84601593017578	0.4700630903244018
minion	GCA_000022325.1	Caldicellulosiruptor bescii	Bacteria	Firmicutes_A	none	True	0.214992735486677	20	343179	23089	2931662	11.525612	0.005628	0.081319	50.03466	0.02681911	3.88	0.01	61.0756961189291	0.0	20.81700325012207	6.291244029998779
minion	GCA_000016425.1	Micromonospora tropica	Bacteria	Actinobacteriota	train	False	0.4909911943102475	15	416783	35552	5183331	7.774923	0.084463	0.186579	50.00147	0.02887249	5.37	0.0	62.58779948412969	17.35409507292931	20.076868057250977	5.773478031158447
minion	GCA_000007985.2	Geobacter sulfurreducens	Bacteria	Desulfobacterota	train	False	0.5871731729158559	12	294205	24394	3814128	7.706637	0.0	0.017566	50.022583	0.025972724	3.27	0.01	60.72149581109073	2.58906314890786	27.40017509460449	7.190834045410156
minion	GCA_000022565.1	Acidobacterium capsulatum	Bacteria	Acidobacteriota	train	False	0.1997803218085485	4	77775	20260	4127356	1.982674	0.0	0.008068	50.000023	0.0	3.09	0.0	60.04365707793138	0.0	17.357250213623047	2.227851867675781
pacbio	GCA_000009225.1	Pseudomonas fluorescens	Bacteria	Proteobacteria (g)	none	True	1.069308679608532	1	6722405	6722405	6722539	99.999762	0.0	0.000298	99.96541	0.8158654	100.0	0.04	100.0	0.0	98.88274383544922	-0.1388967037200927
pacbio	GCA_000007565.2	Pseudomonas putida	Bacteria	Proteobacteria (g)	none	True	1.4824978587194015	2	6190917	6185275	6181873	99.999725	0.0	0.00461	99.95856	0.41777492	100.0	0.12	100.0	0.0	99.0861358642578	-0.3066934645175934
pacbio	GCA_000020465.1	Chlorobium limicola	Bacteria	Bacteroidota	val	False	2.320980079770457	1	2776916	2776916	2763181	99.99953	0.0	0.002678	99.74083	9.704172	100.0	0.18	100.0	0.0	99.7144012451172	-0.3714285790920257
pacbio	GCA_000009145.1	Nitrosomonas europaea	Bacteria	Proteobacteria (g)	none	True	5.683429495108962	2	2806447	2628348	2812094	99.999502	0.0	0.001351	91.63228	0.37148893	100.0	0.31	100.0	0.0	97.7500991821289	0.0119201838970184
pacbio	GCA_000196115.1	Rhodopirellula baltica	Bacteria	Planctomycetota	none	True	1.3177841732417428	1	7147004	7147004	7145576	99.999412	0.0	0.000658	97.5291	0.06364286	99.96	3.39	99.16452783958796	0.0	98.2653350830078	0.7347419857978821
pacbio	GCA_000010305.1	Gemmatimonas aurantiaca	Bacteria	Gemmatimonadota	train	False	2.414901248417184	1	4637186	4637186	4636964	99.99931	0.0	0.00069	99.22377	1.5434086	99.95	0.85	97.8966390087716	0.0	99.3620834350586	1.214324712753296
pacbio	GCA_000015125.1	Chlorobium phaeobacteroides	Bacteria	Bacteroidota	test	True	0.6902618012215004	1	3151199	3151199	3133902	99.999202	0.0	0.000766	98.737656	12.965473	100.0	0.24	100.0	0.0	99.75563049316406	-0.4057943820953369
pacbio	GCA_000011105.1	Pyrococcus horikoshii	Archaea	Methanobacteriota_B	train	False	5.855518337574474	2	1755158	1733502	1738505	99.999195	0.0	0.002876	99.69452	0.87195635	99.72	0.22	100.0	0.0	98.17594909667967	-0.0650763511657714
pacbio	GCA_000015805.1	Pyrobaculum calidifontis	Archaea	Thermoproteota	val	False	2.5449546574683057	1	2009427	2009427	2009313	99.999154	0.0	0.000846	99.9642	0.35132468	99.83	0.1	100.0	0.0	98.2519302368164	0.2544276416301727
pacbio	GCA_000006985.1	Chlorobaculum tepidum	Bacteria	Bacteroidota	test	True	0.2432820526872879	1	2154834	2154834	2154946	99.999072	0.0	0.001346	99.74605	0.3215015	99.97	0.3	100.0	0.0	99.37049865722656	-0.0515826046466827
pacbio	GCA_000013645.1	Paraburkholderia xenovorans	Bacteria	Proteobacteria (g)	none	True	0.5751132729787753	3	9699332	4867896	9731138	99.998931	0.0	0.001161	99.90565	2.6217728	100.0	6.03	100.0	0.0	98.759765625	0.2109356224536895
pacbio	GCA_000011585.1	Methanococcus maripaludis	Archaea	Methanobacteriota_A	train	False	0.4596159247507687	1	1661143	1661143	1661137	99.998916	0.0	0.001084	99.89409	0.423792	99.56	0.29	100.0	3.28469780867852	97.34191131591795	0.005129724740982
pacbio	GCA_000020225.1	Akkermansia muciniphila	Bacteria	Verrucomicrobiota	test	True	0.9075135785424312	1	2664148	2664148	2664102	99.998649	0.0	0.001539	99.82877	0.8967489	100.0	0.27	99.66882822487425	0.0	97.81168365478516	0.0843197107315063
pacbio	GCA_002952055.1	Desulfobulbus oralis	Bacteria	Desulfobacterota	train	False	7.350049552255035	1	2774457	2774457	2774417	99.998558	0.0	0.00155	99.92785	2.5777936	99.99	0.19	97.27034351900316	0.0	98.45929718017578	0.0893950462341308
pacbio	GCA_000018565.1	Herpetosiphon aurantiacus	Bacteria	Chloroflexota	train	False	1.650232403204518	3	6785297	6346454	6785430	99.998467	0.0	0.001518	99.71656	1.9814014	99.99	0.42	93.18465988442225	3.3934683999844	99.66907501220705	-0.4179835319519043
pacbio	GCA_000019085.1	Thermoanaerobacter pseudethanolicus	Bacteria	Firmicutes_A	train	False	2.4816006004718845	1	2362818	2362818	2362816	99.998053	0.0	0.001905	99.86145	0.29188097	100.0	0.26	99.66097849819292	0.0	99.88813018798828	0.3993473947048187
pacbio	GCA_000016085.1	Chlorobium phaeovibrioides	Bacteria	Bacteroidota	none	True	1.2939175424119185	1	1969527	1969527	1966858	99.998017	0.0	0.001983	99.97351	0.16216636	100.0	0.22	100.0	0.0	99.29924774169922	-0.5292050838470459
pacbio	GCA_003019295.1	Fusobacterium nucleatum subsp. nucleatum	Bacteria	Fusobacteriota	train	False	2.808871546527448	1	2180123	2180123	2180101	99.997798	0.0	0.002202	99.51854	1.8490225	100.0	0.08	100.0	0.0	99.53909301757812	-0.2830840647220611
pacbio	GCA_000166095.1	Methanothermus fervidus	Archaea	Methanobacteriota	val	False	7.183339758983122	1	1243914	1243914	1243342	99.997748	0.0	0.002413	62.260086	17.295889	99.91	0.11	100.0	0.0	99.03258514404295	-0.2247281372547149
pacbio	GCA_000017945.1	Ignicoccus hospitalis	Archaea	Thermoproteota	train	False	2.8386032717915723	2	1300486	992780	1297538	99.997611	0.0	0.005009	99.967606	0.45067072	99.85	0.24	99.93323462878806	0.0	96.95841979980467	0.4430778324604034
pacbio	GCA_000018945.1	Thermotoga neapolitana	Bacteria	Thermotogota	test	True	1.6074819757894294	1	1884472	1884472	1884562	99.997188	0.0	0.003396	99.535034	0.207147	99.99	0.54	99.58393461372536	0.82571662263597	99.0545654296875	0.105026364326477
pacbio	GCA_001481685.1	Ignicoccus islandicus	Archaea	Thermoproteota	train	False	1.095389379111179	1	1395153	1395153	1394664	99.99663	0.0	0.00337	99.78717	0.57349205	99.93	0.14	93.21018481598236	0.61420910688934	98.5124969482422	-0.1023702323436737
pacbio	GCA_000021565.1	Persephonella marina	Bacteria	Aquificota	val	False	2.806237421402552	2	1983041	1930070	1983966	99.99627	0.0	0.001865	99.89313	2.372375	100.0	0.41	98.95756932103752	0.8117072459345099	99.13518524169922	0.5479044914245605
pacbio	GCA_000016785.1	Thermotoga petrophila	Bacteria	Thermotogota	train	False	6.950263060905706	1	1823511	1823511	1823511	99.995723	0.0	0.004223	99.9342	1.087153	99.99	0.39	99.77254211016076	0.7198646181280199	98.7480010986328	0.0999696552753448
pacbio	GCA_000016125.1	Methanococcus maripaludis	Archaea	Methanobacteriota_A	train	False	1.1540467948482065	3	1789059	1775726	1789046	99.995528	0.0	0.004751	98.929214	0.6345689	99.81	0.12	100.0	2.8155378679254097	98.98263549804688	-0.3202356398105621
pacbio	GCA_000091665.1	Methanocaldococcus jannaschii	Archaea	Methanobacteriota_A	train	False	5.645801351648397	3	1742307	1667128	1739927	99.994827	0.0	0.00569	99.81979	0.15448928	99.94	0.11	100.0	0.6821221592497501	98.24349975585938	0.1991033554077148
pacbio	GCA_000008665.1	Archaeoglobus fulgidus	Archaea	Halobacteriota	train	False	1.168267837618576	4	2177218	1160429	2178400	99.931739	0.0	0.004223	99.97456	0.60183406	99.21	0.17	99.24914508410149	0.0	96.6552734375	1.3722591400146484
pacbio	GCA_000007185.1	Methanopyrus kandleri	Archaea	Methanobacteriota_A	train	False	0.2102064650380613	1	1693098	1693098	1694969	99.883479	0.0	0.002773	99.85315	0.8753985	99.97	0.19	91.277162695587	5.0829401668594505	98.2280044555664	0.0935792922973632
pacbio	GCA_000017325.1	Shewanella baltica	Bacteria	Proteobacteria (g)	train	False	1.3566218977486435	7	5329674	4194653	5312910	99.810066	0.0	0.002993	99.835495	0.5612761	100.0	2.59	100.0	1.20263524867087	98.98193359375	3.376084566116333
pacbio	GCA_000012825.1	Phocaeicola vulgatus	Bacteria	Bacteroidota	none	True	0.4692441753857262	7	5186581	1940626	5163189	99.805547	0.0	0.006759	99.8407	0.90534985	100.0	0.16	100.0	0.0	98.90599060058594	0.9206011891365052
pacbio	GCA_000009705.1	Trichormus sp000009705	Bacteria	Cyanobacteria	train	False	1.3714630261137666	12	7194012	1123050	7211789	99.749119	0.0	0.004992	99.7887	0.7436812	100.0	0.48	99.22165664139084	0.0	99.01680755615234	0.9406283497810364
pacbio	GCA_000018865.1	Chloroflexus aurantiacus	Bacteria	Chloroflexota	val	False	0.2032657270148536	2	5245458	5037366	5258541	99.722128	0.0	0.000456	99.7477	0.36820173	99.94	0.67	98.07459920802587	0.0	96.54608154296876	-0.2774469554424286
pacbio	GCA_000016545.1	Caldicellulosiruptor saccharolyticus	Bacteria	Firmicutes_A	none	True	0.8910815662438224	3	3037791	2978812	2970275	99.638687	0.0	0.100159	99.816605	4.855567	99.99	0.86	100.0	0.0	98.19805908203124	1.523610234260559
pacbio	GCA_001639275.1	Methanobrevibacter oralis DSM 7256	Archaea	Methanobacteriota	none	True	0.7611079349437925	1	2242752	2242752	2140433	99.445907	0.0	0.135533	99.76822	2.7941048	99.77	0.54	98.44941939677511	0.0	99.01011657714844	-0.1656584441661834
pacbio	GCA_000021665.1	Shewanella baltica OS223	Bacteria	Proteobacteria (g)	none	True	2.536452317303562	5	5338769	4089385	5358884	99.355668	0.0	0.003322	99.90396	0.40326715	100.0	3.29	100.0	1.41727685420838	99.00450897216795	1.4114164113998413
pacbio	GCA_000018265.1	Micromonospora arenicola	Bacteria	Actinobacteriota	none	True	0.3905638725665548	10	5713861	3145068	5786361	99.347137	0.0	0.004286	99.64128	1.0493726	100.0	1.21	99.07569622963793	0.0	99.16368103027344	0.198838859796524
pacbio	GCA_000156375.1	Desulfovibrio piger	Bacteria	Desulfobacterota_I	none	True	4.387852857703976	3	2939926	1620112	2867216	99.027279	0.584679	0.816227	99.959595	1.5218049	100.0	0.25	100.0	0.0	98.64496612548828	-0.0388063490390777
pacbio	GCA_000008565.1	Deinococcus radiodurans	Bacteria	Deinococcota	train	False	0.6198437959638331	20	3270006	267260	3284156	98.891709	0.0	0.010657	99.931076	0.3757298	93.49	0.26	99.38653114237628	10.297123310362627	91.51789855957033	0.0015892088413238
pacbio	GCA_000020325.1	Sulfurihydrogenibium sp000020325	Bacteria	Aquificota	train	False	0.6921505889417947	4	1816491	589904	1838442	98.757317	0.0	0.005113	99.32773	4.7001214	99.27	0.16	99.4989695935704	1.40060115179475	97.38809204101562	1.497511625289917
pacbio	GCA_000011065.1	Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	none	True	0.3235098144670962	33	6146900	268017	6293399	97.020894	0.0	0.140608	99.90015	0.34056008	93.5	1.14	97.5575390772578	0.33154299818759	96.19559478759766	0.4145361483097076
pacbio	GCA_000006805.1	Halobacterium salinarum	Archaea	Halobacteriota	val	False	2.5322931915107527	6	2507684	2013697	2571010	95.74004	0.011474	0.017192	99.85867	0.6372869	99.9	0.05	100.0	0.0	97.69447326660156	0.3985531628131866
pacbio	GCA_000016425.1	Micromonospora tropica	Bacteria	Actinobacteriota	train	False	0.4909911943102475	47	4903053	137948	5183331	94.370223	0.0	0.018309	94.02585	1.0324657	83.66	1.1	92.2196811410516	4.13829651537322	81.3409423828125	0.4311420023441314
pacbio	GCA_000196135.1	Wolinella succinogenes	Bacteria	Campylobacterota	train	False	0.6560466917797272	18	1988052	158459	2110355	94.056545	0.0	0.209443	99.27216	0.14501512	85.9	1.67	98.12922243935678	3.15179213358804	89.53591918945312	1.5320234298706057
pacbio	GCA_000007985.2	Geobacter sulfurreducens	Bacteria	Desulfobacterota	train	False	0.5871731729158559	36	3093183	90177	3814128	80.836878	0.0	0.019769	83.40609	1.0320306	76.2	1.97	77.90594287388714	12.5949159811123	72.55072784423828	0.078371912240982
pacbio	GCA_000016065.1	Shewanella loihica	Bacteria	Proteobacteria (g)	train	False	0.55325101249311	26	3721853	223474	4602594	80.787943	0.0	0.012276	83.87456	0.52073896	78.35	0.44	77.79724677944492	7.606418404580539	79.80609893798828	0.4893533885478973
pacbio	GCA_000008185.1	Treponema denticola	Bacteria	Spirochaetota	train	False	1.267464756251801	31	2175621	106796	2843201	76.272518	0.0	0.068866	77.14128	0.20171702	75.06	1.04	74.4136474849143	6.841102282760519	68.7461166381836	0.3197319805622101
pacbio	GCA_000010505.1	Porphyromonas gingivalis	Bacteria	Bacteroidota	train	False	2.17006694673482	24	1351708	68095	2354886	57.550896	0.0	0.020808	59.21527	0.077688694	57.96	1.07	64.20397492563022	8.27126335662665	57.88311767578125	-0.0152893364429473
pacbio	GCA_000022565.1	Acidobacterium capsulatum	Bacteria	Acidobacteriota	train	False	0.1997803218085485	47	2236837	64199	4127356	53.963288	0.0	0.022969	56.81015	0.09517074	59.88	0.53	62.8325038203584	15.744662744574711	51.75558471679688	0.4984620809555053
pacbio	GCA_000172575.2	Enterococcus faecalis	Bacteria	Firmicutes	none	True	0.1523040304414984	11	497330	50116	2739625	17.905991	0.0	0.006278	50.01187	0.009256601	16.72	0.22	58.26873189892381	0.0	23.349166870117188	0.1082152128219604
pacbio	GCA_000195675.1	Bordetella pertussis	Bacteria	Proteobacteria (g)	train	False	0.4766564636270562	18	794786	46705	5339179	14.861611	0.0	0.007248	50.019497	0.16707778	17.36	0.0	57.08181592322642	1.72797621354528	16.082754135131836	0.2423092722892761
pacbio	GCA_000007225.1	Pyrobaculum aerophilum	Archaea	Thermoproteota	train	False	0.2290245053808944	4	254521	142822	2222430	11.438021	0.0	0.005399	50.00798	0.014293194	16.1	0.0	60.59238771284513	0.0	16.070363998413086	0.5702149271965027
pacbio	GCA_000022325.1	Caldicellulosiruptor bescii	Bacteria	Firmicutes_A	none	True	0.214992735486677	7	165168	28440	2931662	5.342328	0.0	0.006208	50.014244	0.011897087	5.85	0.0	59.522154861123965	0.0	10.16388988494873	0.0853996723890304
proton	GCA_000021565.1	Persephonella marina	Bacteria	Aquificota	val	False	2.806237421402552	21	2067342	215176	1983966	99.743191	4.281122	4.310507	99.84866	9.088776	93.89	0.92	100.0	10.01260368433512	92.52487182617188	2.426233053207397
proton	GCA_000011105.1	Pyrococcus horikoshii	Archaea	Methanobacteriota_B	train	False	5.855518337574474	24	1753866	172716	1738505	99.553582	1.247048	1.377908	99.8871	0.81475675	96.04	0.12	100.0	1.23290513609894	95.6997299194336	0.7686949968338013
proton	GCA_000091665.1	Methanocaldococcus jannaschii	Archaea	Methanobacteriota_A	train	False	5.645801351648397	68	1746256	56478	1739927	99.378882	0.821644	0.908659	99.79671	0.18356144	99.66	1.52	100.0	3.8218198112507498	96.12368774414062	0.2892769873142242
proton	GCA_000016085.1	Chlorobium phaeovibrioides	Bacteria	Bacteroidota	none	True	1.2939175424119185	43	1978828	83315	1966858	99.242599	0.710067	1.022036	99.97522	0.1879394	98.52	4.71	100.0	7.45659223471558	94.43743896484376	0.6306893825531006
proton	GCA_001481685.1	Ignicoccus islandicus	Archaea	Thermoproteota	train	False	1.095389379111179	68	1427505	42431	1394664	99.234869	2.910665	3.025675	99.918625	0.74709356	94.28	2.83	95.27742344579772	6.18333708524287	96.60484313964844	2.506308317184448
proton	GCA_000018945.1	Thermotoga neapolitana	Bacteria	Thermotogota	test	True	1.6074819757894294	197	1880232	64364	1884562	99.084827	0.0	0.192352	99.56052	0.20703971	99.91	0.34	100.0	3.3200137102732703	95.91661834716795	0.27785524725914
proton	GCA_000166095.1	Methanothermus fervidus	Archaea	Methanobacteriota	val	False	7.183339758983122	58	1231300	52315	1243342	98.910517	0.0	0.095388	63.193977	14.862079	87.51	0.27	100.0	2.68646239925578	91.1502456665039	0.5242437124252319
proton	GCA_000018565.1	Herpetosiphon aurantiacus	Bacteria	Chloroflexota	train	False	1.650232403204518	249	6652387	70144	6785430	98.070719	0.038656	0.147994	99.666916	1.6228676	99.89	0.58	94.95477064574732	5.21006037724179	97.81214904785156	-0.5663543939590454
proton	GCA_000010305.1	Gemmatimonas aurantiaca	Bacteria	Gemmatimonadota	train	False	2.414901248417184	335	4573820	24932	4636964	97.866406	0.59636	0.764056	98.35518	1.9492775	94.98	1.52	99.35508395334132	2.22086716969791	95.00061798095705	1.6941852569580078
proton	GCA_000196115.1	Rhodopirellula baltica	Bacteria	Planctomycetota	none	True	1.3177841732417428	183	7040277	79913	7145576	97.856422	0.030424	0.09904	95.84921	0.05453229	96.56	2.8	99.84108337731443	3.35416532297033	95.00077056884766	1.2216851711273191
proton	GCA_000020785.1	Hydrogenobaculum sp000020785	Bacteria	Aquificota	train	False	1.6318937727031608	248	1532782	9993	1559514	97.499542	0.393584	0.906757	99.94577	1.2075454	80.95	1.09	97.87307909885504	21.84637329379835	78.98591613769531	1.1572792530059814
proton	GCA_000016125.1	Methanococcus maripaludis	Archaea	Methanobacteriota_A	train	False	1.1540467948482065	280	1780168	10075	1789046	96.869672	0.886953	1.865128	98.83876	1.115632	76.26	0.49	98.83955349718636	22.20476192797619	76.84918975830078	3.8954713344573975
proton	GCA_000009145.1	Nitrosomonas europaea	Bacteria	Proteobacteria (g)	none	True	5.683429495108962	112	2701710	46657	2812094	96.341552	0.068845	0.148181	90.671394	0.20139515	99.96	1.97	100.0	2.72798077741359	95.9556884765625	0.6012320518493652
proton	GCA_000017945.1	Ignicoccus hospitalis	Archaea	Thermoproteota	train	False	2.8386032717915723	88	1251659	22194	1297538	96.021465	0.406924	0.579405	99.89606	0.27522445	84.53	0.19	100.0	10.04332687282899	84.97325897216797	0.6457828283309937
proton	GCA_002952055.1	Desulfobulbus oralis	Bacteria	Desulfobacterota	train	False	7.350049552255035	279	2657971	19716	2774417	95.832169	0.202205	0.495636	99.92346	1.470086	92.35	1.78	100.0	6.68230330072763	93.13288116455078	0.9115673303604126
proton	GCA_000020225.1	Akkermansia muciniphila	Bacteria	Verrucomicrobiota	test	True	0.9075135785424312	845	2579875	4439	2664102	95.716681	0.459329	1.196538	98.7785	1.0550827	84.94	7.01	100.0	22.86419248248467	78.7265396118164	4.813399791717529
proton	GCA_000016785.1	Thermotoga petrophila	Bacteria	Thermotogota	train	False	6.950263060905706	164	1757398	64295	1823511	95.664847	0.3598	0.524812	99.90719	0.9408623	99.94	0.23	99.33819954197128	2.7905704719098	95.3544692993164	0.1602217555046081
proton	GCA_000196135.1	Wolinella succinogenes	Bacteria	Campylobacterota	train	False	0.6560466917797272	594	2033875	5022	2110355	95.60998	0.256734	1.052335	99.80415	0.2689302	77.49	3.27	100.0	22.09408996492889	77.42288208007812	2.0840213298797607
proton	GCA_000019085.1	Thermoanaerobacter pseudethanolicus	Bacteria	Firmicutes_A	train	False	2.4816006004718845	143	2240873	56457	2362816	95.223157	0.002455	0.148636	99.727	0.29841363	99.85	0.82	99.99150250497586	1.6538290241176	97.6904296875	1.3920820951461792
proton	GCA_000016545.1	Caldicellulosiruptor saccharolyticus	Bacteria	Firmicutes_A	none	True	0.8910815662438224	194	2835133	51508	2970275	95.19196	0.420129	0.691687	99.87237	2.73484	98.49	1.0	99.8693662186722	0.82950397344481	95.64661407470705	1.4721922874450684
proton	GCA_000015805.1	Pyrobaculum calidifontis	Archaea	Thermoproteota	val	False	2.5449546574683057	728	1936696	3887	2009313	95.131819	0.348079	1.235845	99.936844	0.1707375	66.33	0.25	98.19916091975908	24.14096269900408	69.6794662475586	2.285705804824829
proton	GCA_003019295.1	Fusobacterium nucleatum subsp. nucleatum	Bacteria	Fusobacteriota	train	False	2.808871546527448	462	2100041	6980	2180101	94.945097	0.714141	1.32659	99.409325	1.6173929	80.17	1.7	99.3569473899548	23.776731818163217	79.43379211425781	2.9423623085021973
proton	GCA_000020465.1	Chlorobium limicola	Bacteria	Bacteroidota	val	False	2.320980079770457	141	2691007	63755	2763181	94.808122	2.96365	3.207752	99.8911	4.8263164	90.45	7.03	92.35378661332156	12.61374024949317	84.93563842773438	2.916555881500244
proton	GCA_001639275.1	Methanobrevibacter oralis DSM 7256	Archaea	Methanobacteriota	none	True	0.7611079349437925	292	2029153	11882	2140433	93.97748	0.651644	1.077679	99.875046	1.7059356	93.62	3.8	98.4013847878926	3.5080399688665698	90.86709594726562	0.7008306980133057
proton	GCA_000010505.1	Porphyromonas gingivalis	Bacteria	Bacteroidota	train	False	2.17006694673482	217	2205279	35777	2354886	93.945524	0.148415	0.345664	99.93292	0.21004081	99.34	0.98	100.0	3.97609005591167	95.75763702392578	-0.0322930514812469
proton	GCA_000008185.1	Treponema denticola	Bacteria	Spirochaetota	train	False	1.267464756251801	984	2702470	3957	2843201	93.892131	0.41506	1.397474	99.33701	0.33507347	77.63	3.1	97.22489077043478	27.163094573775897	68.43659973144531	5.643923282623291
proton	GCA_000009225.1	Pseudomonas fluorescens	Bacteria	Proteobacteria (g)	none	True	1.069308679608532	1842	6516942	5467	6722539	93.71602	1.197315	2.273918	99.91368	0.91060996	85.11	7.21	93.9802234463792	25.3540888633186	82.29039764404297	5.528953075408936
