scope	novelty_class	novelty_depth	tool	tool_label	n_genomes	n_clusters_shared_accession	n_distinct_reference_accessions	seed	bootstrap_iterations	cluster_definition	completeness_mae	completeness_mae_ci_lo	completeness_mae_ci_hi	completeness_bias	completeness_bias_ci_lo	completeness_bias_ci_hi	contamination_mae	contamination_mae_ci_lo	contamination_mae_ci_hi	contamination_bias	contamination_bias_ci_lo	contamination_bias_ci_hi	completeness_r2_cod	completeness_r2_cod_ci_lo	completeness_r2_cod_ci_hi	contamination_r2_cod	contamination_r2_cod_ci_lo	contamination_r2_cod_ci_hi	false_fail_rate_cont5	false_fail_rate_cont5_ci_lo	false_fail_rate_cont5_ci_hi	false_pass_rate_cont5	false_pass_rate_cont5_ci_lo	false_pass_rate_cont5_ci_hi	balanced_accuracy_cont5	balanced_accuracy_cont5_ci_lo	balanced_accuracy_cont5_ci_hi	completeness_r2_omitted_reason	contamination_r2_omitted_reason	cont5_n_true_pass_DENOM_false_fail	cont5_n_true_fail_DENOM_false_pass	cont5_n_false_fail	cont5_n_false_pass	false_fail_denominator_statement	false_pass_denominator_statement	true_completeness_variance	true_contamination_variance	supports_claim
set_B_v2	family_novel_or_deeper (pooled)		magicc_v5	MAGICC v5 (released, v0.3.0)	7	4	4	20304844	2000	dominant_accession shared across sets	8.665270857142858	4.848204777777777	15.552812500000002	-8.665270857142858	-15.552812500000002	-4.848204777777777	17.78813191677442	9.314048963666728	28.854691620693522	15.389423165274934	4.276760585517807	28.854691620693522				0.32163476506057076	-3.4987832718806375	0.8292353647533932	1.0	1.0	1.0	0.0	0.0	0.0	0.5	0.5	0.5	true completeness variance 0 ~ 0 (R1-m19)		1	6	1	0	1/1 genomes whose TRUE contamination is < 5%	0/6 genomes whose TRUE contamination is >= 5%	0.0	620.4082093680447	False
set_B_v2	family_novel_or_deeper (pooled)		checkm2	CheckM2 1.0.1	7	4	4	20304844	2000	dominant_accession shared across sets	0.9214285714285718	0.23666666666666458	1.9233333333333367	-0.9214285714285718	-1.9233333333333367	-0.23666666666666458	16.105707958522647	7.703331614300365	24.80698901448219	-11.877132834725064	-24.80698901448219	4.955721049264947				0.18144777163587145	-0.6492015064923415	0.7369821391660734	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	6	0	0	0/1 genomes whose TRUE contamination is < 5%	0/6 genomes whose TRUE contamination is >= 5%	0.0	620.4082093680447	False
set_B_v2	family_novel_or_deeper (pooled)		cocopye	CoCoPyE 0.5.0	7	4	4	20304844	2000	dominant_accession shared across sets	1.6175972193722754	0.0	4.631498321505069	-1.6175972193722754	-4.631498321505069	0.0	14.177034892492781	3.233834714709513	25.259582311187216	7.916834025535413	-3.233834714709513	24.335629535555928				0.20006730567538455	-2.749462051716408	0.8869607961481741	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	6	0	0	0/1 genomes whose TRUE contamination is < 5%	0/6 genomes whose TRUE contamination is >= 5%	0.0	620.4082093680447	False
set_B_v2	family_novel_or_deeper (pooled)		deepcheck	DeepCheck	7	4	4	20304844	2000	dominant_accession shared across sets	4.24779292515346	1.3333267211914106	8.482161385672427	2.3643896920340444	-1.6527290344238257	6.157770792643234	23.137174784552833	9.954823602800325	34.09135106167763	-18.592850505983172	-34.09135106167763	3.514911024186038				-0.456497384013681	-2.7290256893354465	0.5623058088280981	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	6	0	0	0/1 genomes whose TRUE contamination is < 5%	0/6 genomes whose TRUE contamination is >= 5%	0.0	620.4082093680447	False
set_C_clean	lineage_represented	0.0	magicc_v5	MAGICC v5 (released, v0.3.0)	320	32	32	20264661	2000	dominant_accession shared across sets	2.99272196875	2.6153466503124996	3.3722223114062495	1.011170575	0.32682024757812483	1.6888704330468747	7.184777496625	6.350526762473438	8.04310364845	-6.135424830374999	-7.245275052585938	-5.035139910393751	0.9214884487110321	0.899402170770409	0.9422963595926869	0.8536192904540616	0.8228929935468271	0.880843190339841	0.0	0.0	0.0	0.0231023102310231	0.009836065573770493	0.0392156862745098	0.9884488448844885	0.9803921568627452	0.9950819672131148			17	303	0	7	0/17 genomes whose TRUE contamination is < 5%	7/303 genomes whose TRUE contamination is >= 5%	289.4280051709086	662.9037507498984	True
set_C_clean	lineage_represented	0.0	checkm2	CheckM2 1.0.1	320	32	32	20264661	2000	dominant_accession shared across sets	7.580224290625	6.779640970937501	8.391273223984376	-3.7284729218750003	-4.82024548453125	-2.6617852810937506	38.351857815624996	35.9959395228125	40.91045158367187	-38.343557559375	-40.89890392398438	-35.986246338437496	0.6928610126142356	0.6390485383888361	0.7419632452947473	-2.030317728327632	-2.4366412827001978	-1.7143116736846202	0.0	0.0	0.0	0.5148514851485149	0.45268876549817144	0.574259098207118	0.7425742574257426	0.712870450896441	0.7736556172509143			17	303	0	156	0/17 genomes whose TRUE contamination is < 5%	156/303 genomes whose TRUE contamination is >= 5%	289.4280051709086	662.9037507498984	True
set_C_clean	lineage_represented	0.0	cocopye	CoCoPyE 0.5.0	320	32	32	20264661	2000	dominant_accession shared across sets	17.483367029985704	16.141807283743805	18.82608044110585	-16.19990256773005	-17.614949239442222	-14.73580128854536	30.737304395257297	28.383982193015267	33.375479782410345	-29.924696692454624	-32.6463923402475	-27.472779150855303	-0.3740537280813001	-0.5879657044216624	-0.19133231238504214	-1.1521711160255133	-1.4654890356635775	-0.9121604991086958	0.5294117647058824	0.3125	0.7333333333333333	0.1254125412541254	0.0940737319645488	0.15825332533253322	0.6725878470199962	0.5693989071038251	0.7803416545793518			17	303	9	38	9/17 genomes whose TRUE contamination is < 5%	38/303 genomes whose TRUE contamination is >= 5%	289.4280051709086	662.9037507498984	True
set_C_clean	lineage_represented	0.0	deepcheck	DeepCheck	320	32	32	20264661	2000	dominant_accession shared across sets	16.419477580312346	14.783920447544881	18.114217027300736	-15.448682145145415	-17.378881042713775	-13.59177867355158	40.410503582518935	37.935691180706726	43.14639780083957	-40.40554949101275	-43.14196411450006	-37.9323880742653	-0.27857952466895	-0.589583734343105	-0.026128064752052243	-2.3216767881017986	-2.777325576666277	-1.9720017165998016	0.0	0.0	0.0	0.7062706270627063	0.6447368421052632	0.7676828007032784	0.6468646864686469	0.6161585996483607	0.6776315789473684			17	303	0	214	0/17 genomes whose TRUE contamination is < 5%	214/303 genomes whose TRUE contamination is >= 5%	289.4280051709086	662.9037507498984	True
set_C_clean	species_novel	1.0	magicc_v5	MAGICC v5 (released, v0.3.0)	330	33	33	20306978	2000	dominant_accession shared across sets	6.822822093939394	5.474078547272729	8.280417802045454	-1.1315524454545451	-3.705308154166666	1.2374193218181817	9.292006035454545	7.665390677621212	11.124816765287878	-2.0056063439393936	-5.152066147727273	0.7446344838257524	0.6281834941660862	0.48329334510748606	0.7448632688049563	0.7678084815088588	0.6925155236526379	0.8326272714566173	0.8125	0.5833333333333334	1.0	0.012738853503184714	0.0031545741324921135	0.025477707006369428	0.5873805732484076	0.49523809523809526	0.7004819059988441			16	314	13	4	13/16 genomes whose TRUE contamination is < 5%	4/314 genomes whose TRUE contamination is >= 5%	245.5001308364874	669.7623639182515	True
set_C_clean	species_novel	1.0	checkm2	CheckM2 1.0.1	330	33	33	20306978	2000	dominant_accession shared across sets	7.848100481818182	7.363422546590909	8.36712392090909	-4.274852760606061	-5.221198130757575	-3.3375707951515152	41.04027027272727	38.70688276257576	43.69319307	-41.0132950969697	-43.66665181492424	-38.671936320378784	0.6254572412239936	0.5632540894182712	0.6739883281734302	-2.3100380855620095	-2.7627616009452667	-1.9604763334657218	0.0	0.0	0.0	0.4745222929936306	0.42137960322756784	0.5312549135220126	0.7627388535031847	0.7343725432389937	0.7893101983862161			16	314	0	149	0/16 genomes whose TRUE contamination is < 5%	149/314 genomes whose TRUE contamination is >= 5%	245.5001308364874	669.7623639182515	True
set_C_clean	species_novel	1.0	cocopye	CoCoPyE 0.5.0	330	33	33	20306978	2000	dominant_accession shared across sets	18.141275994582077	16.971002191375995	19.335436788796347	-17.25027004468441	-18.66274469594992	-15.848292380417492	33.4485705073169	31.09644022721659	35.96826918229383	-32.66394214314521	-35.34277680651388	-30.208871775447705	-0.7659989709223709	-1.0787187213057334	-0.5231000124354153	-1.4199643445200874	-1.741561094544927	-1.1687446142047824	0.8125	0.5625	1.0	0.10191082802547771	0.07371794871794872	0.1320754716981132	0.5427945859872612	0.44904051606601414	0.6662398007735246			16	314	13	32	13/16 genomes whose TRUE contamination is < 5%	32/314 genomes whose TRUE contamination is >= 5%	245.5001308364874	669.7623639182515	True
set_C_clean	species_novel	1.0	deepcheck	DeepCheck	330	33	33	20306978	2000	dominant_accession shared across sets	17.69940790520611	16.10749935319166	19.31576634290712	-16.68729829736402	-18.4673119116985	-14.974695368836802	43.03335770476921	40.55988065351456	45.70673932269238	-43.03266092872954	-45.70604254665271	-40.5585045208362	-0.6677749181523831	-1.0166866892772746	-0.3954542265440695	-2.618797283709499	-3.10154441893803	-2.2445543910472736	0.0	0.0	0.0	0.6464968152866242	0.5759493670886076	0.7206349206349206	0.6767515923566879	0.6396825396825396	0.7120253164556962			16	314	0	203	0/16 genomes whose TRUE contamination is < 5%	203/314 genomes whose TRUE contamination is >= 5%	245.5001308364874	669.7623639182515	True
set_C_clean	genus_novel	2.0	magicc_v5	MAGICC v5 (released, v0.3.0)	210	21	21	20285214	2000	dominant_accession shared across sets	10.334662985714285	7.7974099644047605	12.938205368333334	-6.924616671428572	-10.706390488333332	-2.8721919150000006	11.24156011852381	8.58621859835	14.194609422992858	-3.774895691857142	-7.511279344584524	0.10797418433452059	0.22047973513833985	-0.22484632780356803	0.5674476568803617	0.6443286886832993	0.40412694760260853	0.8036976048229104	0.45454545454545453	0.0	0.8752403846153833	0.020100502512562814	0.004999378109452737	0.03922051579252388	0.7626770214709913	0.5505182421227199	0.987438756281407			11	199	5	4	5/11 genomes whose TRUE contamination is < 5%	4/199 genomes whose TRUE contamination is >= 5%	253.65110828554506	657.4642304144426	True
set_C_clean	genus_novel	2.0	checkm2	CheckM2 1.0.1	210	21	21	20285214	2000	dominant_accession shared across sets	7.586107314285715	6.774286521071428	8.474197630595237	-4.94293081904762	-6.435466868214286	-3.463194710833334	41.52439046666666	38.00889534988096	45.051823323571426	-41.52439046666666	-45.05182332357143	-38.00889534988096	0.6436820155276866	0.5568599484940321	0.7120567146136624	-2.4629088510196886	-3.030775367877871	-2.030982282824432	0.0	0.0	0.0	0.5477386934673367	0.47548412929528244	0.616933713784021	0.7261306532663316	0.6915331431079894	0.7622579353523588			11	199	0	109	0/11 genomes whose TRUE contamination is < 5%	109/199 genomes whose TRUE contamination is >= 5%	253.65110828554506	657.4642304144426	True
set_C_clean	genus_novel	2.0	cocopye	CoCoPyE 0.5.0	210	21	21	20285214	2000	dominant_accession shared across sets	18.519180333581755	16.673511877248526	20.455200691974476	-17.879736935978908	-20.01467761335042	-15.84018140664977	33.99700726331454	30.616858872298124	37.52469685964301	-33.153508625689966	-36.94337734522533	-29.463441721859365	-0.8161704653143196	-1.201659483155662	-0.4917066217121575	-1.504395753833688	-1.9435635690580442	-1.1466159578263542	0.6363636363636364	0.25	1.0	0.1407035175879397	0.08	0.20588235294117646	0.611466423024212	0.43249667874396136	0.812210440946774			11	199	7	28	7/11 genomes whose TRUE contamination is < 5%	28/199 genomes whose TRUE contamination is >= 5%	253.65110828554506	657.4642304144426	True
set_C_clean	genus_novel	2.0	deepcheck	DeepCheck	210	21	21	20285214	2000	dominant_accession shared across sets	19.553500261222332	17.264825514298593	21.68845889684846	-19.142057040477354	-21.423452543235733	-16.637846292081623	43.60239272775058	39.98085578247176	47.23843124113358	-43.60193772794166	-47.23840849114313	-39.98085578247176	-0.8697072584473973	-1.3154755002116358	-0.5072948708633378	-2.785979958557009	-3.3949152150224124	-2.3150366289496342	0.0	0.0	0.0	0.7185929648241206	0.6282689626141177	0.7961354672330095	0.6407035175879396	0.6019322663834952	0.6858655186929411			11	199	0	143	0/11 genomes whose TRUE contamination is < 5%	143/199 genomes whose TRUE contamination is >= 5%	253.65110828554506	657.4642304144426	True
set_C_clean	family_novel	3.0	magicc_v5	MAGICC v5 (released, v0.3.0)	100	10	10	20264379	2000	dominant_accession shared across sets	10.56524387	6.662871927500001	14.619845289	-7.17328485	-12.982496005749999	-1.0697938215000016	11.338096363099998	9.760125714745	12.864194496077499	0.08806419689999963	-5.57841424595	5.9766729962274985	0.26643242502555886	-0.265431890920524	0.6256595240866907	0.70020530750119	0.5786573121713048	0.7802453614489089	0.8333333333333334	0.2	1.0	0.031914893617021274	0.0	0.06382978723404255	0.5673758865248227	0.4789473684210526	0.8697368421052631			6	94	5	3	5/6 genomes whose TRUE contamination is < 5%	3/94 genomes whose TRUE contamination is >= 5%	256.17646427245893	604.4351989294514	False
set_C_clean	family_novel	3.0	checkm2	CheckM2 1.0.1	100	10	10	20264379	2000	dominant_accession shared across sets	7.78969528	6.9147927217500005	8.58854950125	-5.29361498	-6.800647404499999	-3.8909275002500023	36.658796450000004	31.902331611500003	41.22272223849999	-36.65450121000001	-41.2227222385	-31.889680241750003	0.6298327640517514	0.5364401136949811	0.6981770947176303	-2.1192577669176056	-2.8182014070964163	-1.6975710930442627	0.0	0.0	0.0	0.6063829787234043	0.4285342261904762	0.7525800908990133	0.6968085106382979	0.6236974836492628	0.7859002976190476			6	94	0	57	0/6 genomes whose TRUE contamination is < 5%	57/94 genomes whose TRUE contamination is >= 5%	256.17646427245893	604.4351989294514	False
set_C_clean	family_novel	3.0	cocopye	CoCoPyE 0.5.0	100	10	10	20264379	2000	dominant_accession shared across sets	17.304593217214098	15.13786140416075	19.21721039974666	-16.941290680795483	-18.888286172038015	-14.530596947586414	29.22883809421511	25.046671918287064	33.467094752894546	-28.514161528819933	-33.157666417892685	-23.921370193638246	-0.515234438582518	-1.0472345307643764	-0.14796448830855125	-1.1831599672088329	-1.6970621705833184	-0.8356653684091406	0.8333333333333334	0.25	1.0	0.1595744680851064	0.10204081632653061	0.21875	0.5035460992907802	0.39361702127659576	0.8072916666666667			6	94	5	15	5/6 genomes whose TRUE contamination is < 5%	15/94 genomes whose TRUE contamination is >= 5%	256.17646427245893	604.4351989294514	False
set_C_clean	family_novel	3.0	deepcheck	DeepCheck	100	10	10	20264379	2000	dominant_accession shared across sets	19.698291740085452	17.82390548471643	21.55088028473584	-19.504527222126466	-21.511667171654782	-17.423659294090818	38.72893978254386	34.25213951022634	43.16628946444142	-38.72893978254386	-43.16628946444142	-34.25213951022634	-0.8118836874205977	-1.442620463650366	-0.4428165298706485	-2.39902316588549	-3.1493760270760043	-1.9573728410519142	0.0	0.0	0.0	0.8085106382978723	0.7	0.9052631578947369	0.5957446808510638	0.5473684210526316	0.65			6	94	0	76	0/6 genomes whose TRUE contamination is < 5%	76/94 genomes whose TRUE contamination is >= 5%	256.17646427245893	604.4351989294514	False
set_C_clean	order_novel	4.0	magicc_v5	MAGICC v5 (released, v0.3.0)	40	4	4	20282771	2000	dominant_accession shared across sets	9.639793200000002	8.03621995	11.756010250000001	-2.4584651500000008	-8.972295400000004	7.48685135	5.501552245000001	4.612615839999998	6.390488650000002	-3.612410035000001	-4.321992465	-2.9028276050000006	0.4308007507151297	0.11308801994427686	0.6092599764915222	0.9129592016238913	0.8440267375081438	0.9522989075389713	0.0	0.0	0.0	0.02631578947368421	0.0	0.075	0.986842105263158	0.9722222222222222	1.0			2	38	0	1	0/2 genomes whose TRUE contamination is < 5%	1/38 genomes whose TRUE contamination is >= 5%	208.018807088426	609.2521199178233	False
set_C_clean	order_novel	4.0	checkm2	CheckM2 1.0.1	40	4	4	20282771	2000	dominant_accession shared across sets	8.089448749999999	5.28648015	10.238912299999999	-0.8542538999999996	-4.7772087	2.932927400000001	35.397689175	25.925642575	44.377198500000006	-35.357660325	-44.377198500000006	-25.805556024999998	0.5148589198887091	0.41736393757255397	0.702969063061492	-1.8763758269559223	-3.350388336209675	-1.3613405521893704	0.0	0.0	0.0	0.5789473684210527	0.45	0.7647058823529411	0.7105263157894737	0.6176470588235294	0.7368421052631579			2	38	0	22	0/2 genomes whose TRUE contamination is < 5%	22/38 genomes whose TRUE contamination is >= 5%	208.018807088426	609.2521199178233	False
set_C_clean	order_novel	4.0	cocopye	CoCoPyE 0.5.0	40	4	4	20282771	2000	dominant_accession shared across sets	14.454918456770168	10.129496463725996	19.05891631990919	-12.939464516349322	-18.46688390922692	-7.412045123471716	28.94577800836488	22.982484841483235	35.61713681275736	-28.0743651532973	-35.0652641111182	-21.472273261237515	-0.43062296523020827	-1.3179412311651157	0.16865678035379805	-1.1037749476608498	-2.328318091560768	-0.559287230570769	0.5	0.5	0.5	0.23684210526315788	0.1	0.47058823529411764	0.631578947368421	0.5147058823529411	0.6447368421052632			2	38	1	9	1/2 genomes whose TRUE contamination is < 5%	9/38 genomes whose TRUE contamination is >= 5%	208.018807088426	609.2521199178233	False
set_C_clean	order_novel	4.0	deepcheck	DeepCheck	40	4	4	20282771	2000	dominant_accession shared across sets	16.011122078924565	12.894278177246093	20.97462231638794	-15.89931743378296	-20.95256884175415	-12.80452700673828	37.66357030054361	28.142791995392827	46.321463514112	-37.66357030054361	-46.321463514112	-28.142791995392827	-0.5812236240187536	-0.7977669767152451	-0.3598988713796356	-2.175715989376412	-3.9394417592843105	-1.4969812136489904	0.0	0.0	0.0	0.7105263157894737	0.6	0.8823529411764706	0.6447368421052632	0.5588235294117647	0.6578947368421053			2	38	0	27	0/2 genomes whose TRUE contamination is < 5%	27/38 genomes whose TRUE contamination is >= 5%	208.018807088426	609.2521199178233	False
set_C_clean	family_novel_or_deeper (pooled)		magicc_v5	MAGICC v5 (released, v0.3.0)	140	14	14	20311007	2000	dominant_accession shared across sets	10.30082939285714	7.421612098392859	13.0564470775	-5.826193507142857	-10.693592693214287	-0.6727634132142909	9.670512329357143	7.871617080030357	11.567609912266072	-0.969214155071429	-5.337392419876785	3.5023574911214284	0.339533373426546	-0.008081724062646631	0.6165885989025625	0.7613436777879095	0.6624509125914033	0.8330393812239842	0.625	0.0	1.0	0.030303030303030304	0.007575757575757576	0.05426356589147287	0.6723484848484849	0.48161764705882354	0.97781045751634			8	132	5	4	5/8 genomes whose TRUE contamination is < 5%	4/132 genomes whose TRUE contamination is >= 5%	254.45690076001094	605.8274781741799	False
set_C_clean	family_novel_or_deeper (pooled)		checkm2	CheckM2 1.0.1	140	14	14	20311007	2000	dominant_accession shared across sets	7.8753391285714285	6.882862864464287	8.790071607142856	-4.0252261	-5.867087097678571	-2.0969125876785712	36.298480085714296	32.06912962214286	40.30242958821429	-36.28397524285715	-40.29771647303571	-32.04638739000001	0.6204927862533149	0.5469157656398871	0.6847250179567711	-2.0493881864509373	-2.6393649377080006	-1.6662700487391737	0.0	0.0	0.0	0.5984848484848485	0.47013794663048397	0.7205967852257181	0.7007575757575757	0.639671682626539	0.7649706015377657			8	132	0	79	0/8 genomes whose TRUE contamination is < 5%	79/132 genomes whose TRUE contamination is >= 5%	254.45690076001094	605.8274781741799	False
set_C_clean	family_novel_or_deeper (pooled)		cocopye	CoCoPyE 0.5.0	140	14	14	20311007	2000	dominant_accession shared across sets	16.49040042851583	14.249288931391588	18.58221797233208	-15.797911776668006	-18.24256823228837	-13.228261747439856	29.147963783972187	25.69540528876085	32.74657419665416	-28.388505421527753	-32.367588047686894	-24.6372034564289	-0.4237774439634563	-0.8091071242133441	-0.1427906147111373	-1.1602926030474952	-1.6334623066664473	-0.8405150765812097	0.75	0.3333333333333333	1.0	0.18181818181818182	0.11538461538461539	0.2578125	0.5340909090909092	0.4108527131782946	0.7512437810945274			8	132	6	24	6/8 genomes whose TRUE contamination is < 5%	24/132 genomes whose TRUE contamination is >= 5%	254.45690076001094	605.8274781741799	False
set_C_clean	family_novel_or_deeper (pooled)		deepcheck	DeepCheck	140	14	14	20311007	2000	dominant_accession shared across sets	18.64481469403948	16.727140970874935	20.74382020916979	-18.47446728259975	-20.640421675174384	-16.5167994303605	38.42454850197237	34.19474575196047	42.419526678650456	-38.42454850197237	-42.419526678650456	-34.19474575196047	-0.6722777462239673	-1.1002126137977157	-0.39519400173206176	-2.3347705939978867	-2.9999545263030867	-1.9091884735535103	0.0	0.0	0.0	0.7803030303030303	0.6917293233082706	0.8626214434420539	0.6098484848484849	0.5685981956974323	0.6541353383458647			8	132	0	103	0/8 genomes whose TRUE contamination is < 5%	103/132 genomes whose TRUE contamination is >= 5%	254.45690076001094	605.8274781741799	False
set_D_clean	lineage_represented	0.0	magicc_v5	MAGICC v5 (released, v0.3.0)	640	64	64	20334031	2000	dominant_accession shared across sets	4.5315815468750005	4.100794833710938	4.982148072421874	0.927979721875	0.14002608328125035	1.7063787675390625	5.614889231265624	5.148671757080079	6.095357390594531	-3.3310392317343753	-4.12144816699414	-2.5486042611667967	0.8007737846879731	0.7538836754820839	0.840253576009099	0.8998738538936497	0.8815584794103616	0.9160076089807896	0.10810810810810811	0.02564102564102564	0.225	0.011608623548922056	0.004934210526315789	0.019834710743801654	0.940141634171485	0.8821705541690165	0.9828003282651988			37	603	4	7	4/37 genomes whose TRUE contamination is < 5%	7/603 genomes whose TRUE contamination is >= 5%	228.16712430377848	600.9693083292135	True
set_D_clean	lineage_represented	0.0	checkm2	CheckM2 1.0.1	640	64	64	20334031	2000	dominant_accession shared across sets	9.2596145875	8.348642492031251	10.183693035390625	7.875244734375	6.726440445976563	9.007418205820311	34.829276796875	33.02795602023438	36.58252665136718	-34.782176340625	-36.55301911285156	-32.984004127656256	0.2923202591515732	0.14854970684070523	0.4238203364637971	-1.6958148515371883	-1.994416567508906	-1.4383042612728505	0.0	0.0	0.0	0.31343283582089554	0.2616557820299501	0.36860147676466604	0.8432835820895522	0.815699261617667	0.869172108985025			37	603	0	189	0/37 genomes whose TRUE contamination is < 5%	189/603 genomes whose TRUE contamination is >= 5%	228.16712430377848	600.9693083292135	True
set_D_clean	lineage_represented	0.0	cocopye	CoCoPyE 0.5.0	640	64	64	20334031	2000	dominant_accession shared across sets	6.643323066774665	5.504884525983355	8.09601069585143	0.00434566671478045	-1.8524235526905648	1.5502513079418117	21.40877306487592	19.807887365511537	23.03056517435886	-20.20831133632088	-22.20523221933244	-18.143094786631863	0.5482290363822462	0.2831522474315961	0.7277215452504076	-0.20466184340693672	-0.36847743282487666	-0.05751438098109909	0.16216216216216217	0.058823529411764705	0.2858082706766912	0.07131011608623548	0.0429042904290429	0.10702492658119045	0.8832638608758012	0.8199774252593045	0.9375928262688403			37	603	6	43	6/37 genomes whose TRUE contamination is < 5%	43/603 genomes whose TRUE contamination is >= 5%	228.16712430377848	600.9693083292135	True
set_D_clean	lineage_represented	0.0	deepcheck	DeepCheck	640	64	64	20334031	2000	dominant_accession shared across sets	8.940107547101594	7.921864205740508	10.067801891132316	4.565815578548433	2.7601426594213683	6.207932861203432	38.99102269132602	37.26503572248414	40.69386155440725	-38.80969334178077	-40.51533702229386	-37.069177509472034	0.3264147752963412	0.13471043367074495	0.4805420564074615	-2.3458757781390958	-2.683079398258842	-2.0542241642685104	0.02702702702702703	0.0	0.09090909090909091	0.538971807628524	0.487602277866864	0.592109678558813	0.7170005826722246	0.6799982290436836	0.7484107683774905			37	603	1	325	1/37 genomes whose TRUE contamination is < 5%	325/603 genomes whose TRUE contamination is >= 5%	228.16712430377848	600.9693083292135	True
set_D_clean	species_novel	1.0	magicc_v5	MAGICC v5 (released, v0.3.0)	290	29	29	20271690	2000	dominant_accession shared across sets	6.9847915034482755	5.708658614396552	8.617757868362064	-1.117692510344827	-3.78025885189655	1.382270223965513	7.987085608413793	6.7763253943275865	9.180077766931035	-4.58751284151724	-6.554270150525862	-2.396758720251725	0.6159398801690299	0.4300199422654726	0.7503045867829777	0.788373746766745	0.7235272836263371	0.8441150219574719	0.18181818181818182	0.0	0.3810439560439555	0.011194029850746268	0.0	0.025184417683244684	0.9034938941655359	0.8039465220343472	0.9927536231884058			22	268	4	3	4/22 genomes whose TRUE contamination is < 5%	3/268 genomes whose TRUE contamination is >= 5%	234.11778805991074	622.7582946820078	True
set_D_clean	species_novel	1.0	checkm2	CheckM2 1.0.1	290	29	29	20271690	2000	dominant_accession shared across sets	8.902631965517243	7.668214107931035	10.253473653448275	7.617582903448275	5.9536339366379325	9.337944065689653	34.061067693103446	31.214550745689657	37.06983760120689	-34.03775757586207	-37.04814712810345	-31.181535978620694	0.3332829562388121	0.10621232351205093	0.504879926852249	-1.5522985278810775	-2.010084905202254	-1.1926443229353223	0.0	0.0	0.0	0.30223880597014924	0.23528863037752415	0.37037037037037035	0.8488805970149254	0.8148148148148149	0.8823556848112379			22	268	0	81	0/22 genomes whose TRUE contamination is < 5%	81/268 genomes whose TRUE contamination is >= 5%	234.11778805991074	622.7582946820078	True
set_D_clean	species_novel	1.0	cocopye	CoCoPyE 0.5.0	290	29	29	20271690	2000	dominant_accession shared across sets	5.17950128506946	4.516628028070128	5.85915592147245	1.405911691930848	0.25930699119198997	2.565063877855377	20.403703161652263	18.147154982484587	22.868607502640995	-19.67168705415067	-22.264542873738424	-17.244387961976415	0.7706109309894793	0.6810363874562986	0.8376484541212661	-0.09578916637584389	-0.3356905482408872	0.10022533187851967	0.09090909090909091	0.0	0.25	0.041044776119402986	0.015209125475285171	0.06985294117647059	0.9340230664857531	0.8545770455191734	0.9846153846153847			22	268	2	11	2/22 genomes whose TRUE contamination is < 5%	11/268 genomes whose TRUE contamination is >= 5%	234.11778805991074	622.7582946820078	True
set_D_clean	species_novel	1.0	deepcheck	DeepCheck	290	29	29	20271690	2000	dominant_accession shared across sets	8.441817711449353	7.276663097793286	9.767782689811106	5.216038491953461	3.417888991513251	7.150267575280214	38.49290680301939	35.454988929189085	41.66538555717573	-38.48450941231201	-41.64874878872594	-35.44784814748404	0.4580263017150502	0.24450327922796308	0.6180328905855509	-2.211008615689211	-2.7675317196857163	-1.789877909568523	0.0	0.0	0.0	0.5447761194029851	0.47970102470541437	0.6106925746009715	0.7276119402985075	0.6946537126995141	0.7601494876472927			22	268	0	146	0/22 genomes whose TRUE contamination is < 5%	146/268 genomes whose TRUE contamination is >= 5%	234.11778805991074	622.7582946820078	True
set_D_clean	genus_novel	2.0	magicc_v5	MAGICC v5 (released, v0.3.0)	50	5	5	20321945	2000	dominant_accession shared across sets	10.06847662	5.4138252399999995	16.36926396	-6.623198339999999	-14.579984900000001	-0.8368870399999991	8.278478564	4.992310592000001	13.744951099999998	-5.063551644000001	-11.825178604	-0.7694625040000004	0.326808443394891	-0.4352479349308136	0.800885072812142	0.7385265455712877	0.33618337661681463	0.9225219229844566	0.0	0.0	0.0	0.02040816326530612	0.0	0.061224489795918366	0.9897959183673469	0.9693877551020409	1.0			1	49	0	1	0/1 genomes whose TRUE contamination is < 5%	1/49 genomes whose TRUE contamination is >= 5%	298.09353442476447	569.1994128046641	False
set_D_clean	genus_novel	2.0	checkm2	CheckM2 1.0.1	50	5	5	20321945	2000	dominant_accession shared across sets	10.86842156	7.871735839999999	14.25005894	9.441062440000001	5.12720476	13.95927436	35.69241932	28.61740146	42.76743718000001	-35.69241932	-42.76743718000001	-28.61740146	0.2870073851826612	-0.24061457220312654	0.6880650584611689	-1.9542622797345968	-3.2863762354394104	-1.0625942674611948	0.0	0.0	0.0	0.32653061224489793	0.12210514640638924	0.54	0.8367346938775511	0.7551020408163265	0.9479166666666667			1	49	0	16	0/1 genomes whose TRUE contamination is < 5%	16/49 genomes whose TRUE contamination is >= 5%	298.09353442476447	569.1994128046641	False
