dataset	sample	genome	taxid	ref_len	span_bp	union_bp	n_contigs	cami_novelty_category	completeness_pct	completeness_pct_union	contamination_pct	excluded_non_genome	scoreable_by_magicc	bin_id
marine	5	RNODE_434_length_14801_cov_23.79494	45202	147570	106706	106706	226	plasmid	72.30873483770414	72.30873483770414	0.0	True	False	s5__RNODE_434_length_14801_cov_23.79494
marine	5	RNODE_435_length_5602_cov_25.16136	45202	54040	53602	53602	10	plasmid	99.18948926720948	99.18948926720948	0.0	True	False	s5__RNODE_435_length_5602_cov_25.16136
marine	5	RNODE_436_length_6429_cov_48.44919	32644	63850	28579	28579	93	unknown	44.75959279561472	44.75959279561472	0.0	False	False	s5__RNODE_436_length_6429_cov_48.44919
marine	5	RNODE_439_length_4196_cov_56.49278	45202	41520	17713	17713	58	plasmid	42.66136801541426	42.66136801541426	0.0	True	False	s5__RNODE_439_length_4196_cov_56.49278
marine	5	RNODE_440_length_3551_cov_9.74435	45202	35070	28991	28991	35	plasmid	82.66609637867123	82.66609637867123	0.0	True	False	s5__RNODE_440_length_3551_cov_9.74435
marine	5	RNODE_442_length_4465_cov_7.11694	45202	43770	40026	40026	34	plasmid	91.44619602467444	91.44619602467444	0.0	True	False	s5__RNODE_442_length_4465_cov_7.11694
marine	5	RNODE_444_length_4937_cov_48.00188	45202	48930	20260	20260	63	plasmid	41.40609033312896	41.40609033312896	0.0	True	False	s5__RNODE_444_length_4937_cov_48.00188
marine	5	RNODE_451_length_4052_cov_6.62773	1214906	39200	39091	39091	10	virus	99.72193877551021	99.72193877551021	0.0	True	False	s5__RNODE_451_length_4052_cov_6.62773
marine	5	RNODE_462_length_1528_cov_6.07822	32644	14840	14694	14694	10	unknown	99.01617250673854	99.01617250673854	0.0	False	True	s5__RNODE_462_length_1528_cov_6.07822
marine	5	RNODE_468_length_1541_cov_8.66960	45202	14970	14882	14882	10	plasmid	99.4121576486306	99.4121576486306	0.0	True	False	s5__RNODE_468_length_1541_cov_8.66960
marine	5	RNODE_470_length_2095_cov_7.42232	32644	20510	14083	14083	30	unknown	68.6640663091175	68.6640663091175	0.0	False	True	s5__RNODE_470_length_2095_cov_7.42232
marine	5	RNODE_476_length_1618_cov_4.36943	32644	15740	11065	11065	30	unknown	70.29860228716646	70.29860228716646	0.0	False	True	s5__RNODE_476_length_1618_cov_4.36943
marine	5	RNODE_479_length_5023_cov_17.63107	45202	49790	49079	49079	12	plasmid	98.57200241012251	98.57200241012251	0.0	True	False	s5__RNODE_479_length_5023_cov_17.63107
marine	5	RNODE_481_length_3960_cov_68.08874	45202	38720	35197	35197	41	plasmid	90.90134297520662	90.90134297520662	0.0	True	False	s5__RNODE_481_length_3960_cov_68.08874
marine	5	RNODE_485_length_1877_cov_10.53943	32644	18330	14893	14893	25	unknown	81.2493180578287	81.2493180578287	0.0	False	True	s5__RNODE_485_length_1877_cov_10.53943
marine	5	RNODE_487_length_5196_cov_22.71473	45202	51520	51062	51062	10	plasmid	99.1110248447205	99.1110248447205	0.0	True	False	s5__RNODE_487_length_5196_cov_22.71473
marine	5	RNODE_48_length_3658_cov_14.59323	45202	36360	17761	17761	54	plasmid	48.84763476347635	48.84763476347635	0.0	True	False	s5__RNODE_48_length_3658_cov_14.59323
marine	5	RNODE_491_length_3124_cov_17.57383	45202	30800	30321	30321	10	plasmid	98.4448051948052	98.4448051948052	0.0	True	False	s5__RNODE_491_length_3124_cov_17.57383
marine	5	RNODE_493_length_3152_cov_5.77526	45202	30640	20045	20045	50	plasmid	65.4210182767624	65.4210182767624	0.0	True	False	s5__RNODE_493_length_3152_cov_5.77526
marine	5	RNODE_496_length_8599_cov_9.53327	45202	85550	37910	37910	123	plasmid	44.31326709526593	44.31326709526593	0.0	True	False	s5__RNODE_496_length_8599_cov_9.53327
marine	5	RNODE_497_length_1925_cov_6.51336	45202	18810	16925	16925	20	plasmid	89.97873471557682	89.97873471557682	0.0	True	False	s5__RNODE_497_length_1925_cov_6.51336
marine	5	RNODE_498_length_2044_cov_7.98216	45202	19560	15657	15657	32	plasmid	80.04601226993866	80.04601226993866	0.0	True	False	s5__RNODE_498_length_2044_cov_7.98216
marine	5	RNODE_50_length_1796_cov_6.24352	45202	17740	17615	17615	10	plasmid	99.29537767756483	99.29537767756483	0.0	True	False	s5__RNODE_50_length_1796_cov_6.24352
marine	5	RNODE_512_length_1592_cov_43.29688	45202	15480	6769	6769	23	plasmid	43.72739018087855	43.72739018087855	0.0	True	False	s5__RNODE_512_length_1592_cov_43.29688
marine	5	RNODE_513_length_2330_cov_8.01964	45202	22860	10509	10509	34	plasmid	45.971128608923884	45.971128608923884	0.0	True	False	s5__RNODE_513_length_2330_cov_8.01964
marine	5	RNODE_515_length_1754_cov_11.73892	32644	17100	16459	16459	10	unknown	96.25146198830409	96.25146198830409	0.0	False	True	s5__RNODE_515_length_1754_cov_11.73892
marine	5	RNODE_518_length_1369_cov_4.72490	32644	13250	12252	12252	11	unknown	92.4679245283019	92.4679245283019	0.0	False	True	s5__RNODE_518_length_1369_cov_4.72490
marine	5	RNODE_521_length_36130_cov_13.94678	32644	360860	319168	319168	395	unknown	88.44648894308042	88.44648894308042	0.0	False	True	s5__RNODE_521_length_36130_cov_13.94678
marine	5	RNODE_522_length_1263_cov_12.38809	32644	12190	6580	6580	24	unknown	53.97867104183757	53.97867104183757	0.0	False	True	s5__RNODE_522_length_1263_cov_12.38809
marine	5	RNODE_524_length_1679_cov_2.99128	45202	16350	14397	14397	20	plasmid	88.05504587155963	88.05504587155963	0.0	True	False	s5__RNODE_524_length_1679_cov_2.99128
marine	5	RNODE_528_length_4221_cov_4.74329	32644	41770	40908	40908	10	unknown	97.9363179315298	97.9363179315298	0.0	False	True	s5__RNODE_528_length_4221_cov_4.74329
marine	5	RNODE_530_length_2571_cov_32.65278	32644	25050	24332	24332	11	unknown	97.13373253493015	97.13373253493015	0.0	False	True	s5__RNODE_530_length_2571_cov_32.65278
marine	5	RNODE_531_length_9868_cov_8.44904	1214906	98240	98043	98043	10	virus	99.7994706840391	99.7994706840391	0.0	True	False	s5__RNODE_531_length_9868_cov_8.44904
marine	5	RNODE_532_length_1573_cov_5.21419	32644	15070	14650	14650	10	unknown	97.21300597213006	97.21300597213006	0.0	False	True	s5__RNODE_532_length_1573_cov_5.21419
marine	5	RNODE_534_length_10183_cov_8.47628	45202	101390	74549	74549	146	plasmid	73.5269750468488	73.5269750468488	0.0	True	False	s5__RNODE_534_length_10183_cov_8.47628
marine	5	RNODE_537_length_3389_cov_22.49108	45202	33010	28262	28262	39	plasmid	85.61647985458951	85.61647985458951	0.0	True	False	s5__RNODE_537_length_3389_cov_22.49108
marine	5	RNODE_539_length_1827_cov_6.73752	32644	17830	17517	17517	10	unknown	98.244531688166	98.244531688166	0.0	False	True	s5__RNODE_539_length_1827_cov_6.73752
marine	5	RNODE_540_length_1564_cov_3.03735	32644	15200	8124	8124	22	unknown	53.44736842105263	53.44736842105263	0.0	False	True	s5__RNODE_540_length_1564_cov_3.03735
marine	5	RNODE_544_length_1578_cov_361.93923	32644	15120	14312	14312	10	unknown	94.65608465608466	94.65608465608466	0.0	False	True	s5__RNODE_544_length_1578_cov_361.93923
marine	5	RNODE_54_length_5865_cov_60.48297	45202	58430	38627	38627	92	plasmid	66.10816361458156	66.10816361458156	0.0	True	False	s5__RNODE_54_length_5865_cov_60.48297
marine	5	RNODE_551_length_4193_cov_74.72016	45202	41490	18958	18958	59	plasmid	45.69293805736322	45.69293805736322	0.0	True	False	s5__RNODE_551_length_4193_cov_74.72016
marine	5	RNODE_557_length_1525_cov_6.72562	32644	14590	13647	13647	12	unknown	93.53666895133654	93.53666895133654	0.0	False	True	s5__RNODE_557_length_1525_cov_6.72562
marine	5	RNODE_559_length_3361_cov_13.97064	45202	33170	32783	32783	10	plasmid	98.83328308712692	98.83328308712692	0.0	True	False	s5__RNODE_559_length_3361_cov_13.97064
marine	5	RNODE_560_length_3911_cov_3.86563	45202	38670	27101	27101	62	plasmid	70.08275148694078	70.08275148694078	0.0	True	False	s5__RNODE_560_length_3911_cov_3.86563
marine	5	RNODE_562_length_2033_cov_5.34232	45202	19890	19620	19620	10	plasmid	98.64253393665159	98.64253393665159	0.0	True	False	s5__RNODE_562_length_2033_cov_5.34232
marine	5	RNODE_563_length_5038_cov_7.26694	45202	49940	48402	48402	23	plasmid	96.92030436523828	96.92030436523828	0.0	True	False	s5__RNODE_563_length_5038_cov_7.26694
marine	5	RNODE_565_length_1563_cov_11.71995	45202	15190	14908	14908	10	plasmid	98.14351547070441	98.14351547070441	0.0	True	False	s5__RNODE_565_length_1563_cov_11.71995
marine	5	RNODE_56_length_2028_cov_4.74177	45202	20060	18852	18852	12	plasmid	93.97806580259223	93.97806580259223	0.0	True	False	s5__RNODE_56_length_2028_cov_4.74177
marine	5	RNODE_576_length_3043_cov_26.79081	45202	29990	13967	13967	48	plasmid	46.57219073024341	46.57219073024341	0.0	True	False	s5__RNODE_576_length_3043_cov_26.79081
marine	5	RNODE_583_length_3095_cov_44.70980	45202	30510	7593	7593	29	plasmid	24.88692232055064	24.88692232055064	0.0	True	False	s5__RNODE_583_length_3095_cov_44.70980
marine	5	RNODE_584_length_2761_cov_46.10439	45202	27170	25817	25817	11	plasmid	95.02024291497976	95.02024291497976	0.0	True	False	s5__RNODE_584_length_2761_cov_46.10439
marine	5	RNODE_585_length_3212_cov_16.01628	45202	31680	21165	21165	48	plasmid	66.80871212121212	66.80871212121212	0.0	True	False	s5__RNODE_585_length_3212_cov_16.01628
marine	5	RNODE_587_length_4088_cov_9.08425	32644	40000	25902	25902	59	unknown	64.755	64.755	0.0	False	True	s5__RNODE_587_length_4088_cov_9.08425
marine	5	RNODE_5_length_4125_cov_14.53571	45202	41030	28628	28628	55	plasmid	69.77333658298805	69.77333658298805	0.0	True	False	s5__RNODE_5_length_4125_cov_14.53571
marine	5	RNODE_60_length_1811_cov_3.41811	32644	17890	17804	17804	10	unknown	99.51928451648966	99.51928451648966	0.0	False	True	s5__RNODE_60_length_1811_cov_3.41811
marine	5	RNODE_62_length_3589_cov_56.75862	45202	35670	30671	30671	40	plasmid	85.98542192318475	85.98542192318475	0.0	True	False	s5__RNODE_62_length_3589_cov_56.75862
marine	5	RNODE_65_length_5443_cov_3.51540	45202	54210	53195	53195	14	plasmid	98.12765172477403	98.12765172477403	0.0	True	False	s5__RNODE_65_length_5443_cov_3.51540
marine	5	RNODE_68_length_2493_cov_6.03116	32644	24710	16199	16199	29	unknown	65.5564548765682	65.5564548765682	0.0	False	True	s5__RNODE_68_length_2493_cov_6.03116
marine	5	RNODE_73_length_2194_cov_7.49125	45202	21720	10346	10346	34	plasmid	47.63351749539595	47.63351749539595	0.0	True	False	s5__RNODE_73_length_2194_cov_7.49125
marine	5	RNODE_74_length_1811_cov_7.67971	45202	17890	17779	17779	10	plasmid	99.37954164337619	99.37954164337619	0.0	True	False	s5__RNODE_74_length_1811_cov_7.67971
marine	5	RNODE_78_length_5103_cov_8.24306	32644	50810	27473	27473	82	unknown	54.07006494784491	54.07006494784491	0.0	False	True	s5__RNODE_78_length_5103_cov_8.24306
marine	5	RNODE_90_length_1469_cov_9.25017	32644	14470	13455	13455	10	unknown	92.98548721492743	92.98548721492743	0.0	False	True	s5__RNODE_90_length_1469_cov_9.25017
marine	5	RNODE_91_length_2298_cov_6.78822	32644	22760	9966	9966	35	unknown	43.787346221441126	43.787346221441126	0.0	False	False	s5__RNODE_91_length_2298_cov_6.78822
marine	5	RNODE_93_length_1501_cov_3.34415	45202	14790	13996	13996	10	plasmid	94.631507775524	94.631507775524	0.0	True	False	s5__RNODE_93_length_1501_cov_3.34415
marine	5	RNODE_94_length_3002_cov_6.48725	45202	29800	20487	20487	43	plasmid	68.74832214765101	68.74832214765101	0.0	True	False	s5__RNODE_94_length_3002_cov_6.48725
marine	5	RNODE_98_length_2627_cov_21.08829	45202	26050	25098	25098	10	plasmid	96.34548944337811	96.34548944337811	0.0	True	False	s5__RNODE_98_length_2627_cov_21.08829
marine	6	Otu10	662	5712799	5707147	5707147	123	known_strain	99.90106425939369	99.90106425939369	0.0	False	True	s6__Otu10
marine	6	Otu1000	324767	4884713	2206819	2206819	6763	known_strain	45.17806880363288	45.17806880363288	0.0	False	False	s6__Otu1000
marine	6	Otu1002.0	488546	1762793	456424	456424	1642	known_strain	25.89209283222704	25.89209283222704	0.0	False	False	s6__Otu1002.0
marine	6	Otu1004	386487	1160782	294429	294429	1044	known_strain	25.36471103101185	25.36471103101185	0.0	False	False	s6__Otu1004
marine	6	Otu1010	190893	5490011	2492501	2492501	7607	known_strain	45.400655845680454	45.400655845680454	0.0	False	False	s6__Otu1010
marine	6	Otu1015	361183	2786256	720291	720291	2602	known_strain	25.851572863369338	25.851572863369338	0.0	False	False	s6__Otu1015
marine	6	Otu1027	1007105	3924810	1770031	1770031	5387	known_strain	45.09851432298633	45.09851432298633	0.0	False	False	s6__Otu1027
marine	6	Otu1028	1760	7112340	1853466	1853466	6704	new_order	26.059862155071325	26.059862155071325	0.0	False	False	s6__Otu1028
marine	6	Otu1030	149715	2244793	584000	584000	2119	known_strain	26.01576180966352	26.01576180966352	0.0	False	False	s6__Otu1030
marine	6	Otu1031	651457	2302126	595978	595978	2128	known_strain	25.888157294605072	25.888157294605072	0.0	False	False	s6__Otu1031
marine	6	Otu1032	662	5940029	1540470	1540470	5537	known_strain	25.933711771440848	25.933711771440848	0.0	False	False	s6__Otu1032
marine	6	Otu104	662	5504684	3845042	3845042	8264	known_strain	69.85036743253563	69.85036743253563	0.0	False	True	s6__Otu104
marine	6	Otu1040	62322	5342896	2419882	2419882	7453	new_strain	45.2915796976022	45.2915796976022	0.0	False	False	s6__Otu1040
marine	6	Otu1046	1238	3489052	912079	912079	3309	known_strain	26.141169578441364	26.141169578441364	0.0	False	False	s6__Otu1046
marine	6	Otu105.0	328515	3914632	3912102	3912102	69	known_strain	99.93537068107551	99.93537068107551	0.0	False	True	s6__Otu105.0
marine	6	Otu1057	80854	5093989	1324891	1324891	4777	known_strain	26.00890971692322	26.00890971692322	0.0	False	False	s6__Otu1057
marine	6	Otu106	126740	1877693	1806877	1806877	954	known_strain	96.22856345526132	96.22856345526132	0.0	False	True	s6__Otu106
marine	6	Otu1062.0	669041	2679753	697054	697054	2526	new_strain	26.011874975044343	26.011874975044343	0.0	False	False	s6__Otu1062.0
marine	6	Otu1068.0	979	3952957	1031794	1031794	3720	known_strain	26.10182706262679	26.10182706262679	0.0	False	False	s6__Otu1068.0
marine	6	Otu1069	338192	1645259	427295	427295	1533	known_strain	25.971290842353696	25.971290842353696	0.0	False	False	s6__Otu1069
marine	6	Otu107	40269	4759095	2163537	2163537	6575	new_strain	45.46110132283554	45.46110132283554	0.0	False	False	s6__Otu107
marine	6	Otu1070.0	754476	3137191	813901	813901	2925	known_strain	25.943622814167195	25.943622814167195	0.0	False	False	s6__Otu1070.0
marine	6	Otu1079.0	221822	4160918	1869250	1869250	5722	known_strain	44.92398071771662	44.92398071771662	0.0	False	False	s6__Otu1079.0
marine	6	Otu108.0	90736	4566632	1129157	1129157	4120	new_strain	24.726253396376148	24.726253396376148	0.0	False	False	s6__Otu108.0
marine	6	Otu108.1	80854	5175222	4547223	4547223	5540	known_strain	87.8652741853393	87.8652741853393	0.0	False	True	s6__Otu108.1
marine	6	Otu1080	657445	1859830	839916	839916	2563	known_strain	45.16090180285295	45.16090180285295	0.0	False	False	s6__Otu1080
marine	6	Otu1084	1363	1950135	503424	503424	1787	known_strain	25.81482820420125	25.81482820420125	0.0	False	False	s6__Otu1084
marine	6	Otu1089	228	3850272	1755831	1755831	5408	new_strain	45.60277819333283	45.60277819333283	0.0	False	False	s6__Otu1089
marine	6	Otu11	54248	1667163	1667154	1667154	1	known_strain	99.99946016076413	99.99946016076413	0.0	False	True	s6__Otu11
marine	6	Otu110.0	363408	2884293	2883955	2883955	11	known_strain	99.98828135699112	99.98828135699112	0.0	False	True	s6__Otu110.0
marine	6	Otu1101.0	1238	3509728	1582946	1582946	4861	known_strain	45.10167169649614	45.10167169649614	0.0	False	False	s6__Otu1101.0
marine	6	Otu1108.0	1002672	1284727	13234	13234	57	known_strain	1.0301021150797018	1.0301021150797018	0.0	False	False	s6__Otu1108.0
marine	6	Otu1108.1	198252	1308759	329666	329666	1223	known_strain	25.18920595770497	25.18920595770497	0.0	False	False	s6__Otu1108.1
marine	6	Otu1111	662	5521305	3860260	3860260	8302	known_strain	69.91571738927662	69.91571738927662	0.0	False	True	s6__Otu1111
marine	6	Otu1113	40269	3866601	1740922	1740922	5423	new_strain	45.024609469660824	45.024609469660824	0.0	False	False	s6__Otu1113
marine	6	Otu1119.0	2352	2526590	1760376	1760376	3827	known_strain	69.67398746927677	69.67398746927677	0.0	False	True	s6__Otu1119.0
marine	6	Otu1126	1248727	2597759	676942	676942	2443	known_strain	26.058691356665495	26.058691356665495	0.0	False	False	s6__Otu1126
marine	6	Otu1127	662	5453748	1414464	1414464	5124	known_strain	25.935631789367605	25.935631789367605	0.0	False	False	s6__Otu1127
marine	6	Otu1129	86304	5057531	2285911	2285911	7029	known_strain	45.198160920812946	45.198160920812946	0.0	False	False	s6__Otu1129
marine	6	Otu1132	80852	4344386	1969153	1969153	6166	new_strain	45.32638214007687	45.32638214007687	0.0	False	False	s6__Otu1132
marine	6	Otu1139	1547445	2015987	915289	915289	2824	known_strain	45.40153284718602	45.40153284718602	0.0	False	False	s6__Otu1139
marine	6	Otu1142.0	96345	2699386	2101094	2101094	3786	known_strain	77.83599677852668	77.83599677852668	0.0	False	True	s6__Otu1142.0
marine	6	Otu115	40269	4083467	4038871	4038871	628	new_strain	98.90788881114993	98.90788881114993	0.0	False	True	s6__Otu115
marine	6	Otu116.0	2745	5643878	3937200	3937200	8622	known_strain	69.76054407979761	69.76054407979761	0.0	False	True	s6__Otu116.0
marine	6	Otu1160	1547283	4361276	1978676	1978676	6034	known_strain	45.36919928938228	45.36919928938228	0.0	False	False	s6__Otu1160
marine	6	Otu1168.0	1453352	3569807	1602063	1602063	4904	known_strain	44.87814047089941	44.87814047089941	0.0	False	False	s6__Otu1168.0
marine	6	Otu1180.0	28108	4674885	3914611	3914611	5800	known_strain	83.73705449438863	83.73705449438863	0.0	False	True	s6__Otu1180.0
marine	6	Otu1182	1346	2149844	562098	562098	2037	known_strain	26.145990127655775	26.145990127655775	0.0	False	False	s6__Otu1182
marine	6	Otu1184	52133	3544508	3108305	3108305	3836	known_strain	87.69355295572757	87.69355295572757	0.0	False	True	s6__Otu1184
marine	6	Otu1186	70864	5174581	1334879	1334879	4778	known_strain	25.796851957675415	25.796851957675415	0.0	False	False	s6__Otu1186
marine	6	Otu119.0	28108	4653851	4243827	4243827	4190	known_strain	91.18957611663974	91.18957611663974	0.0	False	True	s6__Otu119.0
marine	6	Otu119.1	28108	4480507	3705621	3705621	5719	known_strain	82.70539472430241	82.70539472430241	0.0	False	True	s6__Otu119.1
marine	6	Otu12.0	84980	3659634	3659588	3659588	3	known_strain	99.99874304370327	99.99874304370327	0.0	False	True	s6__Otu12.0
marine	6	Otu1200.0	400668	5100344	1322868	1322868	4766	known_strain	25.9368387700908	25.9368387700908	0.0	False	False	s6__Otu1200.0
marine	6	Otu1204	1737403	1118574	291349	291349	1054	known_strain	26.046466304419734	26.046466304419734	0.0	False	False	s6__Otu1204
marine	6	Otu1209	80852	4655067	2110807	2110807	6501	new_strain	45.34428827769826	45.34428827769826	0.0	False	False	s6__Otu1209
marine	6	Otu122.0	159346	3555109	2083020	2083020	5467	known_strain	58.59229632621672	58.59229632621672	0.0	False	True	s6__Otu122.0
marine	6	Otu122.1	1920883	3147211	67840	67840	276	known_strain	2.1555593190288165	2.1555593190288165	0.0	False	False	s6__Otu122.1
marine	6	Otu1221	585423	2585813	1549418	1549418	3984	known_strain	59.91995554202875	59.91995554202875	0.0	False	True	s6__Otu1221
marine	6	Otu1224	35746	3918454	1015988	1015988	3653	known_strain	25.928287023402596	25.928287023402596	0.0	False	False	s6__Otu1224
marine	6	Otu123.0	1076588	3153637	3117537	3117537	665	known_strain	98.85528993983772	98.85528993983772	0.0	False	True	s6__Otu123.0
marine	6	Otu1236	1219	1709204	1200912	1200912	2614	known_strain	70.26147844259667	70.26147844259667	0.0	False	True	s6__Otu1236
marine	6	Otu1238	55601	4219865	1910906	1910906	5868	new_strain	45.28358134679664	45.28358134679664	0.0	False	False	s6__Otu1238
marine	6	Otu1240.0	1816218	4683314	3289609	3289609	7124	known_strain	70.241051528896	70.241051528896	0.0	False	True	s6__Otu1240.0
marine	6	Otu1242	349106	2995049	785681	785681	2818	known_strain	26.232659298729335	26.232659298729335	0.0	False	False	s6__Otu1242
marine	6	Otu1248	657445	1859720	482801	482801	1745	known_strain	25.960951110919922	25.960951110919922	0.0	False	False	s6__Otu1248
marine	6	Otu1255	1112209	3261848	846388	846388	3043	new_strain	25.94811284891264	25.94811284891264	0.0	False	False	s6__Otu1255
marine	6	Otu1257	1720344	3138120	819404	819404	2977	known_strain	26.111302308388463	26.111302308388463	0.0	False	False	s6__Otu1257
marine	6	Otu1263	62322	5368767	1389654	1389654	4955	new_strain	25.884043766473756	25.884043766473756	0.0	False	False	s6__Otu1263
marine	6	Otu1267.0	313603	3868304	1753345	1753345	5387	known_strain	45.32593612084262	45.32593612084262	0.0	False	False	s6__Otu1267.0
marine	6	Otu1270	212663	4928188	1284355	1284355	4677	new_strain	26.061404313309477	26.061404313309477	0.0	False	False	s6__Otu1270
marine	6	Otu1272	1723645	7438324	1924546	1924546	6909	known_strain	25.873382229652808	25.873382229652808	0.0	False	False	s6__Otu1272
marine	6	Otu1277	662	5168686	3085875	3085875	8042	known_strain	59.70327855087347	59.70327855087347	0.0	False	True	s6__Otu1277
marine	6	Otu1278.0	104267	2644621	1582184	1582184	4119	new_species	59.826493096742404	59.826493096742404	0.0	False	True	s6__Otu1278.0
marine	6	Otu1279	106589	7949449	3578387	3578387	10972	new_species	45.014277090148006	45.014277090148006	0.0	False	False	s6__Otu1279
marine	6	Otu128	80854	5158435	5124110	5124110	621	known_strain	99.33458500494821	99.33458500494821	0.0	False	True	s6__Otu128
marine	6	Otu1283	511678	4451800	2019584	2019584	6248	new_species	45.365559998202976	45.365559998202976	0.0	False	False	s6__Otu1283
marine	6	Otu1287	82654	4885680	1269745	1269745	4537	known_strain	25.9891151282933	25.9891151282933	0.0	False	False	s6__Otu1287
marine	6	Otu1297	645517	2591679	2015190	2015190	3652	known_strain	77.75615730188808	77.75615730188808	0.0	False	True	s6__Otu1297
marine	6	Otu13.0	1329899	2655425	2655406	2655406	2	known_strain	99.9992844836514	99.9992844836514	0.0	False	True	s6__Otu13.0
marine	6	Otu1316	131112	1998342	1190084	1190084	3053	known_strain	59.553569909454936	59.553569909454936	0.0	False	True	s6__Otu1316
marine	6	Otu132	914150	2495242	2456627	2456627	664	known_strain	98.45245471180752	98.45245471180752	0.0	False	True	s6__Otu132
marine	6	Otu1321	1579979	3675202	1655207	1655207	5056	known_strain	45.03717074598893	45.03717074598893	0.0	False	False	s6__Otu1321
marine	6	Otu1322	60961	5935403	2682991	2682991	8196	known_strain	45.203181654219605	45.203181654219605	0.0	False	False	s6__Otu1322
marine	6	Otu133.0	983548	3389993	3323708	3323708	1097	known_strain	98.04468622796566	98.04468622796566	0.0	False	True	s6__Otu133.0
marine	6	Otu133.1	762954	3303986	824738	824738	3002	known_strain	24.96190964489559	24.96190964489559	0.0	False	False	s6__Otu133.1
marine	6	Otu1330	342948	1847607	481868	481868	1732	known_strain	26.080654598082816	26.080654598082816	0.0	False	False	s6__Otu1330
marine	6	Otu1332.0	1906738	3628091	1636056	1636056	4971	known_strain	45.094128013878375	45.094128013878375	0.0	False	False	s6__Otu1332.0
marine	6	Otu1334	74109	6403280	1670417	1670417	6041	known_strain	26.086896090753488	26.086896090753488	0.0	False	False	s6__Otu1334
marine	6	Otu1337	1491	3914604	3433117	3433117	4197	known_strain	87.70023736756004	87.70023736756004	0.0	False	True	s6__Otu1337
marine	6	Otu1358	33	9003593	5362046	5362046	13826	known_strain	59.5545134037045	59.5545134037045	0.0	False	True	s6__Otu1358
marine	6	Otu136	40269	4246561	3704253	3704253	4547	new_strain	87.22947815891494	87.22947815891494	0.0	False	True	s6__Otu136
marine	6	Otu1361.0	96345	2900735	756015	756015	2733	known_strain	26.062877167338623	26.062877167338623	0.0	False	False	s6__Otu1361.0
marine	6	Otu1362.0	1855377	1663904	432374	432374	1556	known_strain	25.985513587322345	25.985513587322345	0.0	False	False	s6__Otu1362.0
marine	6	Otu137.0	314275	4395035	4374670	4374670	428	known_strain	99.53663622701525	99.53663622701525	0.0	False	True	s6__Otu137.0
marine	6	Otu1376	54252	1843267	1100175	1100175	2816	known_strain	59.68614422110307	59.68614422110307	0.0	False	True	s6__Otu1376
marine	6	Otu1381	246969	2086428	542119	542119	1963	known_strain	25.983115640702675	25.983115640702675	0.0	False	False	s6__Otu1381
marine	6	Otu1383	40269	4089957	1846040	1846040	5698	new_strain	45.13592685693273	45.13592685693273	0.0	False	False	s6__Otu1383
marine	6	Otu1386	80854	5108999	1327482	1327482	4761	known_strain	25.983211192642628	25.983211192642628	0.0	False	False	s6__Otu1386
marine	6	Otu139	645	5040536	3011787	3011787	7803	new_strain	59.75132406553589	59.75132406553589	0.0	False	True	s6__Otu139
marine	6	Otu1399	39766	2201561	572458	572458	2063	known_strain	26.002368319569616	26.002368319569616	0.0	False	False	s6__Otu1399
marine	6	Otu1414.0	244698	3476061	1510942	1510942	4648	known_strain	43.46707379415954	43.46707379415954	0.0	False	False	s6__Otu1414.0
marine	6	Otu1414.1	96345	2698020	81076	81076	330	known_strain	3.005018495044514	3.005018495044514	0.0	False	False	s6__Otu1414.1
marine	6	Otu1420.0	1670800	5324561	3159231	3159231	8176	known_strain	59.333173194935696	59.333173194935696	0.0	False	True	s6__Otu1420.0
marine	6	Otu1427	261964	2852073	1691069	1691069	4371	known_strain	59.29262680162815	59.29262680162815	0.0	False	True	s6__Otu1427
marine	6	Otu1428.0	133924	4650996	1212918	1212918	4337	known_strain	26.078672181184416	26.078672181184416	0.0	False	False	s6__Otu1428.0
marine	6	Otu1431	58290	1901943	863382	863382	2639	known_strain	45.394735804385306	45.394735804385306	0.0	False	False	s6__Otu1431
marine	6	Otu1446.0	320787	6158829	1596483	1596483	5742	known_strain	25.921859496342567	25.921859496342567	0.0	False	False	s6__Otu1446.0
marine	6	Otu1462.0	192421	3294581	1961740	1961740	5069	known_strain	59.54444586428441	59.54444586428441	0.0	False	True	s6__Otu1462.0
marine	6	Otu1469.0	1850250	3780829	443797	443797	1754	known_strain	11.738087070322408	11.738087070322408	0.0	False	False	s6__Otu1469.0
marine	6	Otu1469.1	60890	4061725	2193484	2193484	5985	known_strain	54.00375456240883	54.00375456240883	0.0	False	True	s6__Otu1469.1
marine	6	Otu1472	84588	2434428	625836	625836	2261	known_strain	25.707722717615802	25.707722717615802	0.0	False	False	s6__Otu1472
marine	6	Otu1474.0	314275	4480937	3123804	3123804	6811	known_strain	69.71318721954806	69.71318721954806	0.0	False	True	s6__Otu1474.0
marine	6	Otu1475	2198	2478101	642188	642188	2335	known_strain	25.914520836721344	25.914520836721344	0.0	False	False	s6__Otu1475
marine	6	Otu1483.0	42444	5252390	827770	827770	3183	known_strain	15.759873124425262	15.759873124425262	0.0	False	False	s6__Otu1483.0
marine	6	Otu1483.1	911045	5916782	2067463	2067463	7001	known_strain	34.94235548985918	34.94235548985918	0.0	False	False	s6__Otu1483.1
marine	6	Otu1498	212663	5295768	2396602	2396602	7321	new_strain	45.25504138398812	45.25504138398812	0.0	False	False	s6__Otu1498
