dataset	bin_id	sample	dominant	contaminant	dominant_taxid	contaminant_taxid	distance_rank	target_completeness	target_contamination	ref_len	dominant_bp	contaminant_bp	completeness_pct	contamination_pct	n_contigs_dominant	n_contigs_contaminant	cont_shortfall_rel	scoreable_by_magicc	in_domain
strain_madness	s4__spades_MRSA8186_S9_L001__X__MIKI-NS13__c90__k20__order	4	spades_MRSA8186_S9_L001	MIKI-NS13	1280	481743	order	90.0	20.0	2844448	2562519	604113	90.08844598319251	21.238321108348615	2668	18	-0.061916055417430726	True	True
strain_madness	s4__SP35_S22__X__spades_VRE2237_S15_L001__c90__k20__order	4	SP35_S22	spades_VRE2237_S15_L001	1313	1352	order	90.0	20.0	1990563	1795159	398461	90.18348075393746	20.017502585951814	431	1485	-0.0008751292975906821	True	True
strain_madness	s4__SP83_S66__X__MIKI-NS13__c90__k2__class	4	SP83_S66	MIKI-NS13	1313	481743	class	90.0	2.0	1980931	1830483	69720	92.40518725791055	3.519557218297861	50	1	-0.7597786091489305	True	True
strain_madness	s4__SP95_S76__X__spades_MRSA8007_S12_L001__c90__k2__class	4	SP95_S76	spades_MRSA8007_S12_L001	1313	1280	class	90.0	2.0	2053291	1860085	41132	90.59042288696537	2.003223118398707	89	147	-0.0016115591993535183	True	True
strain_madness	s4__SP95_S76__X__spades_MRSA7172_S1_L001__c90__k5__class	4	SP95_S76	spades_MRSA7172_S1_L001	1313	1280	class	90.0	5.0	2053291	1885496	102723	91.82799710318703	5.0028466495981325	92	277	-0.0005693299196265044	True	True
strain_madness	s4__SP138_S19__X__spades_MRSA7129_S8_L001__c90__k5__class	4	SP138_S19	spades_MRSA7129_S8_L001	1313	1280	class	90.0	5.0	2139728	1972626	107072	92.1905027181025	5.004000508475844	50	430	-0.00080010169516882	True	True
strain_madness	s4__MIKI-NS13__X__SP194_S73__c90__k5__class	4	MIKI-NS13	SP194_S73	481743	1313	class	90.0	5.0	7206778	6494350	361185	90.11447279214096	5.011740336666399	226	1046	-0.0023480673332798574	True	True
strain_madness	s4__spades_VRE3786_S19_L001__X__spades_MRSA8013_S11_L001__c90__k5__class	4	spades_VRE3786_S19_L001	spades_MRSA8013_S11_L001	1352	1280	class	90.0	5.0	3118152	2835443	155973	90.93344391165023	5.0020973961500275	222	579	-0.0004194792300054928	True	True
strain_madness	s4__SP139_S20__X__spades_MRSA9344_S6_L001__c90__k5__class	4	SP139_S20	spades_MRSA9344_S6_L001	1313	1280	class	90.0	5.0	2017343	1820232	100903	90.22917768569846	5.001777089964374	212	256	-0.0003554179928748624	True	True
strain_madness	s4__SP35_S22__X__spades_MRSA7133_S3_L001__c90__k5__class	4	SP35_S22	spades_MRSA7133_S3_L001	1313	1280	class	90.0	5.0	1990563	1797315	99672	90.29179181970126	5.007226598705994	427	386	-0.0014453197411988584	True	True
strain_madness	s4__SP59_S47__X__spades_MRSA7295_S3_L001__c90__k10__class	4	SP59_S47	spades_MRSA7295_S3_L001	1313	1280	class	90.0	10.0	2090807	1882446	209251	90.03442211547981	10.008145180305977	1938	779	-0.0008145180305977106	True	True
strain_madness	s4__SP144_S25__X__spades_MRSA7133_S3_L001__c90__k10__class	4	SP144_S25	spades_MRSA7133_S3_L001	1313	1280	class	90.0	10.0	2073909	1911132	207614	92.1511985337833	10.01075746332168	75	824	-0.0010757463321679594	True	True
strain_madness	s4__SP139_S20__X__spades_MRSA7129_S1_L001__c90__k10__class	4	SP139_S20	spades_MRSA7129_S1_L001	1313	1280	class	90.0	10.0	2017343	1819386	202879	90.18724133674839	10.056742953478908	213	258	-0.005674295347890812	True	True
strain_madness	s4__SP162_S43__X__MIKI-NS13__c90__k10__class	4	SP162_S43	MIKI-NS13	1313	481743	class	90.0	10.0	1982417	1789583	210264	90.27278317326778	10.60644657506468	923	11	-0.06064465750646804	True	True
strain_madness	s4__spades_MRSA7830_S9_L001__X__SP122_S4__c90__k15__class	4	spades_MRSA7830_S9_L001	SP122_S4	1280	1313	class	90.0	15.0	2786125	2512469	418442	90.17789941226614	15.018780564403967	1043	87	-0.0012520376269311128	True	True
strain_madness	s4__SP23_S93__X__spades_MRSA7286_S4_L001__c90__k20__class	4	SP23_S93	spades_MRSA7286_S4_L001	1313	1280	class	90.0	20.0	2030322	1906129	408495	93.88308849532241	20.119715000871782	88	300	-0.0059857500435891	True	True
strain_madness	s4__SP72_S55__X__MIKI-NS20__c90__k2__phylum	4	SP72_S55	MIKI-NS20	1313	186802	phylum	90.0	2.0	2008808	1808993	40222	90.05305633987918	2.002281950290919	1658	92	-0.0011409751454594108	True	True
strain_madness	s4__SP171_S52__X__MIKI-NS20__c90__k2__phylum	4	SP171_S52	MIKI-NS20	1313	186802	phylum	90.0	2.0	1993908	1808881	40897	90.720384290549	2.051097643421863	47	103	-0.025548821710931424	True	True
strain_madness	s4__SP83_S66__X__MIKI-NS20__c90__k2__phylum	4	SP83_S66	MIKI-NS20	1313	186802	phylum	90.0	2.0	1980931	1798637	39782	90.79755932942642	2.0082476370958906	49	96	-0.0041238185479453016	True	True
strain_madness	s4__spades_MRSA7830_S9_L001__X__MIKI-NS20__c90__k5__phylum	4	spades_MRSA7830_S9_L001	MIKI-NS20	1280	186802	phylum	90.0	5.0	2786125	2509837	139563	90.08343128897663	5.009215307999462	1036	336	-0.0018430615998923372	True	True
strain_madness	s4__SP91_S72__X__MIKI-NS20__c90__k5__phylum	4	SP91_S72	MIKI-NS20	1313	186802	phylum	90.0	5.0	2026991	1824555	101750	90.01297983069486	5.0197558844612535	347	253	-0.003951176892250707	True	True
strain_madness	s4__spades_MRSA7286_S4_L001__X__MIKI-NS20__c90__k5__phylum	4	spades_MRSA7286_S4_L001	MIKI-NS20	1280	186802	phylum	90.0	5.0	2817370	2536039	140883	90.01441060279622	5.000514664385579	1840	338	-0.00010293287711586885	True	True
strain_madness	s4__SP133_S14__X__MIKI-NS20__c90__k5__phylum	4	SP133_S14	MIKI-NS20	1313	186802	phylum	90.0	5.0	1991005	1793373	99726	90.07375672085203	5.0088272003335	1675	240	-0.0017654400667000303	True	True
strain_madness	s4__spades_MRSA8186_S9_L001__X__MIKI-NS20__c90__k5__phylum	4	spades_MRSA8186_S9_L001	MIKI-NS20	1280	186802	phylum	90.0	5.0	2844448	2560481	142413	90.01679763525296	5.006700772874034	2668	334	-0.001340154574806718	True	True
strain_madness	s4__SP139_S20__X__MIKI-NS20__c90__k5__phylum	4	SP139_S20	MIKI-NS20	1313	186802	phylum	90.0	5.0	2017343	1824124	101208	90.4221047189298	5.016895986453469	215	246	-0.003379197290693803	True	True
strain_madness	s4__SP84_S67__X__MIKI-NS20__c90__k5__phylum	4	SP84_S67	MIKI-NS20	1313	186802	phylum	90.0	5.0	2069912	1893308	103734	91.46804308588965	5.011517397841067	55	239	-0.00230347956821344	True	True
strain_madness	s4__SP95_S76__X__MIKI-NS20__c90__k10__phylum	4	SP95_S76	MIKI-NS20	1313	186802	phylum	90.0	10.0	2053291	1849006	205386	90.05085007434407	10.002771161028807	82	513	-0.00027711610288072563	True	True
strain_madness	s4__SP155_S36__X__MIKI-NS20__c90__k10__phylum	4	SP155_S36	MIKI-NS20	1313	186802	phylum	90.0	10.0	2075312	1896727	207785	91.39478786804105	10.01222948645794	60	487	-0.0012229486457940198	True	True
strain_madness	s4__spades_MRSA8186_S9_L001__X__MIKI-NS20__c90__k10__phylum	4	spades_MRSA8186_S9_L001	MIKI-NS20	1280	186802	phylum	90.0	10.0	2844448	2560090	284665	90.00305155868556	10.007741396573254	2668	637	-0.0007741396573253568	True	True
strain_madness	s4__SP171_S52__X__MIKI-NS20__c90__k10__phylum	4	SP171_S52	MIKI-NS20	1313	186802	phylum	90.0	10.0	1993908	1796721	199827	90.11052666421921	10.02187663623397	52	458	-0.0021876636233969294	True	True
strain_madness	s4__SP35_S22__X__MIKI-NS20__c90__k10__phylum	4	SP35_S22	MIKI-NS20	1313	186802	phylum	90.0	10.0	1990563	1802400	199231	90.54724718584642	10.008776411497651	439	478	-0.0008776411497651182	True	True
strain_madness	s4__SP83_S66__X__MIKI-NS20__c90__k10__phylum	4	SP83_S66	MIKI-NS20	1313	186802	phylum	90.0	10.0	1980931	1800567	198925	90.89498826561854	10.041995405190791	47	481	-0.004199540519079115	True	True
strain_madness	s4__SP139_S20__X__MIKI-NS20__c90__k10__phylum	4	SP139_S20	MIKI-NS20	1313	186802	phylum	90.0	10.0	2017343	1819883	202185	90.21187770250275	10.022341267697165	209	491	-0.0022341267697164823	True	True
strain_madness	s4__SP122_S4__X__MIKI-NS20__c90__k15__phylum	4	SP122_S4	MIKI-NS20	1313	186802	phylum	90.0	15.0	2049787	1850656	307817	90.28528330016728	15.017023720025545	381	712	-0.001134914668369665	True	True
strain_madness	s4__SP139_S20__X__MIKI-NS20__c90__k15__phylum	4	SP139_S20	MIKI-NS20	1313	186802	phylum	90.0	15.0	2017343	1817791	302924	90.10817694363328	15.015988852664123	217	728	-0.001065923510941502	True	True
strain_madness	s4__SP124_S6__X__MIKI-NS20__c90__k15__phylum	4	SP124_S6	MIKI-NS20	1313	186802	phylum	90.0	15.0	2070014	1868380	310561	90.25929293231833	15.002845391383826	488	731	-0.00018969275892170381	True	True
strain_madness	s4__spades_MRSA8186_S9_L001__X__MIKI-NS20__c90__k15__phylum	4	spades_MRSA8186_S9_L001	MIKI-NS20	1280	186802	phylum	90.0	15.0	2844448	2560641	426903	90.02242262822172	15.008289833387709	2668	996	-0.0005526555591805741	True	True
strain_madness	s4__SP13_S10__X__MIKI-NS20__c90__k20__phylum	4	SP13_S10	MIKI-NS20	1313	186802	phylum	90.0	20.0	2040289	1840145	408418	90.19040929985898	20.017654361710523	577	967	-0.0008827180855261573	True	True
strain_madness	s4__SP124_S6__X__MIKI-NS20__c90__k20__phylum	4	SP124_S6	MIKI-NS20	1313	186802	phylum	90.0	20.0	2070014	1863167	414561	90.0074588867515	20.026966001196126	500	1006	-0.0013483000598062845	True	True
strain_madness	s4__spades_MRSA7286_S4_L001__X__MIKI-NS20__c90__k20__phylum	4	spades_MRSA7286_S4_L001	MIKI-NS20	1280	186802	phylum	90.0	20.0	2817370	2539959	563644	90.15354745738047	20.006033996244724	1851	1333	-0.00030169981223622245	True	True
strain_madness	s5__spades_MRSA7124_S4_L001__X__spades_MRSA7231_S7_L001__c60__k2__species	5	spades_MRSA7124_S4_L001	spades_MRSA7231_S7_L001	1280	1280	species	60.0	2.0	2778919	1667651	55902	60.01078117066385	2.0116455355481753	3514	142	-0.005822767774087634	True	True
strain_madness	s5__SP33_S20__X__SP83_S66__c60__k2__species	5	SP33_S20	SP83_S66	1313	1313	species	60.0	2.0	2079363	1248366	41625	60.035982173386756	2.0018149789142154	1122	55	-0.0009074894571077241	True	True
strain_madness	s5__SP154_S35__X__SP196_S75__c60__k2__species	5	SP154_S35	SP196_S75	1313	1313	species	60.0	2.0	2162035	1378066	43459	63.73930116764992	2.010096968827979	35	159	-0.005048484413989529	True	True
strain_madness	s5__spades_ESBL7348_S6_L001__X__spades_And8344_S10_L001__c60__k5__species	5	spades_ESBL7348_S6_L001	spades_And8344_S10_L001	562	562	species	60.0	5.0	5205004	3123182	260489	60.00345052568643	5.004587892727844	7271	767	-0.0009175785455688868	True	True
strain_madness	s5__SP33_S20__X__SP94_S75__c60__k5__species	5	SP33_S20	SP94_S75	1313	1313	species	60.0	5.0	2079363	1247800	104007	60.00876229883863	5.001868360646987	1121	225	-0.0003736721293973844	True	True
strain_madness	s5__SP151_S32__X__SP143_S24__c60__k5__species	5	SP151_S32	SP143_S24	1313	1313	species	60.0	5.0	1974069	1184806	129993	60.0184694658596	6.585028182905461	2792	1	-0.31700563658109215	True	True
strain_madness	s5__SP142_S23__X__SP13_S10__c60__k10__species	5	SP142_S23	SP13_S10	1313	1313	species	60.0	10.0	2060851	1254091	206112	60.85306506875072	10.001305286020193	43	759	-0.00013052860201927529	True	True
strain_madness	s5__SP162_S43__X__SP1_S85__c60__k10__species	5	SP162_S43	SP1_S85	1313	1313	species	60.0	10.0	1982417	1189603	198370	60.00770776279663	10.00647189768853	2229	680	-0.0006471897688529182	True	True
strain_madness	s5__SP76_S59__X__SP134_S15__c60__k10__species	5	SP76_S59	SP134_S15	1313	1313	species	60.0	10.0	2094080	1256469	209420	60.00100282701712	10.00057304400978	2540	653	-5.730440097799772e-05	True	True
strain_madness	s5__SP143_S24__X__SP15_S89__c60__k15__species	5	SP143_S24	SP15_S89	1313	1313	species	60.0	15.0	2012493	1218941	301966	60.56870756817539	15.004573928952796	43	230	-0.00030492859685307867	True	True
strain_madness	s5__MIKI-NS11__X__MIKI-NS09__c60__k15__species	5	MIKI-NS11	MIKI-NS09	97137	97137	species	60.0	15.0	2039212	1224269	306643	60.036376796527286	15.037328144400876	3053	274	-0.002488542960058382	True	True
strain_madness	s5__spades_ESBL6455_S6_L001__X__spades_ESBL6724_S11_L001__c60__k15__species	5	spades_ESBL6455_S6_L001	spades_ESBL6724_S11_L001	562	562	species	60.0	15.0	4857585	2914978	728768	60.008790376287806	15.0026813735632	7389	2810	-0.00017875823754671672	True	True
strain_madness	s5__SP3_S87__X__SP16_S12__c60__k20__species	5	SP3_S87	SP16_S12	1313	1313	species	60.0	20.0	2041279	1226700	408529	60.09467593601855	20.013383765766463	478	1523	-0.0006691882883231414	True	True
strain_madness	s5__SP46_S33__X__SP119_S1__c60__k2__genus	5	SP46_S33	SP119_S1	1313	257758	genus	60.0	2.0	2068370	1241083	41569	60.00294918220628	2.0097468054555034	3107	87	-0.004873402727751719	True	True
strain_madness	s5__SP94_S75__X__SP68_S51__c60__k2__genus	5	SP94_S75	SP68_S51	1313	257758	genus	60.0	2.0	2078602	1247344	41741	60.00879437237143	2.0081285402400266	2831	174	-0.0040642701200133136	True	True
strain_madness	s5__SP119_S1__X__SP77_S60__c60__k2__genus	5	SP119_S1	SP77_S60	257758	1313	genus	60.0	2.0	2137079	1282253	186986	60.00026203991523	8.74960635521663	2583	3	-3.3748031776083147	True	True
strain_madness	s5__SP87_S70__X__SP117_S95__c60__k2__genus	5	SP87_S70	SP117_S95	1313	257758	genus	60.0	2.0	2006213	1204433	40353	60.03515080402729	2.0114015809886587	1837	122	-0.005700790494329366	True	True
strain_madness	s5__spades_And4500_S1_L001__X__spades_ESBL6643_S3_L001__c60__k5__genus	5	spades_And4500_S1_L001	spades_ESBL6643_S3_L001	573	548	genus	60.0	5.0	5585829	3351855	279417	60.00640191455915	5.0022476520494985	6537	926	-0.00044953040989970106	True	True
strain_madness	s5__SP180_S96__X__SP119_S1__c60__k5__genus	5	SP180_S96	SP119_S1	1313	257758	genus	60.0	5.0	2031083	1219972	101618	60.06509827515665	5.003143643071208	907	199	-0.0006287286142416804	True	True
strain_madness	s5__spades_And8454_S5_L001__X__spades_ESBL6643_S3_L001__c60__k10__genus	5	spades_And8454_S5_L001	spades_ESBL6643_S3_L001	573	548	genus	60.0	10.0	5530317	3323919	553189	60.103588998605325	10.00284432158229	1088	1858	-0.0002844321582289311	True	True
strain_madness	s5__SP149_S30__X__SP119_S1__c60__k10__genus	5	SP149_S30	SP119_S1	1313	257758	genus	60.0	10.0	2113372	1268398	212419	60.01773469128956	10.051188337878992	3096	423	-0.005118833787899213	True	True
strain_madness	s5__SP151_S32__X__SP117_S95__c60__k15__genus	5	SP151_S32	SP117_S95	1313	257758	genus	60.0	15.0	1974069	1185864	296479	60.07206435033426	15.018674625861609	2766	875	-0.0012449750574405746	True	True
strain_madness	s5__SP30_S17__X__SP117_S95__c60__k15__genus	5	SP30_S17	SP117_S95	1313	257758	genus	60.0	15.0	2078679	1247352	311950	60.00695634102235	15.007127122561974	2739	946	-0.00047514150413157096	True	True
strain_madness	s5__SP33_S20__X__SP117_S95__c60__k20__genus	5	SP33_S20	SP117_S95	1313	257758	genus	60.0	20.0	2079363	1248936	415928	60.06339441453945	20.00266427747344	1145	1257	-0.0001332138736719557	True	True
strain_madness	s5__spades_And9053_S12_L001__X__spades_And4613_S9_L001__c60__k2__family	5	spades_And9053_S12_L001	spades_And4613_S9_L001	573	562	family	60.0	2.0	5579929	3350827	219139	60.05142717765764	3.9272721928899097	1669	4	-0.9636360964449548	True	True
strain_madness	s5__SP24_S13__X__MIKI-NS12__c60__k2__family	5	SP24_S13	MIKI-NS12	1313	1363	family	60.0	2.0	2093455	1289106	42088	61.57791784394697	2.010456398632882	28	174	-0.005228199316440918	True	True
strain_madness	s5__spades_And5388_S8_L001__X__spades_ESBL5791_S4_L001__c60__k2__family	5	spades_And5388_S8_L001	spades_ESBL5791_S4_L001	562	543	family	60.0	2.0	5248482	3150682	104978	60.03034782247514	2.0001592841511124	1174	445	-7.964207555621883e-05	True	True
strain_madness	s5__spades_ESBL8159_S1_L001__X__spades_ESBL7234_S12_L001__c60__k2__family	5	spades_ESBL8159_S1_L001	spades_ESBL7234_S12_L001	543	562	family	60.0	2.0	5325786	3195883	106590	60.00772468138975	2.001394723708388	1595	434	-0.0006973618541938897	True	True
strain_madness	s5__spades_And4191_S5_L001__X__spades_And4246_S5_L001__c60__k5__family	5	spades_And4191_S5_L001	spades_And4246_S5_L001	562	573	family	60.0	5.0	5373351	3495290	268862	65.0486074704593	5.003618784628065	70	823	-0.0007237569256130172	True	True
strain_madness	s5__spades_ESBL6418_S2_L001__X__spades_And5527_S8_L001__c60__k5__family	5	spades_ESBL6418_S2_L001	spades_And5527_S8_L001	562	573	family	60.0	5.0	4803161	2904483	240316	60.470240327151224	5.003288459412458	772	845	-0.0006576918824915623	True	True
strain_madness	s5__spades_And7225_S6_L001__X__spades_ESBL9440_S6_L001__c60__k10__family	5	spades_And7225_S6_L001	spades_ESBL9440_S6_L001	562	543	family	60.0	10.0	4907918	2945213	490825	60.009417435254626	10.000676457919631	6786	1895	-6.764579196314458e-05	True	True
strain_madness	s5__spades_And8454_S5_L001__X__spades_And6400_S11_L001__c60__k10__family	5	spades_And8454_S5_L001	spades_And6400_S11_L001	573	562	family	60.0	10.0	5530317	3321286	904272	60.05597870791132	16.351178422502723	1041	11	-0.6351178422502723	True	True
strain_madness	s5__spades_ESBL6760_S6_L001__X__spades_And8344_S10_L001__c60__k10__family	5	spades_ESBL6760_S6_L001	spades_And8344_S10_L001	543	562	family	60.0	10.0	5267859	3160720	526912	60.00008732200311	10.002393761867962	4193	1587	-0.0002393761867962141	True	True
strain_madness	s5__spades_And9653_S7_L001__X__spades_ESBL6759Q_S12_L001__c60__k10__family	5	spades_And9653_S7_L001	spades_ESBL6759Q_S12_L001	562	573	family	60.0	10.0	4729396	2839553	473016	60.0404998862434	10.001615428270332	335	1869	-0.00016154282703322308	True	True
strain_madness	s5__spades_And4858_S9_L001__X__spades_And5237_S4_L001__c60__k15__family	5	spades_And4858_S9_L001	spades_And5237_S4_L001	562	573	family	60.0	15.0	5288817	3173450	804560	60.003021469640565	15.212475682179965	6487	96	-0.014165045478664358	True	True
strain_madness	s5__spades_ESBL5613_S5_L001__X__spades_And4543_S2_L001__c60__k20__family	5	spades_ESBL5613_S5_L001	spades_And4543_S2_L001	562	573	family	60.0	20.0	5273131	3164031	1054925	60.00289012353382	20.00566646267654	7202	1658	-0.00028332313382701814	True	True
strain_madness	s5__spades_ESBL9875_S5_L001__X__spades_And8381_S10_L001__c60__k20__family	5	spades_ESBL9875_S5_L001	spades_And8381_S10_L001	562	573	family	60.0	20.0	5191975	3115251	1038530	60.001271192561596	20.00260016660327	3874	2692	-0.0001300083301634558	True	True
strain_madness	s5__SP155_S36__X__spades_VRE2237_S15_L001__c60__k2__order	5	SP155_S36	spades_VRE2237_S15_L001	1313	1352	order	60.0	2.0	2075312	1246062	41532	60.04215269800396	2.001241259145613	1164	153	-0.0006206295728063971	True	True
strain_madness	s5__MIKI-NS09__X__SP49_S36__c60__k2__order	5	MIKI-NS09	SP49_S36	97137	1313	order	60.0	2.0	2039692	1225042	40939	60.06014633581933	2.0071167607658413	1060	182	-0.0035583803829206673	True	True
strain_madness	s5__SP35_S22__X__MIKI-NS09__c60__k5__order	5	SP35_S22	MIKI-NS09	1313	97137	order	60.0	5.0	1990563	1195887	100354	60.07782722777425	5.041488262365974	1525	83	-0.008297652473194717	True	True
strain_madness	s5__spades_MRSA7231_S7_L001__X__MIKI-NS13__c60__k10__order	5	spades_MRSA7231_S7_L001	MIKI-NS13	1280	481743	order	60.0	10.0	2781316	1668857	278428	60.002423313280474	10.010656825761618	4209	1120	-0.0010656825761618193	True	True
strain_madness	s5__SP109_S83__X__MIKI-NS06__c60__k10__order	5	SP109_S83	MIKI-NS06	1313	508451	order	60.0	10.0	2012505	1208353	201570	60.04223591991076	10.01587573695469	969	239	-0.0015875736954690466	True	True
strain_madness	s5__spades_MRSA8758_S5_L001__X__MIKI-NS13__c60__k15__order	5	spades_MRSA8758_S5_L001	MIKI-NS13	1280	481743	order	60.0	15.0	2816182	1711932	422549	60.78911093104068	15.004321453656049	39	1689	-0.00028809691040324975	True	True
strain_madness	s5__SP185_S65__X__spades_VRE3766_S8_L001__c60__k15__order	5	SP185_S65	spades_VRE3766_S8_L001	1313	1352	order	60.0	15.0	1845437	1118342	276860	60.60038895936301	15.002408643589566	191	859	-0.000160576239304433	True	True
strain_madness	s5__SP15_S89__X__spades_VRE2224_S14_L001__c60__k15__order	5	SP15_S89	spades_VRE2224_S14_L001	1313	1352	order	60.0	15.0	2011560	1208201	301864	60.062886515937876	15.006462645906659	880	1143	-0.0004308430604439195	True	True
strain_madness	s5__SP77_S60__X__spades_VRE3967_S23_L001__c60__k20__order	5	SP77_S60	spades_VRE3967_S23_L001	1313	1352	order	60.0	20.0	2013262	1210594	403026	60.13097152779916	20.01855694887203	20	1443	-0.000927847443601415	True	True
strain_madness	s5__SP67_S50__X__spades_VRE2906_S11_L001__c60__k20__order	5	SP67_S50	spades_VRE2906_S11_L001	1313	1352	order	60.0	20.0	2070264	1242228	415886	60.003361890077784	20.08854909325574	2197	32	-0.004427454662786978	True	True
strain_madness	s5__SP33_S20__X__spades_VRE3253_S17_L001__c60__k20__order	5	SP33_S20	spades_VRE3253_S17_L001	1313	1352	order	60.0	20.0	2079363	1247708	419660	60.004337866933284	20.182142319546898	1110	330	-0.009107115977344904	True	True
strain_madness	s5__SP35_S22__X__spades_MRSA7172_S1_L001__c60__k2__class	5	SP35_S22	spades_MRSA7172_S1_L001	1313	1280	class	60.0	2.0	1990563	1194565	39886	60.01141385628086	2.0037547166304206	1522	117	-0.001877358315210298	True	True
strain_madness	s5__spades_MRSA7231_S7_L001__X__SP109_S83__c60__k2__class	5	spades_MRSA7231_S7_L001	SP109_S83	1280	1313	class	60.0	2.0	2781316	1669014	57295	60.00806812314746	2.059996059419354	4212	38	-0.02999802970967691	True	True
strain_madness	s5__spades_VRE3786_S19_L001__X__spades_MRSA8595_S7_L001__c60__k2__class	5	spades_VRE3786_S19_L001	spades_MRSA8595_S7_L001	1352	1280	class	60.0	2.0	3118152	1882818	62460	60.38249578596553	2.003109534108664	184	155	-0.0015547670543321068	True	True
strain_madness	s5__SP151_S32__X__spades_MRSA8186_S9_L001__c60__k2__class	5	SP151_S32	spades_MRSA8186_S9_L001	1313	1280	class	60.0	2.0	1974069	1184661	39485	60.01112423121988	2.00018337758204	2765	159	-9.168879102006144e-05	True	True
strain_madness	s5__SP46_S33__X__spades_MRSA7286_S4_L001__c60__k5__class	5	SP46_S33	spades_MRSA7286_S4_L001	1313	1280	class	60.0	5.0	2068370	1241231	103509	60.0101045751002	5.004375426060134	3108	313	-0.0008750852120268604	True	True
strain_madness	s5__SP136_S17__X__spades_MRSA8339_S5_L001__c60__k5__class	5	SP136_S17	spades_MRSA8339_S5_L001	1313	1280	class	60.0	5.0	2038096	1222910	101976	60.00257102707625	5.00349345663796	1028	381	-0.0006986913275920159	True	True
strain_madness	s5__SP48_S35__X__spades_MRSA7172_S1_L001__c60__k5__class	5	SP48_S35	spades_MRSA7172_S1_L001	1313	1280	class	60.0	5.0	2032240	1238719	101899	60.95338149037515	5.014122347754202	89	299	-0.0028244695508403694	True	True
strain_madness	s5__SP185_S65__X__spades_MRSA8187_S8_L001__c60__k5__class	5	SP185_S65	spades_MRSA8187_S8_L001	1313	1280	class	60.0	5.0	1845437	1107832	92553	60.03087615562059	5.0152348739079144	185	330	-0.0030469747815828896	True	True
strain_madness	s5__SP151_S32__X__spades_MRSA8339_S5_L001__c60__k10__class	5	SP151_S32	spades_MRSA8339_S5_L001	1313	1280	class	60.0	10.0	1974069	1184459	197584	60.00089155951489	10.008971317618585	2752	730	-0.0008971317618584607	True	True
strain_madness	s5__SP140_S21__X__spades_MRSA7129_S8_L001__c60__k10__class	5	SP140_S21	spades_MRSA7129_S8_L001	1313	1280	class	60.0	10.0	2128346	1277441	213367	60.0203632304146	10.02501472974789	1082	499	-0.002501472974788932	True	True
strain_madness	s5__SP15_S89__X__spades_MRSA7113_S2_L001__c60__k10__class	5	SP15_S89	spades_MRSA7113_S2_L001	1313	1280	class	60.0	10.0	2011560	1210668	201178	60.185527650181946	10.00109367853805	883	795	-0.00010936785380497583	True	True
strain_madness	s5__SP143_S24__X__spades_MRSA8339_S5_L001__c60__k15__class	5	SP143_S24	spades_MRSA8339_S5_L001	1313	1280	class	60.0	15.0	2012493	1267441	301998	62.978653838795964	15.006163996595268	46	1115	-0.0004109331063511708	True	True
strain_madness	s5__spades_VRE3786_S19_L001__X__spades_MRSA7830_S9_L001__c60__k15__class	5	spades_VRE3786_S19_L001	spades_MRSA7830_S9_L001	1352	1280	class	60.0	15.0	3118152	1883252	468073	60.39641428641067	15.011231011188679	188	1657	-0.0007487340792452575	True	True
strain_madness	s5__SP185_S65__X__spades_MRSA8187_S8_L001__c60__k20__class	5	SP185_S65	spades_MRSA8187_S8_L001	1313	1280	class	60.0	20.0	1845437	1120318	369399	60.70746386899146	20.016884889595257	198	1321	-0.0008442444797628568	True	True
strain_madness	s5__spades_MRSA7124_S4_L001__X__SP42_S29__c60__k20__class	5	spades_MRSA7124_S4_L001	SP42_S29	1280	1313	class	60.0	20.0	2778919	1667591	555850	60.00862205771381	20.002382221288205	3549	1925	-0.00011911106441022667	True	True
strain_madness	s5__SP99_S80__X__spades_MRSA7830_S9_L001__c60__k20__class	5	SP99_S80	spades_MRSA7830_S9_L001	1313	1280	class	60.0	20.0	1980535	1188491	396157	60.0085835392962	20.002524570381237	1389	1402	-0.00012622851906183286	True	True
strain_madness	s5__SP154_S35__X__spades_MRSA8595_S7_L001__c60__k20__class	5	SP154_S35	spades_MRSA8595_S7_L001	1313	1280	class	60.0	20.0	2162035	1301642	432495	60.20448327617268	20.004070239380955	32	1043	-0.00020351196904773162	True	True
strain_madness	s5__SP87_S70__X__MIKI-NS13__c60__k20__class	5	SP87_S70	MIKI-NS13	1313	481743	class	60.0	20.0	2006213	1205452	401358	60.08594301801454	20.005752131005032	1850	1615	-0.00028760655025159563	True	True
strain_madness	s5__MIKI-NS09__X__MIKI-NS20__c60__k2__phylum	5	MIKI-NS09	MIKI-NS20	97137	186802	phylum	60.0	2.0	2039692	1224459	40896	60.03156358901246	2.005008599337547	1078	145	-0.002504299668773413	True	True
strain_madness	s5__SP3_S87__X__MIKI-NS20__c60__k2__phylum	5	SP3_S87	MIKI-NS20	1313	186802	phylum	60.0	2.0	2041279	1225353	40884	60.02868789616706	2.002861931171584	517	145	-0.0014309655857920323	True	True
strain_madness	s5__SP78_S61__X__MIKI-NS20__c60__k2__phylum	5	SP78_S61	MIKI-NS20	1313	186802	phylum	60.0	2.0	2014664	1320665	40584	65.55261820333317	2.0144301977898054	16	148	-0.007215098894902683	True	True
