set	set_label	status	tier	tool	tool_label	tool_role	n	n_clusters	clustered_bootstrap	criterion	threshold	pass_rule	n_true_pass	n_true_fail	n_pred_pass	n_pred_fail	n_false_pass	n_false_fail	npv_pass	accuracy	balanced_accuracy	n_ties_true_at_tau	n_ties_pred_at_tau	false_pass_rate	false_pass_rate_ci_lo	false_pass_rate_ci_hi	false_fail_rate	false_fail_rate_ci_lo	false_fail_rate_ci_hi	sensitivity	sensitivity_ci_lo	sensitivity_ci_hi	specificity	specificity_ci_lo	specificity_ci_hi	ppv_fail	ppv_fail_ci_lo	ppv_fail_ci_hi	npv_pass_ci_lo	npv_pass_ci_hi	accuracy_ci_lo	accuracy_ci_hi	balanced_accuracy_ci_lo	balanced_accuracy_ci_hi	boot_clustered	boot_n_clusters
set_E	Set E (realistic mixture)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	785	True	contamination	5.0	contamination < 5%	252	748	257	743	14	9	0.9455252918287937	0.977	0.9727845683728037	0	0	0.01871657754010695	0.01019203514739231	0.028379338404710526	0.03571428571428571	0.015092920981699535	0.06148037481042822	0.9812834224598931	0.9716206615952895	0.9898079648526076	0.9642857142857143	0.9385196251895718	0.9849070790183004	0.9878869448183042	0.9791121806293955	0.9946949602122016	0.9176449504532995	0.9708055739880558	0.9677736088100575	0.9851928626085737	0.9596879295455502	0.9843826769596123	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	785	True	contamination	5.0	contamination < 5%	252	748	246	754	8	14	0.967479674796748	0.978	0.9668746286393345	0	0	0.0106951871657754	0.004005340453938585	0.018397451414344002	0.05555555555555555	0.02880658436213992	0.08510835303388493	0.9893048128342246	0.981602548585656	0.9959946595460614	0.9444444444444444	0.914891646966115	0.9711934156378601	0.9814323607427056	0.9713496354527766	0.990541495398494	0.9434782608695652	0.9876543209876543	0.9684630832088478	0.986316093053537	0.9518217115166799	0.9805247726958576	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	785	True	contamination	5.0	contamination < 5%	252	748	255	745	12	9	0.9529411764705882	0.979	0.9741214667685256	0	0	0.016042780748663103	0.007915306558761877	0.02571041948579161	0.03571428571428571	0.01532567049808429	0.0622230869001297	0.983957219251337	0.9742895805142084	0.9920846934412382	0.9642857142857143	0.9377769130998703	0.9846743295019157	0.9879194630872483	0.9791356887474605	0.994737187456831	0.9253083444963571	0.9763802686428903	0.9695733889382594	0.9870775347912525	0.9599609730602041	0.9845434040705365	True	785
set_E	Set E (realistic mixture)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	785	True	contamination	5.0	contamination < 5%	252	748	304	696	57	5	0.8125	0.938	0.9519777608012903	0	0	0.07620320855614973	0.05740605761076909	0.09690669380520558	0.01984126984126984	0.004016064257028112	0.03968325597386969	0.9237967914438503	0.9030933061947944	0.9425939423892309	0.9801587301587301	0.9603167440261303	0.9959839357429718	0.992816091954023	0.9855897369692326	0.9985674375767499	0.7677928576571388	0.855515366981922	0.9223203057974592	0.9529414708826472	0.9384954569692661	0.9647039984693045	True	785
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	contamination	5.0	contamination < 5%	252	748	241	759	7	18	0.970954356846473	0.975	0.9596065699006875	0	0	0.009358288770053475	0.0027432031302705258	0.01666724617524339	0.07142857142857142	0.04183664574616458	0.10727969348659004	0.9906417112299465	0.9833327538247566	0.9972567968697295	0.9285714285714286	0.89272030651341	0.9581633542538354	0.9762845849802372	0.9639001094641639	0.9862881324869629	0.949017521902378	0.9909522553415986	0.9637943074932138	0.983789260385005	0.9416293293573509	0.9746025124827847	True	785
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	contamination	5.0	contamination < 5%	252	748	355	645	104	1	0.7070422535211267	0.895	0.9284971564383329	0	0	0.13903743315508021	0.11409395973154363	0.16420017291631386	0.003968253968253968	0.0	0.012875536480686695	0.8609625668449198	0.8357998270836862	0.8859060402684564	0.996031746031746	0.9871244635193133	1.0	0.9984496124031008	0.9950898151377746	1.0	0.659565553310353	0.7543872625350359	0.8753736504303697	0.9137969405504963	0.915181559820905	0.9416152347000448	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	785	True	contamination	10.0	contamination < 10%	281	719	291	709	19	9	0.9347079037800687	0.972	0.970772969575181	0	0	0.02642559109874826	0.015736017796553044	0.03846286107290233	0.03202846975088968	0.013791918473752817	0.055152146190579523	0.9735744089012517	0.9615371389270977	0.984263982203447	0.9679715302491103	0.9448478538094204	0.9862080815262472	0.9873060648801129	0.9782885736202384	0.9945058708414873	0.9050847457627119	0.9612676056338029	0.9617321248741189	0.9813728785205912	0.9584029107058902	0.9817422046478483	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	785	True	contamination	10.0	contamination < 10%	281	719	280	720	15	16	0.9464285714285714	0.969	0.9610990947292355	0	0	0.02086230876216968	0.010943538681198748	0.03195787399746075	0.05693950177935943	0.030612244897959183	0.08591342423234673	0.9791376912378303	0.9680421260025392	0.9890564613188012	0.9430604982206405	0.9140865757676532	0.9693877551020408	0.9777777777777777	0.966572650668407	0.988700963400349	0.9185185185185185	0.9717339371920569	0.9580318261907643	0.9796136771600387	0.9456371683763998	0.9752708654721527	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	785	True	contamination	10.0	contamination < 10%	281	719	290	710	15	6	0.9482758620689655	0.979	0.9788926890352853	0	0	0.02086230876216968	0.010822900303649238	0.03265417338597564	0.021352313167259787	0.007065897960448827	0.03957191647404096	0.9791376912378303	0.9673458266140245	0.9891770996963508	0.9786476868327402	0.9604280835259591	0.9929341020395511	0.9915492957746479	0.9842851522583282	0.9972451790633609	0.919538301319139	0.9730811036789297	0.9698188155221494	0.9878425599527938	0.9681303096545254	0.9880891451051466	True	785
set_E	Set E (realistic mixture)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	785	True	contamination	10.0	contamination < 10%	281	719	390	610	110	1	0.717948717948718	0.889	0.9217255084414395	0	0	0.15299026425591097	0.1260387811634349	0.18130654932395845	0.0035587188612099642	0.0	0.011583011583011582	0.847009735744089	0.8186934506760416	0.8739612188365651	0.99644128113879	0.9884169884169884	1.0	0.9983606557377049	0.9947735191637631	1.0	0.6707920792079208	0.7655860349127181	0.8679379507929179	0.9091868156762063	0.9067502537987265	0.9356000879884545	True	785
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	contamination	10.0	contamination < 10%	281	719	285	715	19	15	0.9333333333333333	0.966	0.960096812991551	0	0	0.02642559109874826	0.01544943820224719	0.038849920063948835	0.05338078291814947	0.02723209590913872	0.0815640781521649	0.9735744089012517	0.9611500799360512	0.9845505617977528	0.9466192170818505	0.9184359218478352	0.9727679040908612	0.9790209790209791	0.9677871148459384	0.9894353643195057	0.9028728694896433	0.9603969299807679	0.9543244663449151	0.9766503382378682	0.944576070955366	0.9738179778279413	True	785
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	contamination	10.0	contamination < 10%	281	719	511	489	230	0	0.5499021526418787	0.77	0.8400556328233657	0	0	0.3198887343532684	0.28610701439510405	0.3547619184464828	0.0	0.0	0.0	0.6801112656467315	0.645238081553517	0.7138929856048959	1.0	1.0	1.0	1.0	1.0	1.0	0.5063482435757244	0.5923862433862433	0.7438791137178234	0.7962505658099884	0.8226190407767585	0.856946492802448	True	785
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	955	45	0	45	1.0	0.955	0.955	0	0				0.045	0.033	0.059				0.955	0.941	0.967	0.0	0.0	0.0	1.0	1.0	0.941	0.967	0.941	0.967	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	861	139	0	139	1.0	0.861	0.861	0	0				0.139	0.11597500000000005	0.16202499999999986				0.861	0.837975	0.8840249999999998	0.0	0.0	0.0	1.0	1.0	0.837975	0.8840249999999998	0.837975	0.8840249999999998	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	completeness	90.0	completeness >= 90%	445	555	390	610	63	118	0.8384615384615385	0.819	0.8106589735803219	0	0	0.11351351351351352	0.07647499413591875	0.15664845173041894	0.2651685393258427	0.18833688218151132	0.3410425631478824	0.8864864864864865	0.843351548269581	0.9235250058640813	0.7348314606741573	0.6589574368521176	0.8116631178184887	0.8065573770491803	0.7602505816692122	0.8540008274053855	0.781021897810219	0.8905551556936132	0.783	0.855	0.7712095941339048	0.8508658638348675	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	completeness	90.0	completeness >= 90%	445	555	308	692	21	158	0.9318181818181818	0.821	0.8035529911934407	0	0	0.03783783783783784	0.020443418814189408	0.05765934015509566	0.3550561797752809	0.30634015094002587	0.40455349959774733	0.9621621621621622	0.9423406598449043	0.9795565811858106	0.6449438202247191	0.5954465004022527	0.693659849059974	0.7716763005780347	0.7364511850955927	0.8055954950094416	0.8950956937799043	0.9632130035899481	0.794	0.846	0.7762621643473894	0.8290435919933101	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	completeness	90.0	completeness >= 90%	445	555	4	996	0	441	1.0	0.559	0.5044943820224719	0	0	0.0	0.0	0.0	0.9910112359550561	0.9811298399356165	0.9978070175438597	1.0	1.0	1.0	0.008988764044943821	0.0021929824561403508	0.018870160064383426	0.5572289156626506	0.523137671409986	0.5899047880618877	1.0	1.0	0.525	0.592	0.5010964912280702	0.5094350800321917	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	completeness	90.0	completeness >= 90%	445	555	52	948	1	394	0.9807692307692307	0.605	0.5564024698856159	0	0	0.0018018018018018018	0.0	0.005607476635514018	0.8853932584269663	0.8474927565527929	0.9198137494063295	0.9981981981981982	0.994392523364486	1.0	0.1146067415730337	0.08018625059367039	0.15250724344720704	0.5843881856540084	0.5502053204282286	0.6167757482928493	0.9411764705882353	1.0	0.573	0.637	0.5399048275158196	0.5748962737166788	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	contamination	5.0	contamination < 5%	52	948	48	952	19	23	0.6041666666666666	0.958	0.7688250567997403	0	0	0.020042194092827006	0.012605042016806723	0.028391914328407767	0.4423076923076923	0.2726887519260401	0.6166666666666667	0.979957805907173	0.9716080856715922	0.9873949579831933	0.5576923076923077	0.38333333333333336	0.7273112480739597	0.9758403361344538	0.9624990224191867	0.98635958093208	0.4583333333333333	0.7377049180327869	0.945	0.97	0.6824309238848413	0.8535913849743637	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	contamination	5.0	contamination < 5%	52	948	545	455	493	0	0.09541284403669725	0.507	0.7399789029535865	0	4	0.520042194092827	0.4852000618124485	0.5569620253164557	0.0	0.0	0.0	0.479957805907173	0.4430379746835443	0.5147999381875514	1.0	1.0	1.0	1.0	1.0	1.0	0.07102506372132542	0.12452739498243641	0.472	0.54	0.7215189873417721	0.7573999690937757	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	contamination	5.0	contamination < 5%	52	948	57	943	42	37	0.2631578947368421	0.921	0.622078870496592	0	0	0.04430379746835443	0.02950319058525273	0.0609513637232665	0.7115384615384616	0.58	0.8297872340425532	0.9556962025316456	0.9390486362767334	0.9704968094147473	0.28846153846153844	0.1702127659574468	0.42	0.9607635206786851	0.9457417887764823	0.9734888653234358	0.16071428571428573	0.3800238095238094	0.9	0.94	0.5648391526461117	0.6862763497892016	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	contamination	5.0	contamination < 5%	52	948	715	285	663	0	0.07272727272727272	0.337	0.6503164556962026	0	0	0.6993670886075949	0.663856468475774	0.7350808079687638	0.0	0.0	0.0	0.30063291139240506	0.26491919203123615	0.336143531524226	1.0	1.0	1.0	1.0	1.0	1.0	0.053833611586499935	0.09551561036860474	0.302	0.372	0.6324595960156181	0.668071765762113	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	contamination	10.0	contamination < 10%	100	900	86	914	21	35	0.7558139534883721	0.944	0.8133333333333334	0	0	0.023333333333333334	0.013362286562732	0.0349745928572711	0.35	0.24714331142675436	0.45004032258064497	0.9766666666666667	0.9650254071427289	0.986637713437268	0.65	0.5499596774193549	0.7528566885732454	0.9617067833698031	0.947198186952316	0.9746703001797977	0.6632597604259095	0.8481196644097732	0.928	0.958	0.7638058308768736	0.8644156802052884	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	contamination	10.0	contamination < 10%	100	900	839	161	739	0	0.11918951132300358	0.261	0.5894444444444444	0	0	0.8211111111111111	0.7913417445397971	0.849667370091917	0.0	0.0	0.0	0.17888888888888888	0.15033262990808302	0.20865825546020295	1.0	1.0	1.0	1.0	1.0	1.0	0.09916342699137097	0.1403091557669441	0.231	0.292	0.5751663149540415	0.6043291277301015	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	contamination	10.0	contamination < 10%	100	900	228	772	150	22	0.34210526315789475	0.828	0.8066666666666666	0	0	0.16666666666666666	0.1426990842138495	0.1914461543040838	0.22	0.1401822429906542	0.3050892060660125	0.8333333333333334	0.8085538456959162	0.8573009157861504	0.78	0.6949107939339876	0.8598177570093457	0.9715025906735751	0.9597394272394273	0.9823958769640535	0.2856970324361629	0.40292752512348823	0.804	0.851	0.7630829574590078	0.8475115628188927	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	contamination	10.0	contamination < 10%	100	900	940	60	840	0	0.10638297872340426	0.16	0.5333333333333333	0	0	0.9333333333333333	0.9116675998233712	0.9530765450224584	0.0	0.0	0.0	0.06666666666666667	0.046923454977541655	0.08833240017662887	1.0	1.0	1.0	1.0	1.0	1.0	0.08820403825717323	0.1252676659528908	0.137	0.184	0.5234617274887708	0.5441662000883144	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	994	6	0	6	1.0	0.994	0.994	0	0				0.006	0.001	0.014				0.994	0.986	0.999	0.0	0.0	0.0	1.0	1.0	0.986	0.999	0.986	0.999	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	988	12	0	12	1.0	0.988	0.988	0	0				0.012	0.002	0.026				0.988	0.974	0.998	0.0	0.0	0.0	1.0	1.0	0.974	0.998	0.974	0.998	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	completeness	90.0	completeness >= 90%	224	776	215	785	53	62	0.7534883720930232	0.885	0.8274576583210604	0	0	0.06829896907216494	0.0491559487543296	0.08819967117281695	0.2767857142857143	0.20502092050209206	0.3574478363655052	0.9317010309278351	0.9118003288271831	0.9508440512456704	0.7232142857142857	0.6425521636344949	0.7949790794979079	0.9210191082802548	0.897398610161768	0.9429716812578167	0.6968319774718398	0.8101891762452107	0.864	0.906	0.7898725159317386	0.8630729608167096	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	completeness	90.0	completeness >= 90%	224	776	424	576	207	7	0.5117924528301887	0.786	0.8509987113402062	0	1	0.2667525773195876	0.22697795071335927	0.3074053178963893	0.03125	0.012192663257277738	0.054455445544554455	0.7332474226804123	0.6925946821036106	0.7730220492866408	0.96875	0.9455445544554455	0.9878073367427223	0.9878472222222222	0.9783783783783784	0.9950497088423834	0.452484539047893	0.5733666947700509	0.752	0.819	0.8289603441216745	0.8727418187912122	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	completeness	90.0	completeness >= 90%	224	776	197	803	29	56	0.8527918781725888	0.915	0.8563144329896908	0	0	0.037371134020618556	0.02442159383033419	0.051190064088695274	0.25	0.16664847161572055	0.34259632616487457	0.9626288659793815	0.9488099359113047	0.9755784061696658	0.75	0.6574036738351254	0.8333515283842794	0.9302615193026152	0.9013867428321706	0.9547803617571059	0.7991043386575737	0.9021739130434783	0.8909750000000001	0.9350249999999999	0.8106917168497496	0.8969493491398142	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	completeness	90.0	completeness >= 90%	224	776	330	670	139	33	0.5787878787878787	0.828	0.8367774300441826	0	0	0.1791237113402062	0.14433832401972843	0.2146403551645487	0.14732142857142858	0.08333333333333333	0.2160865552251051	0.8208762886597938	0.7853596448354513	0.8556616759802715	0.8526785714285714	0.7839134447748949	0.9166666666666666	0.9507462686567164	0.9264898384481277	0.9729760029087384	0.5126760563380282	0.6462032799389779	0.798	0.857	0.7992807582788747	0.8715836890754326	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	contamination	5.0	contamination < 5%	62	938	64	936	11	9	0.828125	0.98	0.9215558153930807	0	0	0.011727078891257996	0.0053646631154290235	0.018947368421052633	0.14516129032258066	0.058823529411764705	0.2542372881355932	0.988272921108742	0.9810526315789474	0.994635336884571	0.8548387096774194	0.7457627118644068	0.9411764705882353	0.9903846153846154	0.9830148619957537	0.9967532467532467	0.7272281639928699	0.9152542372881356	0.971	0.988	0.867143336646509	0.964980206225843	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	contamination	5.0	contamination < 5%	62	938	358	642	296	0	0.17318435754189945	0.704	0.8422174840085288	0	1	0.31556503198294245	0.27321002742681405	0.3579210992907801	0.0	0.0	0.0	0.6844349680170576	0.6420789007092199	0.726789972573186	1.0	1.0	1.0	1.0	1.0	1.0	0.1343982630272953	0.219435736677116	0.664	0.7450249999999998	0.8210394503546099	0.8633949862865931	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	contamination	5.0	contamination < 5%	62	938	84	916	32	10	0.6190476190476191	0.958	0.9022972694133022	0	0	0.03411513859275053	0.019168819250900686	0.05269261433644992	0.16129032258064516	0.07811992694805196	0.26	0.9658848614072495	0.94730738566355	0.9808311807490993	0.8387096774193549	0.74	0.9218800730519481	0.9890829694323144	0.9825322738444651	0.9946741141738176	0.4845105925002833	0.7631578947368421	0.941	0.973	0.8526191149257225	0.9454536472060546	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	contamination	5.0	contamination < 5%	62	938	569	431	508	1	0.10720562390158173	0.491	0.7211465712910103	0	0	0.5415778251599147	0.5	0.5805763073639274	0.016129032258064516	0.0	0.05084745762711865	0.4584221748400853	0.4194236926360726	0.5	0.9838709677419355	0.9491525423728814	1.0	0.9976798143851509	0.9927706478086258	1.0	0.08362973824196808	0.13296927682827578	0.453	0.5310249999999999	0.6957869404628956	0.7447313171615972	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	contamination	10.0	contamination < 10%	113	887	122	878	21	12	0.8278688524590164	0.967	0.9350649998503457	0	0	0.02367531003382187	0.014788694200276604	0.03284258210645526	0.10619469026548672	0.04729411014788374	0.17460702727693017	0.9763246899661782	0.9671574178935447	0.9852113057997234	0.8938053097345132	0.8253929727230698	0.9527058898521162	0.9863325740318907	0.9771923706376915	0.994279176201373	0.7661164314516129	0.8889107611548555	0.957	0.977	0.9008688239539602	0.9652326482099284	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	contamination	10.0	contamination < 10%	113	887	620	380	507	0	0.18225806451612903	0.493	0.7142051860202931	0	0	0.5715896279594137	0.525836941017492	0.6142888976923837	0.0	0.0	0.0	0.42841037204058624	0.3857111023076161	0.47416305898250793	1.0	1.0	1.0	1.0	1.0	1.0	0.15237660360948035	0.21465334990365012	0.452	0.535	0.6928555511538081	0.737081529491254	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	contamination	10.0	contamination < 10%	113	887	153	847	49	9	0.6797385620915033	0.942	0.9325557961109836	0	0	0.0552423900789177	0.03555238095238096	0.07865168539325842	0.07964601769911504	0.03361344537815126	0.13392857142857142	0.9447576099210823	0.9213483146067416	0.964447619047619	0.9203539823008849	0.8660714285714286	0.9663865546218487	0.9893742621015348	0.9823316346089739	0.9953217740613215	0.5864089407879217	0.7718120805369127	0.9219750000000001	0.96	0.904359253049562	0.9581224665597318	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	contamination	10.0	contamination < 10%	113	887	865	135	752	0	0.130635838150289	0.248	0.5760992108229989	0	0	0.8478015783540023	0.8126418719211823	0.8784109595115029	0.0	0.0	0.0	0.15219842164599776	0.12158904048849702	0.18735812807881772	1.0	1.0	1.0	1.0	1.0	1.0	0.10884295298875564	0.15277980357837417	0.215	0.284	0.5607945202442485	0.593679064039409	True	100
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	582	True	completeness	50.0	completeness >= 50%	600	0	600	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	582	True	completeness	50.0	completeness >= 50%	600	0	600	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	582	True	completeness	50.0	completeness >= 50%	600	0	577	23	0	23	1.0	0.9616666666666667	0.9616666666666667	0	0				0.03833333333333333	0.023450586264656615	0.054817275747508304				0.9616666666666667	0.9451827242524917	0.9765494137353434	0.0	0.0	0.0	1.0	1.0	0.9451827242524917	0.9765494137353434	0.9451827242524917	0.9765494137353434	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	582	True	completeness	50.0	completeness >= 50%	600	0	600	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	582	True	completeness	50.0	completeness >= 50%	600	0	591	9	0	9	1.0	0.985	0.985	0	0				0.015	0.006546377416214714	0.025210084033613446				0.985	0.9747899159663865	0.9934536225837853	0.0	0.0	0.0	1.0	1.0	0.9747899159663865	0.9934536225837853	0.9747899159663865	0.9934536225837853	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	582	True	completeness	90.0	completeness >= 90%	182	418	186	414	8	4	0.956989247311828	0.98	0.9794416110205584	0	0	0.019138755980861243	0.007211106115107915	0.0336579106280193	0.02197802197802198	0.0051806794508840355	0.045919833450621624	0.9808612440191388	0.9663420893719807	0.9927888938848921	0.978021978021978	0.9540801665493783	0.9948193205491159	0.9903381642512077	0.9793566118316988	0.9976525821596244	0.924620745235612	0.9839593525998408	0.9681728693804594	0.9900830537599214	0.9659498772402171	0.9910611651376686	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	582	True	completeness	90.0	completeness >= 90%	182	418	180	420	3	5	0.9833333333333333	0.9866666666666667	0.9826752195173247	0	0	0.007177033492822967	0.0	0.016787579551743214	0.027472527472527472	0.005649717514124294	0.05405405405405406	0.992822966507177	0.9832124204482567	1.0	0.9725274725274725	0.9459459459459459	0.9943502824858758	0.9880952380952381	0.9765230534148286	0.9976133651551312	0.9621570211515864	1.0	0.9766277128547579	0.9950085267632572	0.9684484472449568	0.9937354924334095	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	582	True	completeness	90.0	completeness >= 90%	182	418	191	409	14	5	0.9267015706806283	0.9683333333333334	0.9695173247804827	0	0	0.03349282296650718	0.017195871037334456	0.05236937418358865	0.027472527472527472	0.005494505494505495	0.05263157894736842	0.9665071770334929	0.9476306258164114	0.9828041289626656	0.9725274725274725	0.9473684210526315	0.9945054945054945	0.9877750611246944	0.975902159362086	0.9975961538461539	0.8883241980775461	0.9606904525420572	0.953640462148419	0.9816971713810316	0.9550831338176285	0.983124571398228	True	582
