tier	group_key	draft_accession	complete_accession	organism	group	species_taxid	strain	draft_level	complete_level	draft_biosample	complete_biosample	draft_contigs	complete_contigs	draft_bp	complete_bp	size_ratio_draft_over_complete	draft_gc	complete_gc	draft_excluded_from_refseq	complete_excluded_from_refseq	draft_submitter	complete_submitter	draft_release_date	complete_release_date	n_complete_in_group	n_draft_in_group	draft_ftp	complete_ftp	ratio
same_biosample	SAMD00521005	GCA_031584995.1	GCA_055383235.1	Klebsiella pneumoniae	bacteria	573	strain=a1-38	Contig	Complete Genome	SAMD00521005	SAMD00521005	170	3	5394438	5681008	0.9496	57.500000	57.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Contact:Liansheng Yu Japan Institute for Health Security, Antimicrobial Resistance Research Center, National Institute of Infectious Disease; 4-2-1, Aoba-cho, Higashimurayama, Tokyo 189-0002, Japan	2023-09-18	2025-06-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/584/995/GCA_031584995.1_PDT001888908.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/383/235/GCA_055383235.1_ASM5538323v1/	0.9496
same_biosample	SAMD00521007	GCA_031585035.1	GCA_055382775.1	Klebsiella pneumoniae	bacteria	573	strain=b9-22	Contig	Complete Genome	SAMD00521007	SAMD00521007	402	4	5135374	5290519	0.9707	57.500000	57.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Contact:Liansheng Yu Japan Institute for Health Security, Antimicrobial Resistance Research Center, National Institute of Infectious Disease; 4-2-1, Aoba-cho, Higashimurayama, Tokyo 189-0002, Japan	2023-09-18	2025-06-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/585/035/GCA_031585035.1_PDT001888910.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/382/775/GCA_055382775.1_ASM5538277v1/	0.9707
same_biosample	SAMN21014890	GCA_032027925.1	GCA_019916005.1	Pasteurella multocida	bacteria	747	strain=17BRD-035	Contig	Complete Genome	SAMN21014890	SAMN21014890	83	1	2535908	2624884	0.9661	40.000000	40.000000	na	na	University of Technology Sydney	Australian centre for genomic epidemiological Microbiology	2023-09-26	2021-09-09	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/027/925/GCA_032027925.1_ASM3202792v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/916/005/GCA_019916005.1_ASM1991600v1/	0.9661
same_biosample	SAMN26419928	GCA_032267685.1	GCA_055195045.1	Escherichia coli	bacteria	562	strain=CFIAFB20190157	Contig	Complete Genome	SAMN26419928	SAMN26419928	212	7	5404784	5544825	0.9747	50.500000	50.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Canadian Food Inspection Agency	2023-10-02	2026-02-15	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/267/685/GCA_032267685.1_PDT001710923.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/195/045/GCA_055195045.1_ASM5519504v1/	0.9747
same_biosample	SAMN26419929	GCA_032267725.1	GCA_055194935.1	Escherichia coli	bacteria	562	strain=CFIAFB20190172	Contig	Complete Genome	SAMN26419929	SAMN26419929	230	4	5090190	5177897	0.9831	50.500000	50.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Canadian Food Inspection Agency	2023-10-02	2026-02-15	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/267/725/GCA_032267725.1_PDT001710922.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/194/935/GCA_055194935.1_ASM5519493v1/	0.9831
same_biosample	SAMN37730773	GCA_032843305.1	GCA_036541085.1	Alkalihalophilus pseudofirmus	bacteria	79885	strain=BZ-TG-HK211	Contig	Complete Genome	SAMN37730773	SAMN37730773	1745	2	4368590	3967166	1.1012	40.000000	40.000000	na	na	Chinese Academy of Agricultural Sciences	Chinese Academy of Agricultural Sciences	2023-10-18	2024-02-10	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/843/305/GCA_032843305.1_ASM3284330v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/541/085/GCA_036541085.1_ASM3654108v1/	1.1012
same_biosample	SAMN34137826	GCA_032973505.1	GCA_055900605.1	Enterobacter cloacae subsp. cloacae	bacteria	550	strain=11A1213CRGN097B	Contig	Complete Genome	SAMN34137826	SAMN34137826	68	1	5081644	4998859	1.0166	55.000000	55.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2023-10-23	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/973/505/GCA_032973505.1_PDT001951725.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/900/605/GCA_055900605.1_ASM5590060v1/	1.0166
same_biosample	SAMN34137716	GCA_032973625.1	GCA_055900655.1	Escherichia coli	bacteria	562	strain=02B17CRGN002	Contig	Complete Genome	SAMN34137716	SAMN34137716	98	3	5059824	4911798	1.0301	51.000000	51.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2023-10-23	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/973/625/GCA_032973625.1_PDT001951658.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/900/655/GCA_055900655.1_ASM5590065v1/	1.0301
same_biosample	SAMN34137784	GCA_032984385.1	GCA_055900755.1	Enterobacter hormaechei subsp. hoffmannii	bacteria	158836	strain=09A16CRGN005	Contig	Complete Genome	SAMN34137784	SAMN34137784	123	5	5416032	5259011	1.0299	55.000000	54.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2023-10-24	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/984/385/GCA_032984385.1_PDT001951937.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/900/755/GCA_055900755.1_ASM5590075v1/	1.0299
same_biosample	SAMN34137946	GCA_032984925.1	GCA_055900875.1	Klebsiella pneumoniae	bacteria	573	strain=11A17CRGN019	Contig	Complete Genome	SAMN34137946	SAMN34137946	83	5	5734281	5548163	1.0335	57.000000	57.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2023-10-24	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/984/925/GCA_032984925.1_PDT001951831.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/900/875/GCA_055900875.1_ASM5590087v1/	1.0335
same_biosample	SAMN34138108	GCA_032985465.1	GCA_055901495.1	Citrobacter freundii	bacteria	546	strain=24A17CRGN001	Contig	Complete Genome	SAMN34138108	SAMN34138108	132	3	5459945	5127855	1.0648	51.500000	51.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2023-10-24	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/985/465/GCA_032985465.1_PDT001951795.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/901/495/GCA_055901495.1_ASM5590149v1/	1.0648
same_biosample	SAMN34137824	GCA_032986985.1	GCA_055900935.1	Klebsiella pneumoniae	bacteria	573	strain=11A1213CRGN071	Contig	Complete Genome	SAMN34137824	SAMN34137824	126	6	5583888	5451638	1.0243	57.500000	57.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2023-10-24	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/986/985/GCA_032986985.1_PDT001951727.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/900/935/GCA_055900935.1_ASM5590093v1/	1.0243
same_biosample	SAMN34138183	GCA_032991415.1	GCA_055900545.1	Klebsiella variicola subsp. variicola	bacteria	244366	strain=24A20CPO007A	Contig	Complete Genome	SAMN34138183	SAMN34138183	74	5	5829216	5715740	1.0199	57.000000	57.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2023-10-24	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/991/415/GCA_032991415.1_PDT001951497.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/900/545/GCA_055900545.1_ASM5590054v1/	1.0199
same_biosample	SAMN34138205	GCA_032991705.1	GCA_055901435.1	Klebsiella pneumoniae	bacteria	573	strain=29A16CRGN002	Contig	Complete Genome	SAMN34138205	SAMN34138205	109	6	5967371	5571823	1.0710	57.000000	57.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2023-10-24	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/991/705/GCA_032991705.1_PDT001951473.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/901/435/GCA_055901435.1_ASM5590143v1/	1.071
same_biosample	SAMN33288068	GCA_033793105.1	GCA_051122705.1	Streptomyces ipomoeae	bacteria	103232	strain=NRRL_B-12321	Scaffold	Complete Genome	SAMN33288068	SAMN33288068	213	1	10945851	10886267	1.0055	70.500000	70.500000	na	na	Oregon State University	USDA Agricultural Research Service	2023-11-17	2025-06-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/793/105/GCA_033793105.1_ASM3379310v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/122/705/GCA_051122705.1_NRRL12321_Sip_hyb/	1.0055
same_biosample	SAMN38342514	GCA_033883555.1	GCA_052979685.1	Pseudomonas aeruginosa	bacteria	287	strain=PSA02808	Contig	Complete Genome	SAMN38342514	SAMN38342514	199	1	7109796	6963335	1.0210	66.000000	66.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-11-22	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/883/555/GCA_033883555.1_PDT001994512.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/685/GCA_052979685.1_ASM5297968v1/	1.021
same_biosample	SAMN38372926	GCA_033905885.1	GCA_052980055.1	Staphylococcus aureus	bacteria	1280	strain=MRSA11229	Contig	Complete Genome	SAMN38372926	SAMN38372926	48	3	3019732	2957762	1.0210	32.500000	32.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-11-23	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/905/885/GCA_033905885.1_PDT001998718.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/980/055/GCA_052980055.1_ASM5298005v1/	1.021
same_biosample	SAMN38373345	GCA_033908715.1	GCA_052979705.1	Staphylococcus aureus	bacteria	1280	strain=MRSA11668	Contig	Complete Genome	SAMN38373345	SAMN38373345	46	2	3241723	2932066	1.1056	32.500000	33.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-11-23	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/908/715/GCA_033908715.1_PDT001998574.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/705/GCA_052979705.1_ASM5297970v1/	1.1056
same_biosample	SAMN38372872	GCA_033912445.1	GCA_052980665.1	Klebsiella oxytoca	bacteria	571	strain=KLO00091	Contig	Chromosome	SAMN38372872	SAMN38372872	171	12	6321141	6294894	1.0042	55.000000	55.000000	from large multi-isolate project	na	National Center for Biotechnology Information	University of Pittsburgh	2023-11-23	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/912/445/GCA_033912445.1_PDT001998387.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/980/665/GCA_052980665.1_ASM5298066v1/	1.0042
same_biosample	SAMN38373056	GCA_033913625.1	GCA_052979745.1	Staphylococcus aureus	bacteria	1280	strain=MRSA11361	Contig	Complete Genome	SAMN38373056	SAMN38373056	44	5	3009684	2940740	1.0234	32.500000	33.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-11-23	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/913/625/GCA_033913625.1_PDT001998329.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/745/GCA_052979745.1_ASM5297974v1/	1.0234
same_biosample	SAMN38373109	GCA_033914165.1	GCA_052979725.1	Staphylococcus aureus	bacteria	1280	strain=MRSA11415	Contig	Complete Genome	SAMN38373109	SAMN38373109	40	4	3044839	2972792	1.0242	32.500000	32.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-11-23	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/914/165/GCA_033914165.1_PDT001998302.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/725/GCA_052979725.1_ASM5297972v1/	1.0242
same_biosample	SAMN38373108	GCA_033916025.1	GCA_052979965.1	Staphylococcus aureus	bacteria	1280	strain=MRSA11414	Contig	Complete Genome	SAMN38373108	SAMN38373108	43	4	2971694	2898996	1.0251	32.500000	33.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-11-23	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/916/025/GCA_033916025.1_PDT001998210.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/965/GCA_052979965.1_ASM5297996v1/	1.0251
same_biosample	SAMN29020738	GCA_034010535.1	GCA_029873295.1	Pasteurella multocida	bacteria	747	strain=19BRD-057	Contig	Complete Genome	SAMN29020738	SAMN29020738	71	1	2519755	2586401	0.9742	40.000000	40.500000	from large multi-isolate project	na	University of Technology Sydney	Australian centre for genomic epidemiological Microbiology	2023-12-01	2023-04-26	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/010/535/GCA_034010535.1_ASM3401053v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/873/295/GCA_029873295.1_ASM2987329v1/	0.9742
same_biosample	SAMN38351592	GCA_034105565.1	GCA_040267795.1	Staphylococcus aureus	bacteria	1280	strain=BSN60	Contig	Complete Genome	SAMN38351592	SAMN38351592	21	3	2875382	2908329	0.9887	32.500000	33.000000	na	from large multi-isolate project	Wayne State University	Wayne State University	2023-12-05	2024-06-23	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/105/565/GCA_034105565.1_ASM3410556v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/267/795/GCA_040267795.1_BSN60_Closure/	0.9887
same_biosample	SAMN38351594	GCA_034105595.1	GCA_040448595.1	Staphylococcus aureus	bacteria	1280	strain=BSN62	Contig	Complete Genome	SAMN38351594	SAMN38351594	16	2	2808857	2828527	0.9930	32.500000	33.000000	na	from large multi-isolate project	Wayne State University	Wayne State University	2023-12-05	2024-07-02	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/105/595/GCA_034105595.1_ASM3410559v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/448/595/GCA_040448595.1_BSN62_Closure/	0.993
same_biosample	SAMN38448438	GCA_034137445.1	GCA_052982075.1	Escherichia coli	bacteria	562	strain=EC01195	Contig	Complete Genome	SAMN38448438	SAMN38448438	68	5	5163571	5168832	0.9990	51.000000	51.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/137/445/GCA_034137445.1_PDT002016913.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/982/075/GCA_052982075.1_ASM5298207v1/	0.999
same_biosample	SAMN38448360	GCA_034138805.1	GCA_052982595.1	Clostridioides difficile	bacteria	1496	strain=CD08990	Contig	Complete Genome	SAMN38448360	SAMN38448360	37	1	4214554	4116560	1.0238	28.500000	28.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/138/805/GCA_034138805.1_PDT002016836.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/982/595/GCA_052982595.1_ASM5298259v1/	1.0238
same_biosample	SAMN38448368	GCA_034139025.1	GCA_052982655.1	Clostridioides difficile	bacteria	1496	strain=CD09000	Contig	Complete Genome	SAMN38448368	SAMN38448368	63	1	4409192	4219585	1.0449	28.500000	29.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/139/025/GCA_034139025.1_PDT002016827.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/982/655/GCA_052982655.1_ASM5298265v1/	1.0449
same_biosample	SAMN38448459	GCA_034139645.1	GCA_052981935.1	Escherichia coli	bacteria	562	strain=EC01216	Contig	Chromosome	SAMN38448459	SAMN38448459	160	8	4931208	5031830	0.9800	51.000000	51.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/139/645/GCA_034139645.1_PDT002016790.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/981/935/GCA_052981935.1_ASM5298193v1/	0.98
same_biosample	SAMN38448550	GCA_034140105.1	GCA_052981215.1	Escherichia coli	bacteria	562	strain=EC01315	Contig	Complete Genome	SAMN38448550	SAMN38448550	110	6	5186407	5218113	0.9939	51.000000	51.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/140/105/GCA_034140105.1_PDT002016754.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/981/215/GCA_052981215.1_ASM5298121v1/	0.9939
same_biosample	SAMN38448765	GCA_034140285.1	GCA_052979185.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00706	Contig	Chromosome	SAMN38448765	SAMN38448765	86	5	5780263	5754102	1.0045	57.000000	56.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/140/285/GCA_034140285.1_PDT002016740.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/185/GCA_052979185.1_ASM5297918v1/	1.0045
same_biosample	SAMN38448771	GCA_034140305.1	GCA_052979165.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00712	Contig	Complete Genome	SAMN38448771	SAMN38448771	52	5	5600536	5378462	1.0413	57.500000	57.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/140/305/GCA_034140305.1_PDT002016734.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/165/GCA_052979165.1_ASM5297916v1/	1.0413
same_biosample	SAMN38448775	GCA_034140485.1	GCA_052979065.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00716	Contig	Complete Genome	SAMN38448775	SAMN38448775	73	5	5837669	5600531	1.0423	57.000000	57.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/140/485/GCA_034140485.1_PDT002016729.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/065/GCA_052979065.1_ASM5297906v1/	1.0423
same_biosample	SAMN38448788	GCA_034140705.1	GCA_052980335.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00730	Contig	Complete Genome	SAMN38448788	SAMN38448788	173	8	5846754	5912594	0.9889	57.000000	57.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/140/705/GCA_034140705.1_PDT002016715.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/980/335/GCA_052980335.1_ASM5298033v1/	0.9889
same_biosample	SAMN38448833	GCA_034146445.1	GCA_052980145.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00777	Contig	Complete Genome	SAMN38448833	SAMN38448833	110	3	5896579	5857539	1.0067	56.500000	56.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/146/445/GCA_034146445.1_PDT002017039.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/980/145/GCA_052980145.1_ASM5298014v1/	1.0067
same_biosample	SAMN38448447	GCA_034146685.1	GCA_052982035.1	Escherichia coli	bacteria	562	strain=EC01204	Contig	Complete Genome	SAMN38448447	SAMN38448447	94	7	5216216	5273411	0.9892	50.500000	50.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/146/685/GCA_034146685.1_PDT002016803.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/982/035/GCA_052982035.1_ASM5298203v1/	0.9892
same_biosample	SAMN38448676	GCA_034152905.1	GCA_052979605.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00605	Contig	Complete Genome	SAMN38448676	SAMN38448676	99	3	5611857	5646850	0.9938	57.000000	57.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/152/905/GCA_034152905.1_PDT002016562.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/605/GCA_052979605.1_ASM5297960v1/	0.9938
same_biosample	SAMN38448681	GCA_034153025.1	GCA_052979505.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00610	Contig	Complete Genome	SAMN38448681	SAMN38448681	93	4	5783072	5764546	1.0032	57.000000	56.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/153/025/GCA_034153025.1_PDT002016557.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/505/GCA_052979505.1_ASM5297950v1/	1.0032
same_biosample	SAMN38448696	GCA_034153365.1	GCA_052979465.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00625	Contig	Complete Genome	SAMN38448696	SAMN38448696	67	4	5578137	5552823	1.0046	57.000000	57.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/153/365/GCA_034153365.1_PDT002016540.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/465/GCA_052979465.1_ASM5297946v1/	1.0046
same_biosample	SAMN38448778	GCA_034153565.1	GCA_052980535.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00719	Contig	Complete Genome	SAMN38448778	SAMN38448778	172	8	5766277	5830335	0.9890	57.000000	57.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/153/565/GCA_034153565.1_PDT002016726.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/980/535/GCA_052980535.1_ASM5298053v1/	0.989
same_biosample	SAMN38448571	GCA_034155745.1	GCA_052981175.1	Escherichia coli	bacteria	562	strain=EC01336	Contig	Complete Genome	SAMN38448571	SAMN38448571	88	3	5171904	5215169	0.9917	50.500000	50.500000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/155/745/GCA_034155745.1_PDT002017138.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/981/175/GCA_052981175.1_ASM5298117v1/	0.9917
same_biosample	SAMN38448655	GCA_034156025.1	GCA_052978965.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00579	Contig	Complete Genome	SAMN38448655	SAMN38448655	59	5	5477416	5510226	0.9940	57.000000	57.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/156/025/GCA_034156025.1_PDT002017108.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/978/965/GCA_052978965.1_ASM5297896v1/	0.994
same_biosample	SAMN38448660	GCA_034156065.1	GCA_052978925.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00587	Contig	Chromosome	SAMN38448660	SAMN38448660	74	8	5610805	5618890	0.9986	57.000000	57.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/156/065/GCA_034156065.1_PDT002017103.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/978/925/GCA_052978925.1_ASM5297892v1/	0.9986
same_biosample	SAMN38448750	GCA_034156305.1	GCA_052979125.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00690	Contig	Complete Genome	SAMN38448750	SAMN38448750	98	2	5650475	5491433	1.0290	57.500000	57.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/156/305/GCA_034156305.1_PDT002017067.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/125/GCA_052979125.1_ASM5297912v1/	1.029
same_biosample	SAMN38448755	GCA_034156365.1	GCA_052979265.1	Klebsiella pneumoniae	bacteria	573	strain=KLP00695	Contig	Complete Genome	SAMN38448755	SAMN38448755	148	8	5807408	5853530	0.9921	57.000000	57.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/156/365/GCA_034156365.1_PDT002017061.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/979/265/GCA_052979265.1_ASM5297926v1/	0.9921
same_biosample	SAMN38448564	GCA_034156625.1	GCA_052981155.1	Escherichia coli	bacteria	562	strain=EC01329	Contig	Complete Genome	SAMN38448564	SAMN38448564	99	7	5191911	5189590	1.0004	51.000000	51.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	University of Pittsburgh	2023-12-06	2025-10-05	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/156/625/GCA_034156625.1_PDT002017145.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/981/155/GCA_052981155.1_ASM5298115v1/	1.0004
