dataset	genome	name_key_source	taxid	cami_novelty_category	sci_name	tax_species	tax_genus	tax_phylum	match_level	matched_accessions	n_matched_accessions	ncbi_name_key	in_train	in_val	in_test	in_kmer_selection	leaked
strain_madness	spades_ESBL7424_S8_L001	spades_ESBL7424_S8_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7431_S12_L001	spades_ESBL7431_S12_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7525_S1_L001	spades_ESBL7525_S1_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7531_S9_L001	spades_ESBL7531_S9_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7532_S2_L001	spades_ESBL7532_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7534_S10_L001	spades_ESBL7534_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7553_S11_L001	spades_ESBL7553_S11_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7586_S7_L001	spades_ESBL7586_S7_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7634_S2_L001	spades_ESBL7634_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7810_S9_L001	spades_ESBL7810_S9_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7862_S8_L001	spades_ESBL7862_S8_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8075_S12_L001	spades_ESBL8075_S12_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8159_S1_L001	spades_ESBL8159_S1_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8341_S10_L001	spades_ESBL8341_S10_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8411_S7_L001	spades_ESBL8411_S7_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8514_S7_L001	spades_ESBL8514_S7_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8604_S8_L001	spades_ESBL8604_S8_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8855_S12_L001	spades_ESBL8855_S12_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8873_S6_L001	spades_ESBL8873_S6_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8909_S7_L001	spades_ESBL8909_S7_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8953_S1_L001	spades_ESBL8953_S1_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8956_S2_L001	spades_ESBL8956_S2_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL8960_S8_L001	spades_ESBL8960_S8_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9044_S9_L001	spades_ESBL9044_S9_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9046_S6_L001	spades_ESBL9046_S6_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9166_S11_L001	spades_ESBL9166_S11_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9224_S2_L001	spades_ESBL9224_S2_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9250_S3_L001	spades_ESBL9250_S3_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9251_S1_L001	spades_ESBL9251_S1_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9318_S2_L001	spades_ESBL9318_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9336_S1_L001	spades_ESBL9336_S1_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9440_S6_L001	spades_ESBL9440_S6_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9654_S5_L001	spades_ESBL9654_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9656_S7_L001	spades_ESBL9656_S7_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9861_S4_L001	spades_ESBL9861_S4_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9875_S5_L001	spades_ESBL9875_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL9915_S6_L001	spades_ESBL9915_S6_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7113_S2_L001	spades_MRSA7113_S2_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7119_S2_L001	spades_MRSA7119_S2_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7124_S4_L001	spades_MRSA7124_S4_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7129_S1_L001	spades_MRSA7129_S1_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7129_S8_L001	spades_MRSA7129_S8_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7133_S3_L001	spades_MRSA7133_S3_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7172_S1_L001	spades_MRSA7172_S1_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7231_S7_L001	spades_MRSA7231_S7_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7286_S4_L001	spades_MRSA7286_S4_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7295_S3_L001	spades_MRSA7295_S3_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7796_S10_L001	spades_MRSA7796_S10_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA7830_S9_L001	spades_MRSA7830_S9_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA8007_S12_L001	spades_MRSA8007_S12_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA8013_S11_L001	spades_MRSA8013_S11_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA8186_S9_L001	spades_MRSA8186_S9_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA8187_S8_L001	spades_MRSA8187_S8_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA8339_S5_L001	spades_MRSA8339_S5_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA8595_S7_L001	spades_MRSA8595_S7_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA8602_S6_L001	spades_MRSA8602_S6_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA8758_S5_L001	spades_MRSA8758_S5_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_MRSA9344_S6_L001	spades_MRSA9344_S6_L001	1280	new_strain	Staphylococcus aureus	Staphylococcus aureus	Staphylococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2224_S14_L001	spades_VRE2224_S14_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2237_S15_L001	spades_VRE2237_S15_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2392_S22_L001	spades_VRE2392_S22_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2770_S9_L001	spades_VRE2770_S9_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2857_S10_L001	spades_VRE2857_S10_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2906_S11_L001	spades_VRE2906_S11_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2913_S13_L001	spades_VRE2913_S13_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2941_S2_L001	spades_VRE2941_S2_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2943_S1_L001	spades_VRE2943_S1_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE2961_S3_L001	spades_VRE2961_S3_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3021_S4_L001	spades_VRE3021_S4_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3043_S21_L001	spades_VRE3043_S21_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3056_S20_L001	spades_VRE3056_S20_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3253_S17_L001	spades_VRE3253_S17_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3277_S16_L001	spades_VRE3277_S16_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3342_S6_L001	spades_VRE3342_S6_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3387_S5_L001	spades_VRE3387_S5_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3766_S8_L001	spades_VRE3766_S8_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3783_S7_L001	spades_VRE3783_S7_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3786_S19_L001	spades_VRE3786_S19_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_VRE3967_S23_L001	spades_VRE3967_S23_L001	1352	new_strain	Enterococcus faecium	Enterococcus faecium	Enterococcus	Bacillota	none		0		False	False	False	False	False
