dataset	genome	name_key_source	taxid	cami_novelty_category	sci_name	tax_species	tax_genus	tax_phylum	match_level	matched_accessions	n_matched_accessions	ncbi_name_key	in_train	in_val	in_test	in_kmer_selection	leaked
marine	Otu2217	Vibrio_campbellii_ATCC_BAA-1116_genomic	680	known_strain	Vibrio campbellii	Vibrio campbellii	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000017705.1;GCA_000464435.1;GCF_000017705.1;GCF_000464435.1	4	vibrio campbellii atcc baa 1116	False	False	False	False	False
marine	Otu222.0	Verrucosispora_maris_AB-18-032_genomic	1003110	known_strain	Micromonospora maris	Micromonospora maris	Micromonospora	Actinomycetota	none		0		False	False	False	False	False
marine	Otu222.1	Salinispora_tropica_CNB-440_genomic	168695	known_strain	Salinispora tropica	Salinispora tropica	Salinispora	Actinomycetota	L2_ncbi_name_match	GCA_000016425.1;GCF_000016425.1	2	salinispora tropica cnb 440	True	False	False	False	True
marine	Otu2225.0	Alteromonas_australica_H_17_genomic	589873	known_strain	Alteromonas australica	Alteromonas australica	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000730385.1;GCF_000730385.1	2	alteromonas australica h 17	False	False	False	False	False
marine	Otu2227.0	T-2016-70-F4-1_S12_contigs	104267	new_species	Tenacibaculum		Tenacibaculum	Bacteroidota	none		0		False	False	False	False	False
marine	Otu2229	Streptococcus_agalactiae_strain_HN016_genomic	1311	known_strain	Streptococcus agalactiae	Streptococcus agalactiae	Streptococcus	Bacillota	L2_ncbi_name_match	GCA_000302475.3;GCA_000636115.1;GCA_000714695.1;GCA_000715295.1;GCA_000715315.1;GCA_000730215.2;GCA_000730255.1;GCA_000736485.1	27159	streptococcus agalactiae	True	True	True	True	True
marine	Otu2232	Erythrobacter_sp_s21-N3_genomic	1648404	known_strain	Aurantiacibacter atlanticus	Aurantiacibacter atlanticus	Aurantiacibacter	Pseudomonadota	L2_ncbi_name_match	GCA_002683935.1;GCA_002695185.1;GCA_002701305.1;GCA_002733035.1;GCA_003447855.1;GCA_003451125.1;GCA_003451755.1;GCA_003455875.1	242	erythrobacter sp	True	True	False	False	True
marine	Otu2233.0	Agrococcus_jejuensis_strain_DSM_22002_genomic	399736	known_strain	Agrococcus jejuensis	Agrococcus jejuensis	Agrococcus	Actinomycetota	L2_ncbi_name_match	GCA_007679035.1;GCA_900099705.1;GCF_007679035.1;GCF_900099705.1	4	agrococcus jejuensis	True	False	False	False	True
marine	Otu2234	GB04J27_S10_contigs	286	new_species	Pseudomonas		Pseudomonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2239	Weissella_ceti_strain_WS105_genomic	759620	known_strain	Weissella ceti	Weissella ceti	Weissella	Bacillota	L2_ncbi_name_match	GCA_000750515.1;GCA_000750535.1;GCA_018394055.1;GCA_025908515.1;GCF_000750515.1;GCF_000750535.1;GCF_018394055.1;GCF_025908515.1	8	weissella ceti	True	False	False	False	True
marine	Otu2247	Methanocaldococcus_sp_FS406-22_genomic	644281	known_strain	Methanocaldococcus sp. FS406-22	Methanocaldococcus sp. FS406-22	Methanocaldococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000025525.1;GCF_000025525.1	2	methanocaldococcus sp fs406 22	True	False	False	False	True
marine	Otu2253	Pseudomonas_litoralis_strain_2SM5_genomic	797277	known_strain	Halopseudomonas litoralis	Halopseudomonas litoralis	Halopseudomonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2254	Methanoplanus_petrolearius_DSM_11571_genomic	54120	known_strain	Methanolacinia petrolearia	Methanolacinia petrolearia	Methanolacinia	Methanobacteriota	none		0		False	False	False	False	False
marine	Otu2258.0	VSalm561_S16_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2258.1	VSalmN5541_S14_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2259	Vw35_S3_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu226	8_S8_contigs	511678	new_species	Aliivibrio		Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2268	Shewanella_amazonensis_SB2B_genomic	60478	known_strain	Shewanella amazonensis	Shewanella amazonensis	Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_000015245.1;GCF_000015245.1	2	shewanella amazonensis sb2b	False	True	False	False	True
marine	Otu2276	Yersinia_ruckeri_strain_Big_Creek_74_genomic	29486	known_strain	Yersinia ruckeri	Yersinia ruckeri	Yersinia	Pseudomonadota	L2_ncbi_name_match	GCA_000737165.1;GCA_000775355.2;GCA_000824965.1;GCA_000834255.1;GCA_000964565.1;GCA_001166725.1;GCA_001172905.1;GCA_001750505.1	376	yersinia ruckeri	True	True	True	False	True
marine	Otu2278	Methanohalobium_evestigatum_Z-7303_genomic	2322	known_strain	Methanohalobium evestigatum	Methanohalobium evestigatum	Methanohalobium	Methanobacteriota	L2_ncbi_name_match	GCA_000196655.1;GCF_000196655.1	2	methanohalobium evestigatum z 7303	True	False	False	True	True
marine	Otu2279	Renibacterium_salmoninarum_ATCC_33209_genomic	1646	known_strain	Renibacterium salmoninarum	Renibacterium salmoninarum	Renibacterium	Actinomycetota	L2_ncbi_name_match	GCA_000018885.1;GCF_000018885.1	2	renibacterium salmoninarum atcc 33209	False	False	False	False	False
marine	Otu2282	Pseudoalteromonas_issachenkonii_strain_KCTC_12958_genomic	53246	known_strain	Pseudoalteromonas		Pseudoalteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_001455325.1;GCA_002297745.1;GCA_002310795.1;GCA_038155115.1;GCF_001455325.1;GCF_002297745.1;GCF_002310795.1;GCF_038155115.1	8	pseudoalteromonas issachenkonii	True	False	False	False	True
marine	Otu229.0	Glaciecola_nitratireducens_FR1064_genomic	300231	known_strain	Brumicola nitratireducens	Brumicola nitratireducens	Brumicola	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2290.0	T-218_S8_contigs	104267	new_species	Tenacibaculum		Tenacibaculum	Bacteroidota	none		0		False	False	False	False	False
marine	Otu2297	TiB_S10_contigs	1292	new_strain	Staphylococcus warneri	Staphylococcus warneri	Staphylococcus	Bacillota	none		0		False	False	False	False	False
marine	Otu2299.0	Microbacterium_sp_LKL04_genomic	912630	known_strain	Microbacterium sp. LKL04	Microbacterium sp. LKL04	Microbacterium	Actinomycetota	L2_ncbi_name_match	GCA_900102005.1;GCF_900102005.1	2	microbacterium sp lkl04	True	False	False	False	True
marine	Otu23	Vibrio_coralliilyticus_OCN014_genomic	190893	known_strain	Vibrio coralliilyticus	Vibrio coralliilyticus	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000763535.2;GCA_040783435.1;GCF_000763535.1;GCF_040783435.1	4	vibrio coralliilyticus ocn014	False	False	False	False	False
marine	Otu230.0	T-2016-70-F4-2_S11_contigs	104267	new_species	Tenacibaculum		Tenacibaculum	Bacteroidota	none		0		False	False	False	False	False
marine	Otu230.1	Cellulophaga_baltica_18_genomic	76594	known_strain	Cellulophaga baltica	Cellulophaga baltica	Cellulophaga	Bacteroidota	L2_ncbi_name_match	GCA_000468615.2;GCF_000468615.2	2	cellulophaga baltica 18	False	False	False	False	False
marine	Otu2300	Helicobacter_cetorum_MIT_99-5656_genomic	138563	known_strain	Helicobacter cetorum	Helicobacter cetorum	Helicobacter	Campylobacterota	L2_ncbi_name_match	GCA_000259275.1;GCF_000259275.1	2	helicobacter cetorum mit 99 5656	True	False	False	False	True
marine	Otu2304	Methanococcus_maripaludis_S2_genomic	39152	known_strain	Methanococcus maripaludis	Methanococcus maripaludis	Methanococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000011585.1;GCF_000011585.1	2	methanococcus maripaludis s2	True	False	False	True	True
marine	Otu2313	A1_S1_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2314	Chromohalobacter_salexigens_DSM_3043_genomic	158080	known_strain					none		0		False	False	False	False	False
marine	Otu2316	A15_S15_contigs	511678	new_species	Aliivibrio		Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu232.0	Flavobacterium_psychrophilum_strain_VQ50_genomic	96345	known_strain	Flavobacterium psychrophilum	Flavobacterium psychrophilum	Flavobacterium	Bacteroidota	L2_ncbi_name_match	GCA_000739395.1;GCA_000767095.1;GCA_000801615.1;GCA_000801625.1;GCA_000801635.1;GCA_000801645.1;GCA_000801695.1;GCA_000801715.1	790	flavobacterium psychrophilum	True	True	True	False	True
marine	Otu2322	Vibrio_coralliilyticus_RE98_genomic	190893	known_strain	Vibrio coralliilyticus	Vibrio coralliilyticus	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000772065.1;GCF_000772065.1	2	vibrio coralliilyticus re98	False	False	False	False	False
marine	Otu2326	Altererythrobacter_dongtanensis_strain_KCTC_22672_genomic	692370	known_strain	Tsuneonella dongtanensis	Tsuneonella dongtanensis	Tsuneonella	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2333	Shewanella_sp_MR-7_genomic	22	new_species	Shewanella		Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_002732765.1;GCA_003353675.1;GCA_003486485.1;GCA_003517635.1;GCA_004195335.1;GCA_004566245.1;GCA_013214165.1;GCA_015163755.1	140	shewanella sp	False	False	False	False	False
marine	Otu2335	Desulfotomaculum_reducens_MI-1_genomic	59610	known_strain	Desulforamulus reducens	Desulforamulus reducens	Desulforamulus	Bacillota	none		0		False	False	False	False	False
marine	Otu2338	Aciduliprofundum_boonei_T469_genomic	379547	known_strain	Candidatus Aciduliprofundum boonei	Candidatus Aciduliprofundum boonei	Candidatus Aciduliprofundum	Thermoplasmatota	L2_ncbi_name_match	GCA_000025665.1;GCA_000151085.1;GCF_000025665.1	3	aciduliprofundum boonei t469	False	True	False	False	True
marine	Otu234.0	Rhodococcus_sp_B7740_genomic	1564114	known_strain	Rhodococcus sp. B7740	Rhodococcus sp. B7740	Rhodococcus	Actinomycetota	L2_ncbi_name_match	GCA_000954115.1;GCF_000954115.1	2	rhodococcus sp b7740	False	False	False	False	False
marine	Otu2343	A-Hdes-10_S9_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2346.0	Coraliomargarita_akajimensis_DSM_45221_genomic	395922	known_strain	Coraliomargarita akajimensis	Coraliomargarita akajimensis	Coraliomargarita	Verrucomicrobiota	L2_ncbi_name_match	GCA_000025905.1;GCF_000025905.1	2	coraliomargarita akajimensis dsm 45221	True	False	False	False	True
marine	Otu235.0	Marinobacter_salarius_R9SW1_genomic	2742	known_strain	Marinobacter		Marinobacter	Pseudomonadota	L2_ncbi_name_match	GCA_000831005.1	1	marinobacter salarius r9sw1	False	False	False	False	False
marine	Otu2351	Halanaeroarchaeum_sulfurireducens_strain_M27-SA2_genomic	1604004	known_strain	Halanaeroarchaeum sulfurireducens	Halanaeroarchaeum sulfurireducens	Halanaeroarchaeum	Methanobacteriota	L2_ncbi_name_match	GCA_001011115.1;GCA_001305655.1;GCF_001011115.1;GCF_001305655.1	4	halanaeroarchaeum sulfurireducens	True	False	True	True	True
marine	Otu2352	hermovibrio_ammonificans_HB-1_genomic	228745	known_strain	Thermovibrio ammonificans	Thermovibrio ammonificans	Thermovibrio	Aquificota	none		0		False	False	False	False	False
marine	Otu2362.0	Salinibacter_ruber_M8_genomic	146919	known_strain	Salinibacter ruber	Salinibacter ruber	Salinibacter	Rhodothermota	L2_ncbi_name_match	GCA_000090405.1;GCF_000090405.2	2	salinibacter ruber m8	True	False	False	False	True
marine	Otu2363.0	Piscirickettsia_salmonis_strain_PM21567A_genomic	1238	known_strain	Piscirickettsia salmonis	Piscirickettsia salmonis	Piscirickettsia	Pseudomonadota	L2_ncbi_name_match	GCA_000756415.3;GCA_000756435.3;GCA_001029935.1;GCA_001514395.1;GCA_001534725.1;GCA_001746795.1;GCA_001932595.1;GCA_001932735.1	172	piscirickettsia salmonis	True	True	True	False	True
marine	Otu238.0	Maribacter_sp_MAR_2009_60_genomic	1250153	known_strain	Maribacter sp. MAR_2009_60	Maribacter sp. MAR_2009_60	Maribacter	Bacteroidota	L2_ncbi_name_match	GCA_002732595.1;GCA_002749285.1;GCA_003232155.1;GCA_003447055.1;GCA_003450275.1;GCA_011049845.1;GCA_011050675.1;GCA_013001935.1	65	maribacter sp	True	False	False	False	True
marine	Otu2385	Ferroglobus_placidus_DSM_10642_genomic	54261	known_strain	Ferroglobus placidus	Ferroglobus placidus	Ferroglobus	Methanobacteriota	L2_ncbi_name_match	GCA_000025505.1;GCF_000025505.1	2	ferroglobus placidus dsm 10642	True	False	False	True	True
marine	Otu2386	MR17-77_S9_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2389	Synechococcus_sp_PCC_7002_genomic	32049	known_strain	Picosynechococcus sp. PCC 7002	Picosynechococcus sp. PCC 7002	Picosynechococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_009919765.1;GCA_012269695.1;GCA_012270465.1;GCA_013911495.1;GCA_013911515.1;GCA_014381295.1;GCA_014383055.1;GCA_019650515.1	215	synechococcus sp	False	False	False	False	False
marine	Otu239.0	Thalassolituus_oleivorans_MIL-1_genomic	187493	known_strain	Thalassolituus oleivorans	Thalassolituus oleivorans	Thalassolituus	Pseudomonadota	L2_ncbi_name_match	GCA_000355675.1;GCF_000355675.1	2	thalassolituus oleivorans mil 1	True	False	False	False	True
marine	Otu2395	Arthrobacter_sp_PAMC25486_genomic	1494608	known_strain	Arthrobacter sp. PAMC 25486	Arthrobacter sp. PAMC 25486	Arthrobacter	Actinomycetota	L2_ncbi_name_match	GCA_003450575.1;GCA_003457365.1;GCA_003508735.1;GCA_003517795.1;GCA_003519085.1;GCA_003523585.1;GCA_013822635.1;GCA_017745255.1	126	arthrobacter sp	True	True	False	False	True
marine	Otu24.0	Ilumatobacter_coccineum_YM16-304_genomic	467094	known_strain	Ilumatobacter coccineus	Ilumatobacter coccineus	Ilumatobacter	Actinomycetota	none		0		False	False	False	False	False
marine	Otu2403	Candidatus_Nitrosopumilus_sp_NF5_genomic	1580092	known_strain	Nitrosopumilus adriaticus	Nitrosopumilus adriaticus	Nitrosopumilus	Nitrososphaerota	L2_ncbi_name_match	GCA_002690535.1;GCA_003228335.1;GCA_003251855.1;GCA_003331425.1;GCA_003702495.1;GCA_003702525.1;GCA_003702545.1;GCA_003702585.1	510	candidatus nitrosopumilus sp	True	True	True	True	True
marine	Otu2407.0	Octadecabacter_arcticus_238_genomic	53946	known_strain	Octadecabacter arcticus	Octadecabacter arcticus	Octadecabacter	Pseudomonadota	L2_ncbi_name_match	GCA_000155735.2;GCF_000155735.2	2	octadecabacter arcticus 238	False	False	False	False	False
marine	Otu2408	Pseudomonas_xanthomarina_strain_LMG_23572_genomic	271420	known_strain	Stutzerimonas xanthomarina	Stutzerimonas xanthomarina	Stutzerimonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu241.0	Octadecabacter_antarcticus_307_genomic	1217908	known_strain	Octadecabacter antarcticus	Octadecabacter antarcticus	Octadecabacter	Pseudomonadota	L2_ncbi_name_match	GCA_000155675.2;GCF_000155675.2	2	octadecabacter antarcticus 307	False	False	False	False	False
marine	Otu2411	Alcanivorax_sp_W11-5_genomic	1306787	known_strain	Isoalcanivorax pacificus	Isoalcanivorax pacificus	Isoalcanivorax	Pseudomonadota	L2_ncbi_name_match	GCA_002683025.1;GCA_002685555.1;GCA_002693845.1;GCA_002696185.1;GCA_002703665.1;GCA_002709465.1;GCA_002710625.1;GCA_002714095.1	162	alcanivorax sp	True	False	False	False	True
marine	Otu2415.0	Gramella_sp_MAR_2010_147_genomic	1250205	known_strain	Gramella sp. MAR_2010_147	Gramella sp. MAR_2010_147	Christiangramia	Bacteroidota	L2_ncbi_name_match	GCA_900105135.1;GCF_900105135.1	2	gramella sp mar 2010 147	False	False	False	False	False
marine	Otu2415.1	Croceibacter_atlanticus_HTCC2559_genomic	313588	known_strain	Croceibacter atlanticus	Croceibacter atlanticus	Croceibacter	Bacteroidota	L2_ncbi_name_match	GCA_000196315.1;GCF_000196315.1	2	croceibacter atlanticus htcc2559	False	False	False	False	False
marine	Otu2416	U1_S23_contigs	1888	new_strain	Streptomyces albus	Streptomyces albus	Streptomyces	Actinomycetota	none		0		False	False	False	False	False
marine	Otu2422	Bacillus_safensis_strain_KCTC_12796BP_genomic	1386	known_strain	Bacillus		Bacillus	Bacillota	L2_ncbi_name_match	GCA_000444805.1;GCA_000604385.1;GCA_000715185.1;GCA_000828375.1;GCA_000828395.1;GCA_000828425.1;GCA_000935315.1;GCA_000972825.1	772	bacillus safensis	True	True	True	False	True
marine	Otu2423	Vibrio_parahaemolyticus_strain_FORC_018_genomic	670	known_strain	Vibrio parahaemolyticus	Vibrio parahaemolyticus	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000706825.2;GCA_000706845.2;GCA_000706865.2;GCA_000706885.2;GCA_000706905.2;GCA_000706925.2;GCA_000706945.2;GCA_000706965.2	17591	vibrio parahaemolyticus	True	True	True	True	True
marine	Otu2425	Synechococcus_sp_WH_8020_genomic	32052	known_strain	Synechococcus sp. WH 8020	Synechococcus sp. WH 8020	Synechococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_001040845.1;GCF_001040845.1	2	synechococcus sp wh 8020	True	False	False	True	True
marine	Otu2433.0	Lacimicrobium_alkaliphilum_strain_KCTC_32984_genomic	1526571	known_strain	Lacimicrobium alkaliphilum	Lacimicrobium alkaliphilum	Lacimicrobium	Pseudomonadota	L2_ncbi_name_match	GCA_001466725.1;GCA_002591895.1;GCA_014640135.1;GCF_001466725.1;GCF_002591895.1;GCF_014640135.1	6	lacimicrobium alkaliphilum	False	False	False	False	False
marine	Otu2438	Cenarchaeum_symbiosum_A_genomic	46770	known_strain	Candidatus Cenarchaeum symbiosum	Candidatus Cenarchaeum symbiosum	Candidatus Cenarchaeum	Nitrososphaerota	L2_ncbi_name_match	GCA_000200715.1	1	cenarchaeum symbiosum a	False	False	True	False	False
marine	Otu2439	Streptomyces_sp_CNQ-509_genomic	444103	known_strain	Streptomyces sp. CNQ-509	Streptomyces sp. CNQ-509	Streptomyces	Actinomycetota	L2_ncbi_name_match	GCA_001011035.1;GCF_001011035.1	2	streptomyces sp cnq 509	True	False	False	False	True
marine	Otu2441.0	Dokdonia_sp_PRO95_genomic	1239415	known_strain	Dokdonia sp. PRO95	Dokdonia sp. PRO95	Dokdonia	Bacteroidota	L2_ncbi_name_match	GCA_000355805.1;GCF_000355805.1	2	dokdonia sp pro95	False	False	False	False	False
marine	Otu2441.1	33_S3_contigs	59732	new_species	Chryseobacterium		Chryseobacterium	Bacteroidota	none		0		False	False	False	False	False
marine	Otu2446	Aliivibrio_salmonicida_LFI1238_genomic	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000196495.1;GCF_000196495.1	2	aliivibrio salmonicida lfi1238	False	False	False	False	False
marine	Otu2448	Hippea_maritima_DSM_10411_genomic	84405	known_strain	Hippea maritima	Hippea maritima	Hippea	Campylobacterota	L2_ncbi_name_match	GCA_000194135.1;GCF_000194135.1	2	hippea maritima dsm 10411	True	False	False	False	True
marine	Otu245.0	Formosa_haliotis_strain_LMG_28520_genomic	1555194	known_strain	Formosa haliotis	Formosa haliotis	Formosa	Bacteroidota	L2_ncbi_name_match	GCA_001685485.1;GCF_001685485.1	2	formosa haliotis	False	False	False	False	False
marine	Otu2453	Marinitoga_sp_1137_genomic	160798	known_strain	Marinitoga		Marinitoga	Thermotogota	L2_ncbi_name_match	GCA_001941525.1;GCF_001941525.1	2	marinitoga sp 1137	True	False	False	False	True
marine	Otu2455	Shewanella_baltica_OS185_genomic	62322	new_strain	Shewanella baltica	Shewanella baltica	Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_000017325.1;GCF_000017325.1	2	shewanella baltica os185	True	False	False	False	True
marine	Otu2459	Methanocaldococcus_infernus_ME_genomic	67760	known_strain	Methanocaldococcus infernus	Methanocaldococcus infernus	Methanocaldococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000092305.1;GCF_000092305.1	2	methanocaldococcus infernus me	True	False	False	False	True
marine	Otu2464.0	Nocardia_seriolae_strain_EM150506_genomic	37332	known_strain	Nocardia seriolae	Nocardia seriolae	Nocardia	Actinomycetota	L2_ncbi_name_match	GCA_000583715.2;GCA_000763165.1;GCA_001192935.1;GCA_001865855.1;GCA_001885535.1;GCA_002093935.1;GCA_002356035.1;GCA_003013595.1	56	nocardia seriolae	True	False	True	False	True
marine	Otu2468.0	Sulfitobacter_sp_AM1-D1_genomic	1917485	known_strain	Sulfitobacter alexandrii	Sulfitobacter alexandrii	Sulfitobacter	Pseudomonadota	L2_ncbi_name_match	GCA_002703405.1;GCA_002713305.1;GCA_002722375.1;GCA_002733055.1;GCA_003448075.1;GCA_003488085.1;GCA_003504405.1;GCA_003509185.1	145	sulfitobacter sp	True	False	False	False	True
marine	Otu2469	Geoglobus_acetivorans_SBH6_genomic	565033	known_strain	Geoglobus acetivorans	Geoglobus acetivorans	Geoglobus	Methanobacteriota	L2_ncbi_name_match	GCA_000789255.1;GCA_015163485.1;GCA_039641995.1;GCF_000789255.1;GCF_039641995.1	5	geoglobus acetivorans sbh6	True	False	True	True	True
marine	Otu2472	Candidatus_Nitrosopumilus_koreensis_AR1_genomic	1510466	known_strain	Candidatus Nitrosopumilus koreensis	Candidatus Nitrosopumilus koreensis	Nitrosopumilus	Nitrososphaerota	L2_ncbi_name_match	GCA_000299365.1;GCF_000299365.1	2	candidatus nitrosopumilus koreensis ar1	True	False	False	False	True
marine	Otu2479	TiA_S9_contigs	1760	new_order	Actinomycetes			Actinomycetota	none		0		False	False	False	False	False
marine	Otu248.0	Marinobacter_sp_BSs20148_genomic	490759	known_strain	Marinobacter sp. BSs20148	Marinobacter sp. BSs20148	Marinobacter	Pseudomonadota	L2_ncbi_name_match	GCA_000283275.1;GCF_000283275.1	2	marinobacter sp bss20148	True	False	False	False	True
marine	Otu2482.0	Polaribacter_sp_MED152_genomic	313598	known_strain	Polaribacter sp. MED152	Polaribacter sp. MED152	Polaribacter	Bacteroidota	L2_ncbi_name_match	GCA_000152945.2;GCF_000152945.2	2	polaribacter sp med152	False	False	False	False	False
marine	Otu2487	A8_S8_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu2489	Mycobacterium_chubuense_NBB4_genomic	1800	known_strain	Mycolicibacterium chubuense	Mycolicibacterium chubuense	Mycolicibacterium	Actinomycetota	none		0		False	False	False	False	False
marine	Otu249.0	Marivirga_tractuosa_DSM_4126_genomic	1006	known_strain	Marivirga tractuosa	Marivirga tractuosa	Marivirga	Bacteroidota	L2_ncbi_name_match	GCA_000183425.1;GCF_000183425.1	2	marivirga tractuosa dsm 4126	False	False	True	False	False
marine	Otu250	Vibrio_cholerae_strain_Env-390_genomic	666	known_strain	Vibrio cholerae	Vibrio cholerae	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000709105.1;GCA_000736765.1;GCA_000736775.1;GCA_000736785.1;GCA_000736795.1;GCA_000736845.1;GCA_000736855.1;GCA_000736865.1	14632	vibrio cholerae	True	True	True	True	True
marine	Otu252	Synechococcus_sp_CC9902_genomic	316279	known_strain	Synechococcus sp. CC9902	Synechococcus sp. CC9902	Synechococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_000012505.1;GCA_949485435.1;GCF_000012505.1	3	synechococcus sp cc9902	True	False	False	False	True
marine	Otu254	Titti30_S10_contigs	22	new_species	Shewanella		Shewanella	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu255	Shewanella_baltica_OS223_genomic	62322	new_strain	Shewanella baltica	Shewanella baltica	Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_000021665.1;GCF_000021665.1	2	shewanella baltica os223	False	False	False	False	False
marine	Otu256	Chloroherpeton_thalassium_ATCC_35110_genomic	100716	known_strain	Chloroherpeton thalassium	Chloroherpeton thalassium	Chloroherpeton	Chlorobiota	L2_ncbi_name_match	GCA_000020525.1;GCF_000020525.1	2	chloroherpeton thalassium atcc 35110	True	False	False	False	True
marine	Otu26.0	Marinomonas_posidonica_IVIA-Po-181_genomic	936476	known_strain	Marinomonas posidonica	Marinomonas posidonica	Marinomonas	Pseudomonadota	L2_ncbi_name_match	GCA_000214215.1;GCF_000214215.1	2	marinomonas posidonica ivia po 181	False	False	False	False	False
marine	Otu261	Vibrio_anguillarum_strain_90-11-286_genomic	55601	new_strain	Vibrio anguillarum	Vibrio anguillarum	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000287095.2;GCA_000287115.2;GCA_000287135.2;GCA_000786425.1;GCA_001660505.2;GCA_001718015.1;GCA_001989655.2;GCA_001989675.2	461	vibrio anguillarum	True	True	True	False	True
marine	Otu265.0	Dinoroseobacter_shibae_DFL_12_genomic	215813	known_strain	Dinoroseobacter shibae	Dinoroseobacter shibae	Dinoroseobacter	Pseudomonadota	L2_ncbi_name_match	GCA_023558335.1;GCA_023558355.1;GCA_037804815.1;GCA_037804865.1;GCA_037804945.1;GCA_037804965.1;GCF_023558335.1;GCF_023558355.1	12	dinoroseobacter shibae	True	False	False	False	True
marine	Otu271	Oscillibacter_valericigenes_Sjm18-20_genomic	351091	known_strain	Oscillibacter valericigenes	Oscillibacter valericigenes	Oscillibacter	Bacillota	L2_ncbi_name_match	GCA_000283575.1	1	oscillibacter valericigenes sjm18 20	True	False	False	False	True
marine	Otu274.0	Marinithermus_hydrothermalis_DSM_14884_genomic	186192	known_strain	Marinithermus hydrothermalis	Marinithermus hydrothermalis	Marinithermus	Deinococcota	L2_ncbi_name_match	GCA_000195335.1;GCF_000195335.1	2	marinithermus hydrothermalis dsm 14884	True	False	False	False	True
marine	Otu279	alpha_proteobacterium_HIMB5_genomic	859653	known_strain	alpha proteobacterium HIMB5	alpha proteobacterium HIMB5		Pseudomonadota	L2_ncbi_name_match	GCA_000299095.1	1	alpha proteobacterium himb5	False	False	False	False	False
marine	Otu281.0	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic	314275	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000808595.1;GCA_000808635.1;GCA_001077695.1;GCA_001562235.1;GCA_001578515.1;GCA_001626115.1;GCA_001626275.1;GCA_001626315.1	294	alteromonas macleodii	True	True	True	False	True
marine	Otu282.0	Salmonella_enterica_subsp_enterica_serovar_Typhimurium_22792_genomic	28901	new_strain	Salmonella enterica	Salmonella enterica	Salmonella	Pseudomonadota	L2_ncbi_name_match	GCA_001887015.1;GCF_001887015.1	2	salmonella enterica subsp enterica serovar typhimurium 22792	True	False	False	False	True
marine	Otu282.1	Salmonella_enterica_subsp_enterica_serovar_Typhimurium_22495_genomic	28901	new_strain	Salmonella enterica	Salmonella enterica	Salmonella	Pseudomonadota	L2_ncbi_name_match	GCA_001886995.1	1	salmonella enterica subsp enterica serovar typhimurium 22495	False	False	False	False	False
