set	set_label	status	tier	tool	tool_label	tool_role	n	n_clusters	clustered_bootstrap	criterion	threshold	pass_rule	n_true_pass	n_true_fail	n_pred_pass	n_pred_fail	n_false_pass	n_false_fail	npv_pass	accuracy	balanced_accuracy	n_ties_true_at_tau	n_ties_pred_at_tau	false_pass_rate	false_pass_rate_ci_lo	false_pass_rate_ci_hi	false_fail_rate	false_fail_rate_ci_lo	false_fail_rate_ci_hi	sensitivity	sensitivity_ci_lo	sensitivity_ci_hi	specificity	specificity_ci_lo	specificity_ci_hi	ppv_fail	ppv_fail_ci_lo	ppv_fail_ci_hi	npv_pass_ci_lo	npv_pass_ci_hi	accuracy_ci_lo	accuracy_ci_hi	balanced_accuracy_ci_lo	balanced_accuracy_ci_hi	boot_clustered	boot_n_clusters
set_E	Set E (realistic mixture)	current	primary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	785	True	contamination	5.0	contamination < 5%	252	748	255	745	12	9	0.9529411764705882	0.979	0.9741214667685256	0	0	0.0160427807486631	0.0079153065587618	0.0257104194857916	0.0357142857142857	0.0153256704980842	0.0622230869001297	0.983957219251337	0.9742895805142084	0.9920846934412382	0.9642857142857144	0.9377769130998704	0.9846743295019156	0.9879194630872484	0.9791356887474604	0.994737187456831	0.9253083444963572	0.9763802686428904	0.9695733889382594	0.9870775347912524	0.959960973060204	0.9845434040705364	True	785
set_E	Set E (realistic mixture)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	785	True	contamination	5.0	contamination < 5%	252	748	304	696	57	5	0.8125	0.938	0.9519777608012904	0	0	0.0762032085561497	0.057406057610769	0.0969066938052055	0.0198412698412698	0.0040160642570281	0.0396832559738696	0.9237967914438504	0.9030933061947944	0.9425939423892308	0.98015873015873	0.9603167440261304	0.9959839357429718	0.992816091954023	0.9855897369692326	0.99856743757675	0.7677928576571388	0.855515366981922	0.9223203057974592	0.9529414708826472	0.938495456969266	0.9647039984693044	True	785
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	contamination	5.0	contamination < 5%	252	748	248	752	11	15	0.9556451612903226	0.974	0.9628851540616248	0	0	0.0147058823529411	0.0066664447403462	0.0241935483870967	0.0595238095238095	0.0327853949329359	0.0916038137526231	0.9852941176470588	0.9758064516129032	0.9933335552596536	0.9404761904761904	0.9083961862473768	0.967214605067064	0.9800531914893617	0.968905829353752	0.9892328398384926	0.9291272691331994	0.978902953586498	0.962806833600592	0.9831691484365828	0.946264761193607	0.97694150631226	True	785
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	contamination	5.0	contamination < 5%	252	748	355	645	104	1	0.7070422535211267	0.895	0.9284971564383327	0	0	0.1390374331550802	0.1140939597315436	0.1642001729163138	0.0039682539682539	0.0	0.0128755364806866	0.8609625668449198	0.8357998270836862	0.8859060402684564	0.996031746031746	0.9871244635193132	1.0	0.9984496124031008	0.9950898151377746	1.0	0.659565553310353	0.7543872625350359	0.8753736504303697	0.9137969405504964	0.915181559820905	0.9416152347000448	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	785	True	contamination	10.0	contamination < 10%	281	719	291	709	19	9	0.9347079037800688	0.972	0.970772969575181	0	0	0.0264255910987482	0.015736017796553	0.0384628610729023	0.0320284697508896	0.0137919184737528	0.0551521461905795	0.9735744089012516	0.9615371389270976	0.984263982203447	0.9679715302491104	0.9448478538094204	0.9862080815262472	0.9873060648801129	0.9782885736202384	0.9945058708414872	0.905084745762712	0.9612676056338028	0.9617321248741189	0.9813728785205912	0.9584029107058902	0.9817422046478484	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	785	True	contamination	10.0	contamination < 10%	281	719	280	720	15	16	0.9464285714285714	0.969	0.9610990947292356	0	0	0.0208623087621696	0.0109435386811987	0.0319578739974607	0.0569395017793594	0.0306122448979591	0.0859134242323467	0.9791376912378305	0.9680421260025392	0.9890564613188012	0.9430604982206404	0.9140865757676532	0.9693877551020408	0.9777777777777776	0.966572650668407	0.988700963400349	0.9185185185185184	0.9717339371920568	0.9580318261907644	0.9796136771600388	0.9456371683763998	0.9752708654721528	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	785	True	contamination	10.0	contamination < 10%	281	719	290	710	15	6	0.9482758620689656	0.979	0.9788926890352851	0	0	0.0208623087621696	0.0108229003036492	0.0326541733859756	0.0213523131672597	0.0070658979604488	0.0395719164740409	0.9791376912378305	0.9673458266140244	0.9891770996963508	0.9786476868327402	0.9604280835259592	0.9929341020395512	0.991549295774648	0.9842851522583282	0.9972451790633609	0.919538301319139	0.9730811036789296	0.9698188155221494	0.9878425599527938	0.9681303096545254	0.9880891451051466	True	785
set_E	Set E (realistic mixture)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	785	True	contamination	10.0	contamination < 10%	281	719	390	610	110	1	0.717948717948718	0.889	0.9217255084414396	0	0	0.1529902642559109	0.1260387811634349	0.1813065493239584	0.0035587188612099	0.0	0.0115830115830115	0.847009735744089	0.8186934506760416	0.8739612188365651	0.99644128113879	0.9884169884169884	1.0	0.9983606557377048	0.9947735191637632	1.0	0.6707920792079208	0.7655860349127181	0.8679379507929179	0.9091868156762064	0.9067502537987264	0.9356000879884544	True	785
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	contamination	10.0	contamination < 10%	281	719	289	711	22	14	0.9238754325259516	0.964	0.9597899415459392	0	0	0.0305980528511821	0.0187136130300735	0.0437871691941718	0.0498220640569395	0.0242214532871972	0.0772268446622689	0.9694019471488178	0.9562128308058282	0.9812863869699264	0.9501779359430604	0.9227731553377312	0.9757785467128028	0.980309423347398	0.9693424039743864	0.9903318251095448	0.8923970949822421	0.9527306397306398	0.9520544450656976	0.9745368828211616	0.9441746148861296	0.973535852455444	True	785
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	contamination	10.0	contamination < 10%	281	719	511	489	230	0	0.5499021526418787	0.77	0.8400556328233657	0	0	0.3198887343532684	0.286107014395104	0.3547619184464828	0.0	0.0	0.0	0.6801112656467315	0.645238081553517	0.7138929856048959	1.0	1.0	1.0	1.0	1.0	1.0	0.5063482435757244	0.5923862433862433	0.7438791137178234	0.7962505658099884	0.8226190407767585	0.856946492802448	True	785
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	955	45	0	45	1.0	0.955		0	0				0.045	0.033	0.059				0.955	0.941	0.967	0.0	0.0	0.0	1.0	1.0	0.941	0.967			True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	888	112	0	112	1.0	0.888		0	1				0.112	0.092	0.134				0.888	0.866	0.908	0.0	0.0	0.0	1.0	1.0	0.866	0.908			True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	861	139	0	139	1.0	0.861		0	0				0.139	0.115975	0.1620249999999998				0.861	0.837975	0.8840249999999998	0.0	0.0	0.0	1.0	1.0	0.837975	0.8840249999999998			True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	completeness	90.0	completeness >= 90%	445	555	390	610	63	118	0.8384615384615385	0.819	0.8106589735803219	0	0	0.1135135135135135	0.0764749941359187	0.1566484517304189	0.2651685393258427	0.1883368821815113	0.3410425631478824	0.8864864864864865	0.843351548269581	0.9235250058640811	0.7348314606741573	0.6589574368521176	0.8116631178184887	0.8065573770491803	0.7602505816692122	0.8540008274053855	0.781021897810219	0.8905551556936132	0.783	0.855	0.7712095941339048	0.8508658638348675	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	completeness	90.0	completeness >= 90%	445	555	308	692	21	158	0.9318181818181818	0.821	0.8035529911934407	0	0	0.0378378378378378	0.0204434188141894	0.0576593401550956	0.3550561797752809	0.3063401509400258	0.4045534995977473	0.9621621621621622	0.9423406598449044	0.9795565811858106	0.6449438202247191	0.5954465004022527	0.693659849059974	0.7716763005780347	0.7364511850955927	0.8055954950094416	0.8950956937799043	0.963213003589948	0.794	0.846	0.7762621643473894	0.8290435919933101	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	completeness	90.0	completeness >= 90%	445	555	6	994	0	439	1.0	0.561	0.5067415730337078	0	0	0.0	0.0	0.0	0.9865168539325844	0.9748283752860412	0.9954957485575464	1.0	1.0	1.0	0.0134831460674157	0.0045042514424536	0.0251716247139588	0.5583501006036218	0.5241923314078016	0.591143653162499	1.0	1.0	0.527	0.594	0.5022521257212268	0.5125858123569794	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	completeness	90.0	completeness >= 90%	445	555	52	948	1	394	0.9807692307692308	0.605	0.5564024698856159	0	0	0.0018018018018018	0.0	0.005607476635514	0.8853932584269663	0.8474927565527929	0.9198137494063297	0.9981981981981982	0.994392523364486	1.0	0.1146067415730337	0.0801862505936703	0.152507243447207	0.5843881856540084	0.5502053204282286	0.6167757482928493	0.9411764705882352	1.0	0.573	0.637	0.5399048275158196	0.5748962737166788	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	contamination	5.0	contamination < 5%	52	948	48	952	19	23	0.6041666666666666	0.958	0.7688250567997403	0	0	0.020042194092827	0.0126050420168067	0.0283919143284077	0.4423076923076923	0.2726887519260401	0.6166666666666667	0.979957805907173	0.9716080856715922	0.9873949579831932	0.5576923076923077	0.3833333333333333	0.7273112480739597	0.9758403361344538	0.9624990224191868	0.98635958093208	0.4583333333333333	0.7377049180327869	0.945	0.97	0.6824309238848413	0.8535913849743637	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	contamination	5.0	contamination < 5%	52	948	545	455	493	0	0.0954128440366972	0.507	0.7399789029535865	0	4	0.520042194092827	0.4852000618124485	0.5569620253164557	0.0	0.0	0.0	0.479957805907173	0.4430379746835443	0.5147999381875514	1.0	1.0	1.0	1.0	1.0	1.0	0.0710250637213254	0.1245273949824364	0.472	0.54	0.7215189873417721	0.7573999690937757	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	contamination	5.0	contamination < 5%	52	948	139	861	122	35	0.1223021582733813	0.843	0.5991155469003571	0	0	0.1286919831223628	0.1057578893771515	0.1520867468287526	0.6730769230769231	0.5365635888501743	0.7931034482758621	0.8713080168776371	0.8479132531712473	0.8942421106228485	0.3269230769230769	0.2068965517241379	0.4634364111498257	0.959349593495935	0.9436615496335324	0.9724145849004314	0.0709665980324868	0.1794921874999999	0.818	0.868	0.5369215121273131	0.6680302742011021	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	contamination	5.0	contamination < 5%	52	948	715	285	663	0	0.0727272727272727	0.337	0.6503164556962026	0	0	0.6993670886075949	0.663856468475774	0.7350808079687638	0.0	0.0	0.0	0.300632911392405	0.2649191920312361	0.336143531524226	1.0	1.0	1.0	1.0	1.0	1.0	0.0538336115864999	0.0955156103686047	0.302	0.372	0.6324595960156181	0.668071765762113	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	contamination	10.0	contamination < 10%	100	900	86	914	21	35	0.7558139534883721	0.944	0.8133333333333334	0	0	0.0233333333333333	0.013362286562732	0.0349745928572711	0.35	0.2471433114267543	0.4500403225806449	0.9766666666666668	0.9650254071427288	0.986637713437268	0.65	0.5499596774193549	0.7528566885732454	0.9617067833698032	0.947198186952316	0.9746703001797976	0.6632597604259095	0.8481196644097732	0.928	0.958	0.7638058308768736	0.8644156802052884	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	contamination	10.0	contamination < 10%	100	900	839	161	739	0	0.1191895113230035	0.261	0.5894444444444444	0	0	0.8211111111111111	0.7913417445397971	0.849667370091917	0.0	0.0	0.0	0.1788888888888888	0.150332629908083	0.2086582554602029	1.0	1.0	1.0	1.0	1.0	1.0	0.0991634269913709	0.1403091557669441	0.231	0.292	0.5751663149540415	0.6043291277301015	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	contamination	10.0	contamination < 10%	100	900	325	675	247	22	0.24	0.731	0.7527777777777778	0	0	0.2744444444444444	0.2491554278542071	0.3021446803389787	0.22	0.1401822429906542	0.3050892060660125	0.7255555555555555	0.6978553196610212	0.7508445721457928	0.78	0.6949107939339876	0.8598177570093457	0.9674074074074074	0.9541970617462396	0.980063876281728	0.198793249922768	0.2819029140987598	0.707	0.755	0.710114975618475	0.7924333604139675	True	100
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	contamination	10.0	contamination < 10%	100	900	940	60	840	0	0.1063829787234042	0.16	0.5333333333333333	0	0	0.9333333333333332	0.9116675998233712	0.9530765450224584	0.0	0.0	0.0	0.0666666666666666	0.0469234549775416	0.0883324001766288	1.0	1.0	1.0	1.0	1.0	1.0	0.0882040382571732	0.1252676659528908	0.137	0.184	0.5234617274887708	0.5441662000883144	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	994	6	0	6	1.0	0.994		0	0				0.006	0.001	0.014				0.994	0.986	0.999	0.0	0.0	0.0	1.0	1.0	0.986	0.999			True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	970	30	0	30	1.0	0.97		0	0				0.03	0.015	0.0500249999999998				0.97	0.949975	0.985	0.0	0.0	0.0	1.0	1.0	0.949975	0.985			True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	completeness	50.0	completeness >= 50%	1000	0	988	12	0	12	1.0	0.988		0	0				0.012	0.002	0.026				0.988	0.974	0.998	0.0	0.0	0.0	1.0	1.0	0.974	0.998			True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	completeness	90.0	completeness >= 90%	224	776	215	785	53	62	0.7534883720930232	0.885	0.8274576583210604	0	0	0.0682989690721649	0.0491559487543296	0.0881996711728169	0.2767857142857143	0.205020920502092	0.3574478363655052	0.9317010309278352	0.9118003288271832	0.9508440512456704	0.7232142857142857	0.6425521636344949	0.7949790794979079	0.9210191082802548	0.897398610161768	0.9429716812578168	0.6968319774718398	0.8101891762452107	0.864	0.906	0.7898725159317386	0.8630729608167096	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	completeness	90.0	completeness >= 90%	224	776	424	576	207	7	0.5117924528301887	0.786	0.8509987113402062	0	1	0.2667525773195876	0.2269779507133592	0.3074053178963893	0.03125	0.0121926632572777	0.0544554455445544	0.7332474226804123	0.6925946821036106	0.7730220492866408	0.96875	0.9455445544554456	0.9878073367427224	0.9878472222222222	0.9783783783783784	0.9950497088423834	0.452484539047893	0.5733666947700509	0.752	0.819	0.8289603441216745	0.8727418187912122	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	completeness	90.0	completeness >= 90%	224	776	252	748	68	40	0.7301587301587301	0.892	0.866899852724595	0	0	0.0876288659793814	0.0652173913043478	0.1114029632339491	0.1785714285714285	0.0995163629678052	0.2701695531464833	0.9123711340206184	0.8885970367660508	0.9347826086956522	0.8214285714285714	0.7298304468535167	0.9004836370321947	0.946524064171123	0.916663862718708	0.971153846153846	0.6679529394623734	0.7935371517027864	0.866	0.916	0.8210972640422289	0.905709999193103	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	completeness	90.0	completeness >= 90%	224	776	330	670	139	33	0.5787878787878787	0.828	0.8367774300441826	0	0	0.1791237113402062	0.1443383240197284	0.2146403551645487	0.1473214285714285	0.0833333333333333	0.2160865552251051	0.8208762886597938	0.7853596448354513	0.8556616759802715	0.8526785714285714	0.7839134447748949	0.9166666666666666	0.9507462686567164	0.9264898384481276	0.9729760029087384	0.5126760563380282	0.6462032799389779	0.798	0.857	0.7992807582788747	0.8715836890754326	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	contamination	5.0	contamination < 5%	62	938	64	936	11	9	0.828125	0.98	0.9215558153930808	0	0	0.0117270788912579	0.005364663115429	0.0189473684210526	0.1451612903225806	0.0588235294117647	0.2542372881355932	0.988272921108742	0.9810526315789474	0.994635336884571	0.8548387096774194	0.7457627118644068	0.9411764705882352	0.9903846153846154	0.9830148619957536	0.9967532467532468	0.7272281639928699	0.9152542372881356	0.971	0.988	0.867143336646509	0.964980206225843	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	contamination	5.0	contamination < 5%	62	938	358	642	296	0	0.1731843575418994	0.704	0.8422174840085288	0	1	0.3155650319829424	0.273210027426814	0.3579210992907801	0.0	0.0	0.0	0.6844349680170576	0.6420789007092199	0.726789972573186	1.0	1.0	1.0	1.0	1.0	1.0	0.1343982630272953	0.219435736677116	0.664	0.7450249999999998	0.8210394503546099	0.8633949862865931	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	contamination	5.0	contamination < 5%	62	938	113	887	60	9	0.4690265486725664	0.931	0.8954364124080061	0	0	0.0639658848614072	0.0441620874461517	0.088865096359743	0.1451612903225806	0.0625	0.2419354838709677	0.9360341151385928	0.911134903640257	0.9558379125538484	0.8548387096774194	0.7580645161290323	0.9375	0.9898534385569336	0.9830498877094652	0.9955107879995772	0.36	0.5849056603773585	0.908	0.95	0.8461877055123473	0.9373992806123382	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	contamination	5.0	contamination < 5%	62	938	569	431	508	1	0.1072056239015817	0.491	0.7211465712910103	0	0	0.5415778251599147	0.5	0.5805763073639274	0.0161290322580645	0.0	0.0508474576271186	0.4584221748400853	0.4194236926360726	0.5	0.9838709677419356	0.9491525423728814	1.0	0.9976798143851509	0.9927706478086258	1.0	0.083629738241968	0.1329692768282757	0.453	0.5310249999999999	0.6957869404628956	0.7447313171615972	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	contamination	10.0	contamination < 10%	113	887	122	878	21	12	0.8278688524590164	0.967	0.9350649998503456	0	0	0.0236753100338218	0.0147886942002766	0.0328425821064552	0.1061946902654867	0.0472941101478837	0.1746070272769301	0.9763246899661782	0.9671574178935448	0.9852113057997234	0.8938053097345132	0.8253929727230698	0.9527058898521162	0.9863325740318908	0.9771923706376916	0.994279176201373	0.7661164314516129	0.8889107611548555	0.957	0.977	0.9008688239539602	0.9652326482099284	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	contamination	10.0	contamination < 10%	113	887	620	380	507	0	0.182258064516129	0.493	0.7142051860202931	0	0	0.5715896279594137	0.525836941017492	0.6142888976923837	0.0	0.0	0.0	0.4284103720405862	0.3857111023076161	0.4741630589825079	1.0	1.0	1.0	1.0	1.0	1.0	0.1523766036094803	0.2146533499036501	0.452	0.535	0.6928555511538081	0.737081529491254	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	contamination	10.0	contamination < 10%	113	887	189	811	85	9	0.5502645502645502	0.906	0.9122626732248508	0	0	0.0958286358511837	0.0699760486843061	0.125149245097472	0.079646017699115	0.0336134453781512	0.1339285714285714	0.9041713641488164	0.8748507549025278	0.930023951315694	0.9203539823008848	0.8660714285714286	0.9663865546218487	0.9889025893958076	0.9814585908529048	0.9951043380663944	0.4653407782638729	0.6448127849451936	0.879	0.93	0.8838306424944873	0.938633976084093	True	100
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	contamination	10.0	contamination < 10%	113	887	865	135	752	0	0.130635838150289	0.248	0.5760992108229989	0	0	0.8478015783540023	0.8126418719211823	0.8784109595115029	0.0	0.0	0.0	0.1521984216459977	0.121589040488497	0.1873581280788177	1.0	1.0	1.0	1.0	1.0	1.0	0.1088429529887556	0.1527798035783741	0.215	0.284	0.5607945202442485	0.593679064039409	True	100
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	582	True	completeness	50.0	completeness >= 50%	600	0	600	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	582	True	completeness	50.0	completeness >= 50%	600	0	600	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	582	True	completeness	50.0	completeness >= 50%	600	0	577	23	0	23	1.0	0.9616666666666668		0	0				0.0383333333333333	0.0234505862646566	0.0548172757475083				0.9616666666666668	0.9451827242524916	0.9765494137353434	0.0	0.0	0.0	1.0	1.0	0.9451827242524916	0.9765494137353434			True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	582	True	completeness	50.0	completeness >= 50%	600	0	583	17	0	17	1.0	0.9716666666666668		0	0				0.0283333333333333	0.0151502440512507	0.0417379718706204				0.9716666666666668	0.9582620281293794	0.9848497559487492	0.0	0.0	0.0	1.0	1.0	0.9582620281293794	0.9848497559487492			True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	582	True	completeness	50.0	completeness >= 50%	600	0	591	9	0	9	1.0	0.985		0	0				0.015	0.0065463774162147	0.0252100840336134				0.985	0.9747899159663864	0.9934536225837852	0.0	0.0	0.0	1.0	1.0	0.9747899159663864	0.9934536225837852			True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	582	True	completeness	90.0	completeness >= 90%	182	418	186	414	8	4	0.956989247311828	0.98	0.9794416110205584	0	0	0.0191387559808612	0.0072111061151079	0.0336579106280193	0.0219780219780219	0.005180679450884	0.0459198334506216	0.9808612440191388	0.9663420893719809	0.992788893884892	0.978021978021978	0.9540801665493784	0.994819320549116	0.9903381642512076	0.9793566118316988	0.9976525821596244	0.924620745235612	0.9839593525998408	0.9681728693804594	0.9900830537599214	0.9659498772402172	0.9910611651376686	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	582	True	completeness	90.0	completeness >= 90%	182	418	180	420	3	5	0.9833333333333332	0.9866666666666668	0.9826752195173248	0	0	0.0071770334928229	0.0	0.0167875795517432	0.0274725274725274	0.0056497175141242	0.054054054054054	0.992822966507177	0.9832124204482569	1.0	0.9725274725274724	0.945945945945946	0.9943502824858758	0.988095238095238	0.9765230534148286	0.9976133651551312	0.9621570211515864	1.0	0.976627712854758	0.9950085267632572	0.9684484472449568	0.9937354924334096	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	582	True	completeness	90.0	completeness >= 90%	182	418	191	409	14	5	0.9267015706806284	0.9683333333333334	0.9695173247804828	0	0	0.0334928229665071	0.0171958710373344	0.0523693741835886	0.0274725274725274	0.0054945054945054	0.0526315789473684	0.9665071770334928	0.9476306258164114	0.9828041289626656	0.9725274725274724	0.9473684210526316	0.9945054945054944	0.9877750611246944	0.975902159362086	0.997596153846154	0.8883241980775461	0.9606904525420572	0.953640462148419	0.9816971713810316	0.9550831338176284	0.983124571398228	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	582	True	completeness	90.0	completeness >= 90%	182	418	182	418	10	10	0.945054945054945	0.9666666666666668	0.9605657500394342	0	0	0.0239234449760765	0.0097555041243843	0.0410677852821162	0.0549450549450549	0.0245361364656591	0.0898876404494382	0.9760765550239234	0.9589322147178838	0.9902444958756156	0.945054945054945	0.9101123595505618	0.9754638635343408	0.9760765550239234	0.9601940298507462	0.990197274031564	0.9070977981356476	0.9766115871073032	0.9514217480017538	0.9799674457429048	0.9412806120235097	0.9772029491222234	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	582	True	completeness	90.0	completeness >= 90%	182	418	194	406	14	2	0.9278350515463918	0.9733333333333334	0.9777590830222408	0	0	0.0334928229665071	0.0168259142685851	0.0530152494034107	0.0109890109890109	0.0	0.0280898876404494	0.9665071770334928	0.9469847505965892	0.9831740857314148	0.989010989010989	0.9719101123595506	1.0	0.9950738916256158	0.987468671679198	1.0	0.8888759689922481	0.9627659574468084	0.9595261154915457	0.9850993377483444	0.964695880995282	0.9880404084601484	True	582
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	582	True	contamination	5.0	contamination < 5%	600	0	590	10	0	10	1.0	0.9833333333333332		0	0				0.0166666666666666	0.0067114093959731	0.026890756302521				0.9833333333333332	0.973109243697479	0.9932885906040269	0.0	0.0	0.0	1.0	1.0	0.973109243697479	0.9932885906040269			True	582
